Year,Month,Day,Hour,LMP
2025,5,1,1,37.426426666666664
2025,5,1,2,32.987230000000004
2025,5,1,3,32.667413333333336
2025,5,1,4,32.75437
2025,5,1,5,33.11583666666667
2025,5,1,6,38.78427666666666
2025,5,1,7,39.714346666666664
2025,5,1,8,29.521330000000003
2025,5,1,9,12.47874
2025,5,1,10,7.0770533333333345
2025,5,1,11,6.427700000000001
2025,5,1,12,6.26383
2025,5,1,13,5.750913333333333
2025,5,1,14,5.84612
2025,5,1,15,5.83562
2025,5,1,16,6.61151
2025,5,1,17,10.271656666666667
2025,5,1,18,24.388266666666667
2025,5,1,19,39.97233333333333
2025,5,1,20,44.71223333333333
2025,5,1,21,44.49355666666667
2025,5,1,22,41.28916
2025,5,1,23,39.170433333333335
2025,5,1,24,37.85154
2025,5,2,1,36.85679
2025,5,2,2,35.787636666666664
2025,5,2,3,32.466789999999996
2025,5,2,4,32.07326
2025,5,2,5,32.071933333333334
2025,5,2,6,37.95512333333333
2025,5,2,7,39.07077666666667
2025,5,2,8,25.459509999999998
2025,5,2,9,9.983960000000002
2025,5,2,10,3.7386866666666667
2025,5,2,11,0.3997833333333334
2025,5,2,12,0.2224966666666667
2025,5,2,13,-1.25854
2025,5,2,14,-1.8592566666666668
2025,5,2,15,-1.1857433333333334
2025,5,2,16,0.29286666666666666
2025,5,2,17,1.0798933333333334
2025,5,2,18,11.420580000000001
2025,5,2,19,35.91802333333333
2025,5,2,20,38.78575333333333
2025,5,2,21,40.20274333333334
2025,5,2,22,37.52799666666667
2025,5,2,23,35.70928333333333
2025,5,2,24,34.60175666666667
2025,5,3,1,31.90346333333333
2025,5,3,2,32.386873333333334
2025,5,3,3,32.44356666666667
2025,5,3,4,31.170686666666665
2025,5,3,5,31.951476666666668
2025,5,3,6,34.389156666666665
2025,5,3,7,32.293483333333334
2025,5,3,8,21.750829999999997
2025,5,3,9,11.026543333333334
2025,5,3,10,5.02568
2025,5,3,11,1.8603633333333331
2025,5,3,12,-2.4059833333333334
2025,5,3,13,-3.230863333333333
2025,5,3,14,-6.66322
2025,5,3,15,-6.77828
2025,5,3,16,-3.7257800000000003
2025,5,3,17,-0.9740133333333333
2025,5,3,18,8.900646666666667
2025,5,3,19,31.589046666666665
2025,5,3,20,36.704860000000004
2025,5,3,21,37.15783
2025,5,3,22,35.27827666666666
2025,5,3,23,33.91405666666667
2025,5,3,24,32.65071
2025,5,4,1,30.350026666666665
2025,5,4,2,30.271676666666668
2025,5,4,3,29.880476666666667
2025,5,4,4,29.46965666666667
2025,5,4,5,29.31238
2025,5,4,6,30.570606666666663
2025,5,4,7,27.020133333333334
2025,5,4,8,15.061103333333334
2025,5,4,9,2.9713433333333334
2025,5,4,10,-2.5273366666666663
2025,5,4,11,-6.453983333333333
2025,5,4,12,-6.8004500000000005
2025,5,4,13,-6.857756666666667
2025,5,4,14,-6.8250866666666665
2025,5,4,15,-6.895583333333334
2025,5,4,16,-6.511313333333334
2025,5,4,17,-1.0050233333333332
2025,5,4,18,10.576686666666667
2025,5,4,19,29.70783666666667
2025,5,4,20,35.91510333333333
2025,5,4,21,38.61852666666667
2025,5,4,22,35.681309999999996
2025,5,4,23,34.773356666666665
2025,5,4,24,34.573566666666665
2025,5,5,1,33.45237
2025,5,5,2,33.06559666666667
2025,5,5,3,32.86817333333334
2025,5,5,4,32.642239999999994
2025,5,5,5,32.52668666666667
2025,5,5,6,39.16804333333334
2025,5,5,7,40.10038333333333
2025,5,5,8,37.86246666666667
2025,5,5,9,24.068246666666667
2025,5,5,10,16.15679666666667
2025,5,5,11,14.786846666666667
2025,5,5,12,14.450809999999999
2025,5,5,13,13.679056666666668
2025,5,5,14,14.12466
2025,5,5,15,13.790999999999999
2025,5,5,16,15.693403333333334
2025,5,5,17,14.589043333333334
2025,5,5,18,26.64444333333333
2025,5,5,19,39.32959666666667
2025,5,5,20,43.79189333333333
2025,5,5,21,44.29752666666667
2025,5,5,22,42.42442333333333
2025,5,5,23,39.658006666666665
2025,5,5,24,38.625370000000004
2025,5,6,1,40.49051
2025,5,6,2,38.09766333333334
2025,5,6,3,37.84511333333333
2025,5,6,4,37.750393333333335
2025,5,6,5,38.73249333333333
2025,5,6,6,45.44574
2025,5,6,7,44.441246666666665
2025,5,6,8,36.63525
2025,5,6,9,16.633163333333332
2025,5,6,10,7.456673333333334
2025,5,6,11,6.537536666666667
2025,5,6,12,6.730786666666667
2025,5,6,13,6.37537
2025,5,6,14,5.997826666666666
2025,5,6,15,6.323673333333333
2025,5,6,16,6.796433333333333
2025,5,6,17,7.783083333333334
2025,5,6,18,16.75182
2025,5,6,19,38.71116
2025,5,6,20,44.84651333333333
2025,5,6,21,46.176606666666665
2025,5,6,22,43.57683
2025,5,6,23,41.94280666666667
2025,5,6,24,41.10415
2025,5,7,1,41.33607666666666
2025,5,7,2,39.84465
2025,5,7,3,38.85570666666666
2025,5,7,4,38.829186666666665
2025,5,7,5,39.657826666666665
2025,5,7,6,44.55260666666667
2025,5,7,7,46.21277666666666
2025,5,7,8,37.99912666666666
2025,5,7,9,18.20079
2025,5,7,10,10.482266666666668
2025,5,7,11,7.258653333333334
2025,5,7,12,7.075013333333334
2025,5,7,13,6.415676666666667
2025,5,7,14,6.229843333333332
2025,5,7,15,5.960513333333334
2025,5,7,16,7.637923333333333
2025,5,7,17,8.601756666666667
2025,5,7,18,18.791406666666667
2025,5,7,19,39.983126666666664
2025,5,7,20,47.17854333333333
2025,5,7,21,49.776923333333336
2025,5,7,22,44.53915666666666
2025,5,7,23,40.71887666666667
2025,5,7,24,40.234280000000005
2025,5,8,1,41.92343333333333
2025,5,8,2,41.08667666666667
2025,5,8,3,40.37052
2025,5,8,4,40.34833
2025,5,8,5,40.903106666666666
2025,5,8,6,48.09037
2025,5,8,7,49.54373999999999
2025,5,8,8,30.431036666666667
2025,5,8,9,18.59911
2025,5,8,10,11.144896666666668
2025,5,8,11,11.620126666666666
2025,5,8,12,11.904036666666665
2025,5,8,13,10.824219999999999
2025,5,8,14,11.247369999999998
2025,5,8,15,12.717350000000001
2025,5,8,16,14.209060000000001
2025,5,8,17,16.95813
2025,5,8,18,32.448926666666665
2025,5,8,19,51.42354
2025,5,8,20,63.23894666666666
2025,5,8,21,61.34677333333334
2025,5,8,22,52.569449999999996
2025,5,8,23,48.792746666666666
2025,5,8,24,45.62933999999999
2025,5,9,1,57.18389
2025,5,9,2,52.88485666666667
2025,5,9,3,48.371183333333335
2025,5,9,4,46.93394333333333
2025,5,9,5,50.47152666666667
2025,5,9,6,54.71991666666667
2025,5,9,7,51.264970000000005
2025,5,9,8,28.135063333333335
2025,5,9,9,15.948953333333334
2025,5,9,10,14.6499
2025,5,9,11,15.971416666666668
2025,5,9,12,15.905373333333332
2025,5,9,13,15.388103333333333
2025,5,9,14,16.414183333333334
2025,5,9,15,16.645386666666667
2025,5,9,16,19.136663333333335
2025,5,9,17,28.90988
2025,5,9,18,42.83389
2025,5,9,19,63.75517333333334
2025,5,9,20,77.75900666666666
2025,5,9,21,69.04816666666666
2025,5,9,22,64.51580333333334
2025,5,9,23,60.749253333333336
2025,5,9,24,59.318373333333334
2025,5,10,1,50.180200000000006
2025,5,10,2,49.52263
2025,5,10,3,47.71679666666666
2025,5,10,4,45.85738666666666
