Year,Month,Day,Hour,$/MWh
2025,5,1,1,40.23459
2025,5,1,2,34.42257
2025,5,1,3,34.98343
2025,5,1,4,34.7544
2025,5,1,5,35.19899
2025,5,1,6,40.08
2025,5,1,7,41.76468
2025,5,1,8,31.2987
2025,5,1,9,16.67881
2025,5,1,10,12.59679
2025,5,1,11,11.06149
2025,5,1,12,10.42427
2025,5,1,13,10.32254
2025,5,1,14,10.665
2025,5,1,15,10.95706
2025,5,1,16,11.1916
2025,5,1,17,14.42405
2025,5,1,18,27.91205
2025,5,1,19,43.69789
2025,5,1,20,48.2616
2025,5,1,21,47.16166
2025,5,1,22,43.54604
2025,5,1,23,42.06426
2025,5,1,24,40.74118
2025,5,2,1,39.55649
2025,5,2,2,38.29998
2025,5,2,3,34.68422
2025,5,2,4,34.09597
2025,5,2,5,34.39315
2025,5,2,6,40.43965
2025,5,2,7,41.09002
2025,5,2,8,27.59894
2025,5,2,9,14.13857
2025,5,2,10,8.72429
2025,5,2,11,4.86338
2025,5,2,12,3.47375
2025,5,2,13,2.93945
2025,5,2,14,1.88399
2025,5,2,15,2.04276
2025,5,2,16,3.42027
2025,5,2,17,3.85327
2025,5,2,18,13.8491
2025,5,2,19,38.3767
2025,5,2,20,41.18957
2025,5,2,21,42.50186
2025,5,2,22,39.61066
2025,5,2,23,38.34903
2025,5,2,24,37.39936
2025,5,3,1,34.05865
2025,5,3,2,34.30311
2025,5,3,3,34.50333
2025,5,3,4,33.03628
2025,5,3,5,33.8523
2025,5,3,6,36.22475
2025,5,3,7,33.77195
2025,5,3,8,19.24846
2025,5,3,9,8.0049
2025,5,3,10,4.37387
2025,5,3,11,1.50062
2025,5,3,12,-0.92353
2025,5,3,13,-1.79055
2025,5,3,14,-5.98207
2025,5,3,15,-6.10717
2025,5,3,16,-2.30562
2025,5,3,17,-0.57422
2025,5,3,18,9.5802
2025,5,3,19,32.9419
2025,5,3,20,38.16131
2025,5,3,21,40.08698
2025,5,3,22,38.22461
2025,5,3,23,36.87868
2025,5,3,24,34.10863
2025,5,4,1,31.93053
2025,5,4,2,31.7419
2025,5,4,3,31.44211
2025,5,4,4,30.70537
2025,5,4,5,30.75661
2025,5,4,6,31.77154
2025,5,4,7,28.09207
2025,5,4,8,15.85505
2025,5,4,9,4.1606
2025,5,4,10,-1.26426
2025,5,4,11,-5.88348
2025,5,4,12,-6.36731
2025,5,4,13,-6.37349
2025,5,4,14,-6.4489
2025,5,4,15,-6.42461
2025,5,4,16,-6.03558
2025,5,4,17,-0.36862
2025,5,4,18,11.81658
2025,5,4,19,31.2214
2025,5,4,20,38.31434
2025,5,4,21,39.9706
2025,5,4,22,37.50411
2025,5,4,23,36.35207
2025,5,4,24,36.0999
2025,5,5,1,35.61143
2025,5,5,2,35.53243
2025,5,5,3,35.25413
2025,5,5,4,35.11954
2025,5,5,5,35.40124
2025,5,5,6,41.74598
2025,5,5,7,42.53909
2025,5,5,8,41.93093
2025,5,5,9,31.09957
2025,5,5,10,24.20658
2025,5,5,11,22.40124
2025,5,5,12,23.25332
2025,5,5,13,21.79505
2025,5,5,14,22.01414
2025,5,5,15,20.42043
2025,5,5,16,23.3113
2025,5,5,17,22.18221
2025,5,5,18,31.63332
2025,5,5,19,44.11173
2025,5,5,20,48.61764
2025,5,5,21,48.16828
