Year,Month,Day,Hour,$/MWh
2023,10,1,1,39.95846
2023,10,1,2,39.03314
2023,10,1,3,38.87312
2023,10,1,4,38.70187
2023,10,1,5,36.44851
2023,10,1,6,38.839
2023,10,1,7,39.26149
2023,10,1,8,35.32953
2023,10,1,9,21.58565
2023,10,1,10,12.30903
2023,10,1,11,10.12433
2023,10,1,12,9.51351
2023,10,1,13,9.0984
2023,10,1,14,10.79917
2023,10,1,15,13.64537
2023,10,1,16,15.65494
2023,10,1,17,21.96875
2023,10,1,18,42.27559
2023,10,1,19,48.79459
2023,10,1,20,50.15278
2023,10,1,21,46.86977
2023,10,1,22,46.3324
2023,10,1,23,41.80336
2023,10,1,24,40.94728
2023,10,2,1,35.44191
2023,10,2,2,34.70915
2023,10,2,3,34.69267
2023,10,2,4,34.46878
2023,10,2,5,34.82646
2023,10,2,6,40.39161
2023,10,2,7,50.17517
2023,10,2,8,44.91474
2023,10,2,9,30.51149
2023,10,2,10,23.62884
2023,10,2,11,23.4522
2023,10,2,12,23.05416
2023,10,2,13,21.57239
2023,10,2,14,21.52703
2023,10,2,15,22.37912
2023,10,2,16,22.9549
2023,10,2,17,28.49503
2023,10,2,18,50.75133
2023,10,2,19,58.18472
2023,10,2,20,57.21537
2023,10,2,21,55.6305
2023,10,2,22,52.64488
2023,10,2,23,52.11132
2023,10,2,24,48.21923
2023,10,3,1,46.60479
2023,10,3,2,46.30797
2023,10,3,3,46.08429
2023,10,3,4,45.75458
2023,10,3,5,46.98618
2023,10,3,6,53.75268
2023,10,3,7,65.14292
2023,10,3,8,56.57671
2023,10,3,9,40.14159
2023,10,3,10,32.77623
2023,10,3,11,31.64098
2023,10,3,12,29.7643
2023,10,3,13,27.78428
2023,10,3,14,28.60588
2023,10,3,15,32.56345
2023,10,3,16,39.72753
2023,10,3,17,50.53121
2023,10,3,18,72.08709
2023,10,3,19,86.41805
2023,10,3,20,79.91951
2023,10,3,21,73.11785
2023,10,3,22,71.37077
2023,10,3,23,60.08391
2023,10,3,24,54.24543
2023,10,4,1,52.1016
2023,10,4,2,49.12111
2023,10,4,3,47.25432
2023,10,4,4,48.42865
2023,10,4,5,48.52785
2023,10,4,6,52.96806
2023,10,4,7,58.69603
2023,10,4,8,51.49428
2023,10,4,9,37.51789
2023,10,4,10,30.11761
2023,10,4,11,27.16953
2023,10,4,12,30.58624
2023,10,4,13,33.21776
2023,10,4,14,37.46112
2023,10,4,15,41.34555
2023,10,4,16,47.61178
2023,10,4,17,52.33116
2023,10,4,18,83.84294
2023,10,4,19,109.47899
2023,10,4,20,95.81938
2023,10,4,21,84.12533
2023,10,4,22,79.09793
2023,10,4,23,72.10038
2023,10,4,24,61.89645
2023,10,5,1,66.07864
2023,10,5,2,62.44146
2023,10,5,3,54.40622
2023,10,5,4,54.14311
2023,10,5,5,54.33503
2023,10,5,6,62.80521
2023,10,5,7,72.96104
2023,10,5,8,62.91094
2023,10,5,9,43.47898
2023,10,5,10,42.00418
2023,10,5,11,39.40814
2023,10,5,12,40.25618
2023,10,5,13,44.0376
2023,10,5,14,46.84583
2023,10,5,15,53.87484
2023,10,5,16,64.18289
2023,10,5,17,71.41451
2023,10,5,18,102.49805
2023,10,5,19,151.30779
2023,10,5,20,121.43631
2023,10,5,21,94.52552
2023,10,5,22,83.23757
2023,10,5,23,73.95743
2023,10,5,24,69.79668
2023,10,6,1,66.43258
2023,10,6,2,61.39098
2023,10,6,3,56.26326
2023,10,6,4,55.47872
2023,10,6,5,56.16706
2023,10,6,6,65.20039
2023,10,6,7,76.56128
2023,10,6,8,72.57175
2023,10,6,9,45.97397
2023,10,6,10,43.29771
2023,10,6,11,43.24426
2023,10,6,12,47.72451
2023,10,6,13,51.82144
2023,10,6,14,56.84352
2023,10,6,15,64.79881
2023,10,6,16,76.53358
2023,10,6,17,90.79891
2023,10,6,18,132.03018
2023,10,6,19,191.11328
2023,10,6,20,139.87389
2023,10,6,21,101.77625
2023,10,6,22,93.16436
2023,10,6,23,78.61816
2023,10,6,24,74.3539
2023,10,7,1,69.10155
2023,10,7,2,65.87392
2023,10,7,3,62.09344
2023,10,7,4,59.1745
2023,10,7,5,59.19301
2023,10,7,6,59.2207
2023,10,7,7,64.18297
2023,10,7,8,58.04668
2023,10,7,9,42.00229
2023,10,7,10,34.38205
2023,10,7,11,37.43026
2023,10,7,12,36.53613
2023,10,7,13,42.38302
2023,10,7,14,45.76783
2023,10,7,15,51.60505
2023,10,7,16,64.01151
2023,10,7,17,84.99341
2023,10,7,18,102.12745
2023,10,7,19,172.32216
2023,10,7,20,118.59703
2023,10,7,21,91.91638
2023,10,7,22,87.28656
2023,10,7,23,79.40518
2023,10,7,24,68.80037
2023,10,8,1,63.20318
2023,10,8,2,60.59236
2023,10,8,3,60.00515
2023,10,8,4,57.60369
2023,10,8,5,58.09731
2023,10,8,6,57.76127
2023,10,8,7,61.79197
2023,10,8,8,57.05567
2023,10,8,9,42.51498
2023,10,8,10,36.31892
2023,10,8,11,36.95078
2023,10,8,12,35.48005
2023,10,8,13,37.96114
2023,10,8,14,41.33898
2023,10,8,15,49.02483
2023,10,8,16,59.56478
2023,10,8,17,61.66733
2023,10,8,18,89.19308
2023,10,8,19,136.91785
2023,10,8,20,99.25553
2023,10,8,21,87.66895
2023,10,8,22,86.02456
2023,10,8,23,73.00284
2023,10,8,24,63.81742
2023,10,9,1,59.76619
2023,10,9,2,58.42276
2023,10,9,3,53.17609
2023,10,9,4,53.28914
2023,10,9,5,54.16925
2023,10,9,6,61.75381
2023,10,9,7,73.0384
2023,10,9,8,63.29564
2023,10,9,9,42.86686
2023,10,9,10,36.9316
2023,10,9,11,38.60115
2023,10,9,12,40.26204
2023,10,9,13,40.88076
2023,10,9,14,40.99294
2023,10,9,15,45.76703
2023,10,9,16,50.09659
2023,10,9,17,56.87
2023,10,9,18,73.79162
2023,10,9,19,92.84992
2023,10,9,20,79.53397
2023,10,9,21,78.06159
2023,10,9,22,74.82419
2023,10,9,23,62.57239
2023,10,9,24,60.34979
2023,10,10,1,54.15746
2023,10,10,2,53.35509
2023,10,10,3,49.38611
2023,10,10,4,49.08129
2023,10,10,5,50.44221
2023,10,10,6,54.7996
2023,10,10,7,63.00993
2023,10,10,8,58.67707
2023,10,10,9,46.19127
2023,10,10,10,37.67593
2023,10,10,11,34.13923
2023,10,10,12,32.66149
2023,10,10,13,33.83429
2023,10,10,14,33.06292
2023,10,10,15,33.89132
2023,10,10,16,35.63113
2023,10,10,17,40.79339
2023,10,10,18,66.83716
2023,10,10,19,76.67792
2023,10,10,20,71.3512
2023,10,10,21,70.78492
2023,10,10,22,68.0638
2023,10,10,23,59.95073
2023,10,10,24,53.65304
2023,10,11,1,45.87
2023,10,11,2,45.21883
2023,10,11,3,44.99134
2023,10,11,4,44.8907
2023,10,11,5,45.31246
2023,10,11,6,48.62008
2023,10,11,7,62.46864
2023,10,11,8,61.4364
2023,10,11,9,44.99635
2023,10,11,10,39.24906
2023,10,11,11,37.30264
2023,10,11,12,32.54364
2023,10,11,13,30.29378
2023,10,11,14,30.92484
2023,10,11,15,32.80607
2023,10,11,16,35.76147
2023,10,11,17,38.32825
2023,10,11,18,67.84362
2023,10,11,19,85.10101
2023,10,11,20,73.49853
2023,10,11,21,71.12329
2023,10,11,22,67.83224
2023,10,11,23,57.77077
2023,10,11,24,54.22654
2023,10,12,1,45.38738
2023,10,12,2,46.64341
2023,10,12,3,47.92096
2023,10,12,4,45.04499
2023,10,12,5,48.24331
2023,10,12,6,53.7946
2023,10,12,7,65.88099
2023,10,12,8,58.99405
2023,10,12,9,37.6729
2023,10,12,10,32.51328
2023,10,12,11,26.70084
2023,10,12,12,25.11635
2023,10,12,13,25.38016
2023,10,12,14,31.05936
2023,10,12,15,36.92327
2023,10,12,16,40.01796
2023,10,12,17,45.88857
2023,10,12,18,76.73137
2023,10,12,19,98.00499
2023,10,12,20,82.78278
2023,10,12,21,77.06437
2023,10,12,22,75.57704
2023,10,12,23,65.78749
2023,10,12,24,53.44087
2023,10,13,1,55.10494
2023,10,13,2,50.99822
2023,10,13,3,49.30663
2023,10,13,4,48.89111
2023,10,13,5,49.94717
2023,10,13,6,57.36313
2023,10,13,7,68.1858
2023,10,13,8,60.04684
2023,10,13,9,42.21139
2023,10,13,10,38.10778
2023,10,13,11,39.2499
2023,10,13,12,39.41845
2023,10,13,13,40.38364
2023,10,13,14,40.95108
2023,10,13,15,42.59664
2023,10,13,16,45.93013
2023,10,13,17,54.61988
2023,10,13,18,80.63
2023,10,13,19,98.90529
2023,10,13,20,87.63158
2023,10,13,21,81.78961
2023,10,13,22,78.01274
2023,10,13,23,63.6242
2023,10,13,24,55.20092
2023,10,14,1,59.71121
2023,10,14,2,56.38702
2023,10,14,3,53.61982
