Year,Month,Day,Hour,$/MWh
2024,2,29,24,30.63963
2024,3,1,1,30.36903
2024,3,1,2,29.99143
2024,3,1,3,29.8276
2024,3,1,4,29.81544
2024,3,1,5,30.90265
2024,3,1,6,41.87237
2024,3,1,7,40.19959
2024,3,1,8,27.77074
2024,3,1,9,17.86503
2024,3,1,10,13.18198
2024,3,1,11,11.39733
2024,3,1,12,9.97196
2024,3,1,13,8.47942
2024,3,1,14,8.56573
2024,3,1,15,8.88369
2024,3,1,16,15.69718
2024,3,1,17,37.13573
2024,3,1,18,47.83922
2024,3,1,19,49.07563
2024,3,1,20,44.92949
2024,3,1,21,44.73689
2024,3,1,22,44.6027
2024,3,1,23,41.26454
2024,3,1,24,38.85256
2024,3,2,1,33.51274
2024,3,2,2,32.75965
2024,3,2,3,32.93639
2024,3,2,4,32.83989
2024,3,2,5,33.02072
2024,3,2,6,34.18443
2024,3,2,7,33.71452
2024,3,2,8,20.92436
2024,3,2,9,15.34795
2024,3,2,10,15.82582
2024,3,2,11,13.74251
2024,3,2,12,11.19764
2024,3,2,13,6.53269
2024,3,2,14,4.63471
2024,3,2,15,8.01596
2024,3,2,16,16.02268
2024,3,2,17,32.04039
2024,3,2,18,44.35851
2024,3,2,19,47.30122
2024,3,2,20,44.35851
2024,3,2,21,43.8708
2024,3,2,22,43.38586
2024,3,2,23,40.55997
2024,3,2,24,38.97523
2024,3,3,1,38.54346
2024,3,3,2,34.27206
2024,3,3,3,33.04855
2024,3,3,4,33.15991
2024,3,3,5,33.69843
2024,3,3,6,33.94817
2024,3,3,7,33.72829
2024,3,3,8,13.97234
2024,3,3,9,-0.03567
2024,3,3,10,-6.57783
2024,3,3,11,-13.60603
2024,3,3,12,-17.37687
2024,3,3,13,-17.66008
2024,3,3,14,-17.61838
2024,3,3,15,-17.2885
2024,3,3,16,-4.44148
2024,3,3,17,13.18731
2024,3,3,18,43.02141
2024,3,3,19,47.94873
2024,3,3,20,44.07098
2024,3,3,21,43.29783
2024,3,3,22,43.1033
2024,3,3,23,41.6303
2024,3,3,24,40.67218
2024,3,4,1,39.62451
2024,3,4,2,39.04752
2024,3,4,3,39.60452
2024,3,4,4,39.67789
2024,3,4,5,39.59638
2024,3,4,6,44.20816
2024,3,4,7,45.67382
2024,3,4,8,36.05824
2024,3,4,9,14.00223
2024,3,4,10,1.79806
2024,3,4,11,-1.99793
2024,3,4,12,-3.70052
2024,3,4,13,-5.75868
2024,3,4,14,-4.83834
2024,3,4,15,-3.16751
2024,3,4,16,3.29983
2024,3,4,17,20.96798
2024,3,4,18,52.74374
2024,3,4,19,58.36941
2024,3,4,20,57.38132
2024,3,4,21,54.92056
2024,3,4,22,51.37919
2024,3,4,23,49.57603
2024,3,4,24,46.28903
2024,3,5,1,43.9962
2024,3,5,2,42.69835
2024,3,5,3,42.7129
2024,3,5,4,42.73408
2024,3,5,5,44.57868
2024,3,5,6,54.07654
2024,3,5,7,59.81181
2024,3,5,8,34.87901
2024,3,5,9,12.35761
2024,3,5,10,5.64278
2024,3,5,11,4.74237
2024,3,5,12,3.07056
2024,3,5,13,2.90133
2024,3,5,14,2.54945
2024,3,5,15,2.4153
2024,3,5,16,8.72855
2024,3,5,17,26.69504
2024,3,5,18,58.36163
2024,3,5,19,61.5981
2024,3,5,20,59.85873
2024,3,5,21,58.29981
2024,3,5,22,56.90727
2024,3,5,23,54.06528
2024,3,5,24,47.03371
2024,3,6,1,45.806
2024,3,6,2,42.90816
2024,3,6,3,42.1971
2024,3,6,4,44.25979
2024,3,6,5,49.03676
2024,3,6,6,56.70696
2024,3,6,7,62.23155
2024,3,6,8,43.47485
2024,3,6,9,26.86152
2024,3,6,10,21.17314
2024,3,6,11,18.87441
2024,3,6,12,15.41566
2024,3,6,13,14.91571
2024,3,6,14,14.48233
2024,3,6,15,19.21827
2024,3,6,16,32.04406
2024,3,6,17,46.70173
2024,3,6,18,55.57554
2024,3,6,19,56.49854
2024,3,6,20,55.39539
2024,3,6,21,55.12707
2024,3,6,22,53.75942
2024,3,6,23,45.48488
2024,3,6,24,43.4502
2024,3,7,1,42.19887
2024,3,7,2,41.99396
2024,3,7,3,39.88396
2024,3,7,4,39.65711
2024,3,7,5,41.78493
2024,3,7,6,43.5427
2024,3,7,7,53.10738
2024,3,7,8,39.34459
2024,3,7,9,16.78213
2024,3,7,10,8.29088
2024,3,7,11,1.98539
2024,3,7,12,-0.84187
2024,3,7,13,-3.11117
2024,3,7,14,-4.04253
2024,3,7,15,-2.63737
2024,3,7,16,1.10663
2024,3,7,17,17.89599
2024,3,7,18,51.01306
