Year,Month,Day,Hour,$/MWh
2024,6,1,1,29.08959
2024,6,1,2,26.53524
2024,6,1,3,26.5824
2024,6,1,4,26.87124
2024,6,1,5,23.36365
2024,6,1,6,27.39008
2024,6,1,7,17.10948
2024,6,1,8,-0.43776
2024,6,1,9,-10.66881
2024,6,1,10,-14.03161
2024,6,1,11,-15.22902
2024,6,1,12,-17.65272
2024,6,1,13,-18.86424
2024,6,1,14,-17.12931
2024,6,1,15,-16.5318
2024,6,1,16,-13.79335
2024,6,1,17,-11.27652
2024,6,1,18,0.86992
2024,6,1,19,15.15019
2024,6,1,20,29.94044
2024,6,1,21,40.31852
2024,6,1,22,37.24989
2024,6,1,23,24.61758
2024,6,1,24,23.72914
2024,6,2,1,30.18298
2024,6,2,2,27.77498
2024,6,2,3,23.9334
2024,6,2,4,20.53166
2024,6,2,5,20.94421
2024,6,2,6,19.57072
2024,6,2,7,6.92533
2024,6,2,8,-11.78245
2024,6,2,9,-20.47822
2024,6,2,10,-22.49164
2024,6,2,11,-22.86781
2024,6,2,12,-23.36793
2024,6,2,13,-25.3297
2024,6,2,14,-21.5853
2024,6,2,15,-20.4958
2024,6,2,16,-16.74405
2024,6,2,17,-7.2628
2024,6,2,18,3.75876
2024,6,2,19,22.48802
2024,6,2,20,37.49784
2024,6,2,21,47.54344
2024,6,2,22,40.54467
2024,6,2,23,28.7444
2024,6,2,24,27.9561
2024,6,3,1,31.17855
2024,6,3,2,28.67828
2024,6,3,3,29.83421
2024,6,3,4,27.17138
2024,6,3,5,31.33159
2024,6,3,6,34.93996
2024,6,3,7,23.55896
2024,6,3,8,7.78385
2024,6,3,9,5.56191
2024,6,3,10,2.23596
2024,6,3,11,3.2611
2024,6,3,12,0.59048
2024,6,3,13,-2.19605
2024,6,3,14,0.83833
2024,6,3,15,0.35386
2024,6,3,16,6.12436
2024,6,3,17,10.75121
2024,6,3,18,20.44937
2024,6,3,19,35.16101
2024,6,3,20,48.91467
2024,6,3,21,47.63579
2024,6,3,22,35.19343
2024,6,3,23,33.06992
2024,6,3,24,32.26401
2024,6,4,1,26.88481
2024,6,4,2,25.79424
2024,6,4,3,25.63012
2024,6,4,4,25.82327
2024,6,4,5,25.80249
2024,6,4,6,29.13194
2024,6,4,7,28.09866
2024,6,4,8,20.2169
2024,6,4,9,13.33269
2024,6,4,10,10.4765
2024,6,4,11,9.48831
2024,6,4,12,7.08407
2024,6,4,13,5.19993
2024,6,4,14,6.10476
2024,6,4,15,11.56012
2024,6,4,16,16.98244
2024,6,4,17,21.25057
2024,6,4,18,32.14294
2024,6,4,19,40.30145
2024,6,4,20,57.89519
2024,6,4,21,57.14735
2024,6,4,22,49.19091
2024,6,4,23,34.9616
2024,6,4,24,33.64943
2024,6,5,1,32.15679
2024,6,5,2,31.79294
2024,6,5,3,31.61578
2024,6,5,4,30.77146
2024,6,5,5,31.7864
2024,6,5,6,34.47485
2024,6,5,7,30.25352
2024,6,5,8,18.28052
2024,6,5,9,16.38648
2024,6,5,10,17.24629
2024,6,5,11,17.30624
2024,6,5,12,17.25776
2024,6,5,13,17.76298
2024,6,5,14,19.71406
2024,6,5,15,22.26201
2024,6,5,16,30.26416
2024,6,5,17,31.56371
2024,6,5,18,37.58739
2024,6,5,19,53.29082
2024,6,5,20,66.7721
2024,6,5,21,63.35797
2024,6,5,22,51.29852
2024,6,5,23,35.38495
2024,6,5,24,35.47356
2024,6,6,1,31.13008
2024,6,6,2,31.21562
2024,6,6,3,30.64984
2024,6,6,4,29.8661
2024,6,6,5,30.28145
2024,6,6,6,34.18516
2024,6,6,7,31.14326
2024,6,6,8,16.5586
2024,6,6,9,15.07911
2024,6,6,10,15.66642
2024,6,6,11,17.49492
2024,6,6,12,19.17331
2024,6,6,13,17.44359
2024,6,6,14,20.18666
2024,6,6,15,19.91252
2024,6,6,16,23.53517
2024,6,6,17,28.90244
2024,6,6,18,36.35406
2024,6,6,19,45.16714
2024,6,6,20,58.12584
2024,6,6,21,54.41328
2024,6,6,22,42.44329
2024,6,6,23,32.12556
2024,6,6,24,30.60008
2024,6,7,1,29.36602
2024,6,7,2,28.71459
2024,6,7,3,29.6368
2024,6,7,4,28.97006
2024,6,7,5,30.14281
2024,6,7,6,32.60383
2024,6,7,7,29.7621
2024,6,7,8,13.96563
2024,6,7,9,13.645
2024,6,7,10,14.25685
2024,6,7,11,12.33433
2024,6,7,12,11.57643
2024,6,7,13,9.83055
2024,6,7,14,11.28087
2024,6,7,15,14.52854
2024,6,7,16,19.69739
2024,6,7,17,24.97218
2024,6,7,18,31.61934
2024,6,7,19,39.09526
2024,6,7,20,46.59671
2024,6,7,21,45.85345
2024,6,7,22,38.68793
2024,6,7,23,33.20199
2024,6,7,24,30.41331
2024,6,8,1,30.4398
2024,6,8,2,29.10277
2024,6,8,3,28.09665
2024,6,8,4,29.15259
