Year,Month,Day,Hour,LMP
2025,4,1,1,24.48678666666667
2025,4,1,2,24.000500000000002
2025,4,1,3,24.336363333333335
2025,4,1,4,25.020253333333333
2025,4,1,5,25.254933333333337
2025,4,1,6,28.240193333333334
2025,4,1,7,34.69491
2025,4,1,8,30.357196666666667
2025,4,1,9,12.660903333333332
2025,4,1,10,0.20469666666666697
2025,4,1,11,-4.4039399999999995
2025,4,1,12,-7.105439999999999
2025,4,1,13,-5.848983333333334
2025,4,1,14,-7.114886666666666
2025,4,1,15,-7.51837
2025,4,1,16,-8.260463333333332
2025,4,1,17,-4.937256666666667
2025,4,1,18,2.720473333333333
2025,4,1,19,24.02949666666667
2025,4,1,20,25.86709
2025,4,1,21,27.15194333333333
2025,4,1,22,26.051113333333333
2025,4,1,23,25.30541
2025,4,1,24,24.671693333333334
2025,4,2,1,35.43838333333333
2025,4,2,2,35.65528
2025,4,2,3,33.28661
2025,4,2,4,33.11639666666667
2025,4,2,5,32.91609666666667
2025,4,2,6,36.40759
2025,4,2,7,40.16305333333333
2025,4,2,8,35.8175
2025,4,2,9,13.860713333333335
2025,4,2,10,-0.6934833333333333
2025,4,2,11,-9.47931
2025,4,2,12,-10.89502
2025,4,2,13,-12.181656666666667
2025,4,2,14,-13.602346666666667
2025,4,2,15,-16.14826
2025,4,2,16,-14.210426666666669
2025,4,2,17,-10.27125
2025,4,2,18,1.71957
2025,4,2,19,35.72455333333334
2025,4,2,20,38.38263
2025,4,2,21,39.26223666666667
2025,4,2,22,38.106323333333336
2025,4,2,23,37.09367666666667
2025,4,2,24,36.38343
2025,4,3,1,33.57821666666666
2025,4,3,2,31.737016666666666
2025,4,3,3,31.765953333333332
2025,4,3,4,31.65424
2025,4,3,5,32.396773333333336
2025,4,3,6,34.487246666666664
2025,4,3,7,48.37107666666666
2025,4,3,8,35.84393666666667
2025,4,3,9,7.632266666666667
2025,4,3,10,-3.1214833333333334
2025,4,3,11,-7.065253333333334
2025,4,3,12,-7.79394
2025,4,3,13,-8.601033333333334
2025,4,3,14,-8.955416666666666
2025,4,3,15,-8.492123333333334
2025,4,3,16,-9.569560000000001
2025,4,3,17,-6.887796666666667
2025,4,3,18,6.14411
2025,4,3,19,36.14422
2025,4,3,20,40.505833333333335
2025,4,3,21,41.361403333333335
2025,4,3,22,40.37066
2025,4,3,23,36.39814333333334
2025,4,3,24,35.7937
2025,4,4,1,40.08880333333334
2025,4,4,2,38.98142333333333
2025,4,4,3,39.11987666666666
2025,4,4,4,38.512683333333335
2025,4,4,5,39.00893666666666
2025,4,4,6,44.76611666666667
2025,4,4,7,57.68237666666667
2025,4,4,8,47.19132666666667
2025,4,4,9,9.285793333333332
2025,4,4,10,-4.142316666666667
2025,4,4,11,-8.545923333333333
2025,4,4,12,-9.366413333333334
2025,4,4,13,-10.244256666666667
2025,4,4,14,-10.044623333333334
2025,4,4,15,-10.030213333333334
2025,4,4,16,-10.130483333333332
2025,4,4,17,-8.865623333333334
2025,4,4,18,0.04005333333333342
2025,4,4,19,41.222406666666664
2025,4,4,20,43.316763333333334
2025,4,4,21,42.80134999999999
2025,4,4,22,42.11075
2025,4,4,23,41.53596666666667
2025,4,4,24,40.83999333333333
2025,4,5,1,46.35819333333333
2025,4,5,2,42.474286666666664
2025,4,5,3,42.39066333333333
2025,4,5,4,40.56437666666667
2025,4,5,5,40.73271333333333
2025,4,5,6,41.11482
2025,4,5,7,49.305643333333336
2025,4,5,8,33.335613333333335
2025,4,5,9,-2.1318666666666664
2025,4,5,10,-11.392053333333331
2025,4,5,11,-20.602140000000002
2025,4,5,12,-19.008236666666665
2025,4,5,13,-22.26473
2025,4,5,14,-23.446119999999997
2025,4,5,15,-23.341813333333334
2025,4,5,16,-19.55117
2025,4,5,17,-19.94297333333333
2025,4,5,18,-5.1922500000000005
2025,4,5,19,38.862320000000004
2025,4,5,20,41.465453333333336
2025,4,5,21,41.1627
2025,4,5,22,40.700583333333334
2025,4,5,23,39.71605
2025,4,5,24,39.49042333333333
2025,4,6,1,35.50826333333333
2025,4,6,2,35.50342333333334
2025,4,6,3,35.628636666666665
2025,4,6,4,36.64532
2025,4,6,5,36.06626666666667
2025,4,6,6,37.86388
2025,4,6,7,44.25114666666667
2025,4,6,8,28.417556666666666
2025,4,6,9,-8.09107
2025,4,6,10,-12.61024
2025,4,6,11,-18.351339999999997
2025,4,6,12,-18.634896666666666
2025,4,6,13,-18.62156
2025,4,6,14,-18.570856666666668
2025,4,6,15,-19.283553333333334
2025,4,6,16,-18.050416666666667
2025,4,6,17,-16.780173333333334
2025,4,6,18,-2.60448
2025,4,6,19,37.39926666666667
2025,4,6,20,43.42012
2025,4,6,21,41.88824
2025,4,6,22,39.29398
2025,4,6,23,37.396143333333335
2025,4,6,24,35.99105
2025,4,7,1,30.193376666666666
2025,4,7,2,30.13612333333333
2025,4,7,3,30.119926666666668
2025,4,7,4,30.06388
2025,4,7,5,32.558366666666664
2025,4,7,6,34.000123333333335
2025,4,7,7,44.697426666666665
2025,4,7,8,36.037236666666665
2025,4,7,9,4.215046666666667
2025,4,7,10,-1.501153333333334
2025,4,7,11,-4.0702533333333335
2025,4,7,12,-4.5692433333333335
2025,4,7,13,-6.641213333333333
2025,4,7,14,-8.29381
2025,4,7,15,-9.45252
2025,4,7,16,-9.264180000000001
2025,4,7,17,-5.941763333333333
2025,4,7,18,4.51131
2025,4,7,19,34.399613333333335
2025,4,7,20,44.85939
2025,4,7,21,38.97976666666667
2025,4,7,22,34.75621666666667
2025,4,7,23,33.86021
2025,4,7,24,32.39962333333333
2025,4,8,1,34.2646
2025,4,8,2,33.47609
2025,4,8,3,33.32300333333333
2025,4,8,4,32.99014
2025,4,8,5,33.477963333333335
2025,4,8,6,36.74207
2025,4,8,7,43.43337
2025,4,8,8,32.540213333333334
2025,4,8,9,1.7995933333333338
2025,4,8,10,-6.4854899999999995
2025,4,8,11,-10.457373333333333
2025,4,8,12,-13.267769999999999
2025,4,8,13,-13.162526666666666
2025,4,8,14,-14.05733
2025,4,8,15,-14.23583
2025,4,8,16,-13.896500000000001
2025,4,8,17,-12.441539999999998
2025,4,8,18,-0.7016333333333334
2025,4,8,19,36.09225
