Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2024,6,1,1,Solar,0.0
2024,6,1,1,Wind,4108.45
2024,6,1,2,Solar,0.0
2024,6,1,2,Wind,4102.15
2024,6,1,3,Solar,0.0
2024,6,1,3,Wind,4057.4300000000003
2024,6,1,4,Solar,0.0
2024,6,1,4,Wind,4029.09
2024,6,1,5,Solar,0.05
2024,6,1,5,Wind,3961.5800000000004
2024,6,1,6,Solar,131.37
2024,6,1,6,Wind,3831.47
2024,6,1,7,Solar,3766.62
2024,6,1,7,Wind,3654.56
2024,6,1,8,Solar,10678.71
2024,6,1,8,Wind,3386.39
2024,6,1,9,Solar,14766.960000000001
2024,6,1,9,Wind,3188.1800000000003
2024,6,1,10,Solar,16008.99
2024,6,1,10,Wind,3151.63
2024,6,1,11,Solar,16574.18
2024,6,1,11,Wind,3120.02
2024,6,1,12,Solar,16828.84
2024,6,1,12,Wind,3145.2799999999997
2024,6,1,13,Solar,16859.08
2024,6,1,13,Wind,3326.65
2024,6,1,14,Solar,16855.35
2024,6,1,14,Wind,3609.11
2024,6,1,15,Solar,16706.96
2024,6,1,15,Wind,3910.1200000000003
2024,6,1,16,Solar,16284.310000000001
2024,6,1,16,Wind,4186.49
2024,6,1,17,Solar,15546.519999999999
2024,6,1,17,Wind,4416.25
2024,6,1,18,Solar,13444.949999999999
2024,6,1,18,Wind,4536.64
2024,6,1,19,Solar,7826.31
2024,6,1,19,Wind,4515.25
2024,6,1,20,Solar,1796.52
2024,6,1,20,Wind,4448.1900000000005
2024,6,1,21,Solar,3.85
2024,6,1,21,Wind,4410.27
2024,6,1,22,Solar,0.0
2024,6,1,22,Wind,4428.9
2024,6,1,23,Solar,0.0
2024,6,1,23,Wind,4495.64
2024,6,1,24,Solar,0.0
2024,6,1,24,Wind,4554.64
2024,6,2,1,Solar,0.0
2024,6,2,1,Wind,4476.38
2024,6,2,2,Solar,0.0
2024,6,2,2,Wind,4471.26
2024,6,2,3,Solar,0.0
2024,6,2,3,Wind,4448.42
2024,6,2,4,Solar,0.0
2024,6,2,4,Wind,4412.9
2024,6,2,5,Solar,0.05
2024,6,2,5,Wind,4373.599999999999
2024,6,2,6,Solar,131.91
2024,6,2,6,Wind,4331.48
2024,6,2,7,Solar,3523.1800000000003
2024,6,2,7,Wind,4257.63
2024,6,2,8,Solar,10079.21
2024,6,2,8,Wind,4153.400000000001
2024,6,2,9,Solar,14206.16
2024,6,2,9,Wind,3994.4299999999994
2024,6,2,10,Solar,15625.66
2024,6,2,10,Wind,3764.39
2024,6,2,11,Solar,16261.05
2024,6,2,11,Wind,3480.4200000000005
2024,6,2,12,Solar,16552.78
2024,6,2,12,Wind,3287.46
2024,6,2,13,Solar,16591.940000000002
2024,6,2,13,Wind,3321.6
2024,6,2,14,Solar,16511.730000000003
2024,6,2,14,Wind,3538.12
2024,6,2,15,Solar,16323.09
2024,6,2,15,Wind,3850.28
2024,6,2,16,Solar,15882.25
2024,6,2,16,Wind,4164.98
2024,6,2,17,Solar,15041.82
2024,6,2,17,Wind,4418.17
2024,6,2,18,Solar,12840.54
2024,6,2,18,Wind,4590.7
2024,6,2,19,Solar,7366.5599999999995
2024,6,2,19,Wind,4677.42
2024,6,2,20,Solar,1659.7700000000002
2024,6,2,20,Wind,4694.91
2024,6,2,21,Solar,3.76
2024,6,2,21,Wind,4698.7699999999995
2024,6,2,22,Solar,0.0
2024,6,2,22,Wind,4709.89
2024,6,2,23,Solar,0.0
2024,6,2,23,Wind,4706.87
2024,6,2,24,Solar,0.0
2024,6,2,24,Wind,4691.42
2024,6,3,1,Solar,0.0
2024,6,3,1,Wind,4585.27
2024,6,3,2,Solar,0.0
2024,6,3,2,Wind,4557.93
2024,6,3,3,Solar,0.0
2024,6,3,3,Wind,4492.37
2024,6,3,4,Solar,0.0
2024,6,3,4,Wind,4426.41
2024,6,3,5,Solar,0.07
2024,6,3,5,Wind,4320.82
2024,6,3,6,Solar,122.16000000000001
2024,6,3,6,Wind,4189.74
2024,6,3,7,Solar,3369.18
2024,6,3,7,Wind,4070.2
2024,6,3,8,Solar,9537.18
2024,6,3,8,Wind,3946.2799999999997
2024,6,3,9,Solar,13467.44
2024,6,3,9,Wind,3816.41
2024,6,3,10,Solar,14906.45
2024,6,3,10,Wind,3691.8900000000003
2024,6,3,11,Solar,15586.640000000001
2024,6,3,11,Wind,3617.18
2024,6,3,12,Solar,15826.47
2024,6,3,12,Wind,3622.16
2024,6,3,13,Solar,15801.29
2024,6,3,13,Wind,3704.12
2024,6,3,14,Solar,15598.439999999999
2024,6,3,14,Wind,3823.88
2024,6,3,15,Solar,15142.11
2024,6,3,15,Wind,3918.09
2024,6,3,16,Solar,14174.14
2024,6,3,16,Wind,4038.6400000000003
2024,6,3,17,Solar,12603.86
2024,6,3,17,Wind,4177.47
2024,6,3,18,Solar,9672.509999999998
2024,6,3,18,Wind,4254.04
2024,6,3,19,Solar,4956.719999999999
2024,6,3,19,Wind,4230.97
2024,6,3,20,Solar,993.32
2024,6,3,20,Wind,4127.23
2024,6,3,21,Solar,2.22
2024,6,3,21,Wind,4061.2599999999998
2024,6,3,22,Solar,0.0
2024,6,3,22,Wind,4036.0
2024,6,3,23,Solar,0.0
2024,6,3,23,Wind,3989.0099999999998
2024,6,3,24,Solar,0.0
2024,6,3,24,Wind,3898.4700000000003
2024,6,4,1,Solar,0.0
2024,6,4,1,Wind,3683.71
2024,6,4,2,Solar,0.0
2024,6,4,2,Wind,3559.1899999999996
2024,6,4,3,Solar,0.0
2024,6,4,3,Wind,3477.39
2024,6,4,4,Solar,0.0
2024,6,4,4,Wind,3358.44
2024,6,4,5,Solar,0.04
2024,6,4,5,Wind,3116.22
2024,6,4,6,Solar,84.5
