Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2025,6,1,1,Solar,0.0
2025,6,1,1,Wind,3287.29
2025,6,1,2,Solar,0.0
2025,6,1,2,Wind,3255.3
2025,6,1,3,Solar,0.0
2025,6,1,3,Wind,3076.1899999999996
2025,6,1,4,Solar,0.0
2025,6,1,4,Wind,3007.1299999999997
2025,6,1,5,Solar,0.01
2025,6,1,5,Wind,3086.48
2025,6,1,6,Solar,58.15
2025,6,1,6,Wind,2988.3
2025,6,1,7,Solar,2677.08
2025,6,1,7,Wind,2679.1
2025,6,1,8,Solar,8509.66
2025,6,1,8,Wind,2328.1
2025,6,1,9,Solar,11318.39
2025,6,1,9,Wind,2085.85
2025,6,1,10,Solar,12318.75
2025,6,1,10,Wind,1910.77
2025,6,1,11,Solar,12781.71
2025,6,1,11,Wind,1793.01
2025,6,1,12,Solar,13050.69
2025,6,1,12,Wind,1732.24
2025,6,1,13,Solar,13188.5
2025,6,1,13,Wind,1717.96
2025,6,1,14,Solar,13061.17
2025,6,1,14,Wind,1797.58
2025,6,1,15,Solar,13041.15
2025,6,1,15,Wind,1935.37
2025,6,1,16,Solar,12755.7
2025,6,1,16,Wind,2068.06
2025,6,1,17,Solar,11812.44
2025,6,1,17,Wind,2145.4
2025,6,1,18,Solar,10478.51
2025,6,1,18,Wind,2220.79
2025,6,1,19,Solar,6305.7
2025,6,1,19,Wind,2339.91
2025,6,1,20,Solar,1247.69
2025,6,1,20,Wind,2408.79
2025,6,1,21,Solar,5.720000000000001
2025,6,1,21,Wind,2389.46
2025,6,1,22,Solar,0.0
2025,6,1,22,Wind,2318.9900000000002
2025,6,1,23,Solar,0.0
2025,6,1,23,Wind,2191.91
2025,6,1,24,Solar,0.0
2025,6,1,24,Wind,2038.5800000000002
2025,6,2,1,Solar,0.0
2025,6,2,1,Wind,2103.23
2025,6,2,2,Solar,0.0
2025,6,2,2,Wind,1814.3100000000002
2025,6,2,3,Solar,0.0
2025,6,2,3,Wind,1577.9199999999998
2025,6,2,4,Solar,0.0
2025,6,2,4,Wind,1359.8700000000001
2025,6,2,5,Solar,0.0
2025,6,2,5,Wind,1175.67
2025,6,2,6,Solar,104.78
2025,6,2,6,Wind,996.6
2025,6,2,7,Solar,3858.65
2025,6,2,7,Wind,864.26
2025,6,2,8,Solar,11937.18
2025,6,2,8,Wind,773.84
2025,6,2,9,Solar,15777.599999999999
2025,6,2,9,Wind,687.51
2025,6,2,10,Solar,17266.170000000002
2025,6,2,10,Wind,630.0
2025,6,2,11,Solar,18080.72
2025,6,2,11,Wind,605.23
2025,6,2,12,Solar,18536.12
2025,6,2,12,Wind,653.2199999999999
2025,6,2,13,Solar,18665.86
2025,6,2,13,Wind,837.4100000000001
2025,6,2,14,Solar,18601.649999999998
2025,6,2,14,Wind,1174.77
2025,6,2,15,Solar,18252.15
2025,6,2,15,Wind,1617.01
2025,6,2,16,Solar,17701.12
2025,6,2,16,Wind,2110.55
2025,6,2,17,Solar,16621.09
2025,6,2,17,Wind,2533.43
2025,6,2,18,Solar,14464.59
2025,6,2,18,Wind,2780.48
2025,6,2,19,Solar,8195.68
2025,6,2,19,Wind,2886.85
2025,6,2,20,Solar,1508.8300000000002
2025,6,2,20,Wind,2914.08
2025,6,2,21,Solar,7.65
2025,6,2,21,Wind,2920.7200000000003
2025,6,2,22,Solar,0.0
2025,6,2,22,Wind,2824.92
2025,6,2,23,Solar,0.0
2025,6,2,23,Wind,2633.22
2025,6,2,24,Solar,0.0
2025,6,2,24,Wind,2488.06
2025,6,3,1,Solar,0.0
2025,6,3,1,Wind,2696.01
2025,6,3,2,Solar,0.0
2025,6,3,2,Wind,2682.88
2025,6,3,3,Solar,0.0
2025,6,3,3,Wind,2707.07
2025,6,3,4,Solar,0.0
2025,6,3,4,Wind,2703.7
2025,6,3,5,Solar,0.0
2025,6,3,5,Wind,2625.34
2025,6,3,6,Solar,118.99
2025,6,3,6,Wind,2465.7599999999998
2025,6,3,7,Solar,4068.2500000000005
2025,6,3,7,Wind,2223.89
2025,6,3,8,Solar,12268.31
2025,6,3,8,Wind,1881.97
2025,6,3,9,Solar,15855.57
2025,6,3,9,Wind,1473.34
2025,6,3,10,Solar,17182.32
2025,6,3,10,Wind,1111.0
2025,6,3,11,Solar,17779.640000000003
2025,6,3,11,Wind,887.8
2025,6,3,12,Solar,17895.29
2025,6,3,12,Wind,834.0300000000001
2025,6,3,13,Solar,17581.170000000002
2025,6,3,13,Wind,885.69
2025,6,3,14,Solar,17224.6
2025,6,3,14,Wind,1060.68
2025,6,3,15,Solar,16666.18
2025,6,3,15,Wind,1395.94
2025,6,3,16,Solar,15870.01
2025,6,3,16,Wind,1829.0699999999997
2025,6,3,17,Solar,14657.55
2025,6,3,17,Wind,2335.93
2025,6,3,18,Solar,12531.28
2025,6,3,18,Wind,2747.16
2025,6,3,19,Solar,7111.700000000001
2025,6,3,19,Wind,2924.8900000000003
2025,6,3,20,Solar,1338.38
2025,6,3,20,Wind,3034.85
2025,6,3,21,Solar,9.07
2025,6,3,21,Wind,3125.9500000000003
2025,6,3,22,Solar,0.0
2025,6,3,22,Wind,3142.04
2025,6,3,23,Solar,0.0
2025,6,3,23,Wind,3094.87
2025,6,3,24,Solar,0.0
2025,6,3,24,Wind,3055.99
2025,6,4,1,Solar,0.0
2025,6,4,1,Wind,3763.3100000000004
2025,6,4,2,Solar,0.0
2025,6,4,2,Wind,3741.46
2025,6,4,3,Solar,0.0
2025,6,4,3,Wind,3722.98
2025,6,4,4,Solar,0.0
2025,6,4,4,Wind,3660.7999999999997
2025,6,4,5,Solar,0.0
2025,6,4,5,Wind,3430.33
2025,6,4,6,Solar,66.85000000000001
2025,6,4,6,Wind,3054.06
2025,6,4,7,Solar,3735.5999999999995
2025,6,4,7,Wind,2659.58
2025,6,4,8,Solar,11403.59
2025,6,4,8,Wind,2172.17
2025,6,4,9,Solar,16155.650000000001
2025,6,4,9,Wind,1699.25
2025,6,4,10,Solar,17617.22
2025,6,4,10,Wind,1347.9
2025,6,4,11,Solar,18253.9
2025,6,4,11,Wind,1084.61
2025,6,4,12,Solar,18530.12
2025,6,4,12,Wind,984.4
2025,6,4,13,Solar,18482.21
2025,6,4,13,Wind,1050.84
2025,6,4,14,Solar,18233.94
2025,6,4,14,Wind,1333.6799999999998
2025,6,4,15,Solar,17863.190000000002
2025,6,4,15,Wind,1850.4199999999998
2025,6,4,16,Solar,17328.79
2025,6,4,16,Wind,2540.22
2025,6,4,17,Solar,16485.57
2025,6,4,17,Wind,3173.46
2025,6,4,18,Solar,13995.029999999999
2025,6,4,18,Wind,3530.4100000000003
2025,6,4,19,Solar,7977.33
2025,6,4,19,Wind,3625.2000000000003
2025,6,4,20,Solar,1822.98
2025,6,4,20,Wind,3521.0299999999997
2025,6,4,21,Solar,1.8900000000000001
2025,6,4,21,Wind,3447.17
2025,6,4,22,Solar,0.0
2025,6,4,22,Wind,3426.6400000000003
2025,6,4,23,Solar,0.0
2025,6,4,23,Wind,3289.99
2025,6,4,24,Solar,0.0
2025,6,4,24,Wind,3077.93
2025,6,5,1,Solar,0.0
2025,6,5,1,Wind,2997.73
2025,6,5,2,Solar,0.0
2025,6,5,2,Wind,2883.91
2025,6,5,3,Solar,0.0
2025,6,5,3,Wind,2761.0499999999997
2025,6,5,4,Solar,0.0
2025,6,5,4,Wind,2587.3
2025,6,5,5,Solar,0.0
2025,6,5,5,Wind,2342.89
2025,6,5,6,Solar,96.57
2025,6,5,6,Wind,2038.79
2025,6,5,7,Solar,3867.42
2025,6,5,7,Wind,1736.93
2025,6,5,8,Solar,11499.330000000002
2025,6,5,8,Wind,1425.48
2025,6,5,9,Solar,16031.41
2025,6,5,9,Wind,1081.98
2025,6,5,10,Solar,17367.85
2025,6,5,10,Wind,802.02
2025,6,5,11,Solar,17909.48
2025,6,5,11,Wind,680.89
2025,6,5,12,Solar,18035.34
2025,6,5,12,Wind,700.84
2025,6,5,13,Solar,17892.579999999998
2025,6,5,13,Wind,805.75
2025,6,5,14,Solar,17717.510000000002
2025,6,5,14,Wind,1033.3400000000001
2025,6,5,15,Solar,17441.64
2025,6,5,15,Wind,1380.08
2025,6,5,16,Solar,16955.31
2025,6,5,16,Wind,1744.41
2025,6,5,17,Solar,16262.330000000002
2025,6,5,17,Wind,2077.3900000000003
2025,6,5,18,Solar,14038.929999999998
2025,6,5,18,Wind,2415.6299999999997
2025,6,5,19,Solar,8123.889999999999
2025,6,5,19,Wind,2691.63
2025,6,5,20,Solar,1874.6200000000001
2025,6,5,20,Wind,2800.59
