Year,Month,Day,Hour,MW
2024,12,31,24,22798.52
2025,1,1,1,21524.4
2025,1,1,2,20816.19
2025,1,1,3,20176.21
2025,1,1,4,19825.27
2025,1,1,5,19892.18
2025,1,1,6,20402.84
2025,1,1,7,21320.67
2025,1,1,8,21564.8
2025,1,1,9,21173.11
2025,1,1,10,19958.26
2025,1,1,11,18459.33
2025,1,1,12,17482.89
2025,1,1,13,17229.31
2025,1,1,14,17832.28
2025,1,1,15,18874.63
2025,1,1,16,20239.27
2025,1,1,17,22344.74
2025,1,1,18,24649.91
2025,1,1,19,24953.6
2025,1,1,20,24619.61
2025,1,1,21,24160.85
2025,1,1,22,23613.06
2025,1,1,23,22622.04
2025,1,1,24,21490.22
2025,1,2,1,21235.09
2025,1,2,2,20462.03
2025,1,2,3,19863.74
2025,1,2,4,19698.28
2025,1,2,5,20200.57
2025,1,2,6,21537.29
2025,1,2,7,23741.83
2025,1,2,8,25147.27
2025,1,2,9,24611.98
2025,1,2,10,23167.4
2025,1,2,11,21409.59
2025,1,2,12,20184.99
2025,1,2,13,19722.25
2025,1,2,14,19957.09
2025,1,2,15,20694.42
2025,1,2,16,22074.89
2025,1,2,17,23995.75
2025,1,2,18,26051.01
2025,1,2,19,26215.86
2025,1,2,20,25770.38
2025,1,2,21,25272.82
2025,1,2,22,24481.5
2025,1,2,23,23174.16
2025,1,2,24,21866.82
2025,1,3,1,21189.3
2025,1,3,2,20601.22
2025,1,3,3,19881.05
2025,1,3,4,19631.36
2025,1,3,5,19943.52
2025,1,3,6,21229.91
2025,1,3,7,23102.89
2025,1,3,8,24522.4
2025,1,3,9,24624.2
2025,1,3,10,24214.46
2025,1,3,11,23705.8
2025,1,3,12,22895.86
2025,1,3,13,22419.94
2025,1,3,14,22315.96
2025,1,3,15,22458.88
2025,1,3,16,23107.19
2025,1,3,17,24727.73
2025,1,3,18,26458.87
2025,1,3,19,26288.03
2025,1,3,20,25804.17
2025,1,3,21,25184.22
2025,1,3,22,24550.99
2025,1,3,23,23405.39
2025,1,3,24,22151.3
2025,1,4,1,21742.42
2025,1,4,2,20895.17
2025,1,4,3,20157.38
2025,1,4,4,19852.57
2025,1,4,5,19978.25
2025,1,4,6,20687.85
2025,1,4,7,21748.16
2025,1,4,8,22551.36
2025,1,4,9,22302.9
2025,1,4,10,21166.56
2025,1,4,11,20107.62
2025,1,4,12,19108.15
2025,1,4,13,18600.44
2025,1,4,14,18618.52
2025,1,4,15,19492.76
2025,1,4,16,20767.21
2025,1,4,17,22654.45
2025,1,4,18,25162.98
2025,1,4,19,25306.7
2025,1,4,20,24942.1
2025,1,4,21,24380.83
2025,1,4,22,23989.55
2025,1,4,23,22950.08
2025,1,4,24,21973.33
2025,1,5,1,21418.16
2025,1,5,2,20650.17
2025,1,5,3,20048.8
2025,1,5,4,19666.21
2025,1,5,5,19800.86
2025,1,5,6,20237.05
2025,1,5,7,21080.48
2025,1,5,8,21600.45
2025,1,5,9,21154.42
2025,1,5,10,19935.87
2025,1,5,11,18327.67
2025,1,5,12,17167.05
2025,1,5,13,16855.74
2025,1,5,14,17200.26
2025,1,5,15,18104.28
2025,1,5,16,19786.93
2025,1,5,17,22200.81
2025,1,5,18,24603.34
2025,1,5,19,24954.24
2025,1,5,20,24699.57
2025,1,5,21,24217.88
