Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2024,4,1,1,Solar,0.0
2024,4,1,1,Wind,800.1
2024,4,1,2,Solar,0.0
2024,4,1,2,Wind,684.47
2024,4,1,3,Solar,0.0
2024,4,1,3,Wind,670.9
2024,4,1,4,Solar,0.0
2024,4,1,4,Wind,709.79
2024,4,1,5,Solar,0.0
2024,4,1,5,Wind,723.13
2024,4,1,6,Solar,0.0
2024,4,1,6,Wind,705.7
2024,4,1,7,Solar,139.92
2024,4,1,7,Wind,667.05
2024,4,1,8,Solar,3323.1
2024,4,1,8,Wind,618.02
2024,4,1,9,Solar,9178.55
2024,4,1,9,Wind,578.75
2024,4,1,10,Solar,12829.769999999999
2024,4,1,10,Wind,567.36
2024,4,1,11,Solar,14179.420000000002
2024,4,1,11,Wind,582.48
2024,4,1,12,Solar,14719.9
2024,4,1,12,Wind,569.77
2024,4,1,13,Solar,14844.61
2024,4,1,13,Wind,504.84000000000003
2024,4,1,14,Solar,14802.349999999999
2024,4,1,14,Wind,471.24
2024,4,1,15,Solar,14608.34
2024,4,1,15,Wind,576.09
2024,4,1,16,Solar,14094.019999999999
2024,4,1,16,Wind,876.3
2024,4,1,17,Solar,12888.19
2024,4,1,17,Wind,1358.54
2024,4,1,18,Solar,8932.61
2024,4,1,18,Wind,1822.75
2024,4,1,19,Solar,2842.95
2024,4,1,19,Wind,2188.4700000000003
2024,4,1,20,Solar,37.78
2024,4,1,20,Wind,2523.82
2024,4,1,21,Solar,0.0
2024,4,1,21,Wind,2601.5899999999997
2024,4,1,22,Solar,0.0
2024,4,1,22,Wind,2452.35
2024,4,1,23,Solar,0.0
2024,4,1,23,Wind,2223.96
2024,4,1,24,Solar,0.0
2024,4,1,24,Wind,1971.37
2024,4,2,1,Solar,0.0
2024,4,2,1,Wind,1780.8300000000002
2024,4,2,2,Solar,0.0
2024,4,2,2,Wind,1518.9599999999998
2024,4,2,3,Solar,0.0
2024,4,2,3,Wind,1213.2599999999998
2024,4,2,4,Solar,0.0
2024,4,2,4,Wind,874.97
2024,4,2,5,Solar,0.0
2024,4,2,5,Wind,612.3000000000001
2024,4,2,6,Solar,0.05
2024,4,2,6,Wind,451.92
2024,4,2,7,Solar,353.65000000000003
2024,4,2,7,Wind,326.8
