Year,Month,Day,Hour,$/MWh
2025,9,1,1,46.71919
2025,9,1,2,42.0468
2025,9,1,3,41.73623
2025,9,1,4,42.34466
2025,9,1,5,42.43719
2025,9,1,6,42.8757
2025,9,1,7,42.62326
2025,9,1,8,34.89784
2025,9,1,9,30.00779
2025,9,1,10,29.14676
2025,9,1,11,29.38661
2025,9,1,12,32.39558
2025,9,1,13,33.27033
2025,9,1,14,36.1735
2025,9,1,15,38.13071
2025,9,1,16,42.53374
2025,9,1,17,50.57028
2025,9,1,18,61.58697
2025,9,1,19,74.16675
2025,9,1,20,74.26486
2025,9,1,21,65.99736
2025,9,1,22,60.27889
2025,9,1,23,59.20833
2025,9,1,24,54.66812
2025,9,2,1,63.81
2025,9,2,2,57.81153
2025,9,2,3,57.40567
2025,9,2,4,56.92573
2025,9,2,5,57.44053
2025,9,2,6,57.84836
2025,9,2,7,65.1046
2025,9,2,8,58.41967
2025,9,2,9,54.16984
2025,9,2,10,52.97113
2025,9,2,11,52.82285
2025,9,2,12,54.15552
2025,9,2,13,55.62379
2025,9,2,14,56.81401
2025,9,2,15,64.59977
2025,9,2,16,69.63122
2025,9,2,17,71.72939
2025,9,2,18,84.14228
2025,9,2,19,103.22691
2025,9,2,20,100.66935
2025,9,2,21,82.9276
2025,9,2,22,72.8819
2025,9,2,23,71.44118
2025,9,2,24,66.31078
2025,9,3,1,69.87952
2025,9,3,2,67.04484
2025,9,3,3,60.68522
2025,9,3,4,57.13108
2025,9,3,5,57.31654
2025,9,3,6,57.99376
2025,9,3,7,68.31567
2025,9,3,8,58.09643
2025,9,3,9,48.52026
2025,9,3,10,47.79887
2025,9,3,11,46.67156
2025,9,3,12,45.34951
2025,9,3,13,48.57469
2025,9,3,14,49.31917
2025,9,3,15,55.37263
2025,9,3,16,63.65676
2025,9,3,17,67.14351
2025,9,3,18,72.8327
2025,9,3,19,95.0
2025,9,3,20,101.58686
2025,9,3,21,82.82893
2025,9,3,22,77.43437
2025,9,3,23,70.44835
2025,9,3,24,65.6964
2025,9,4,1,56.42973
2025,9,4,2,50.29865
2025,9,4,3,49.14005
2025,9,4,4,48.64468
2025,9,4,5,48.78745
2025,9,4,6,49.03885
2025,9,4,7,60.31019
2025,9,4,8,49.23676
2025,9,4,9,41.36725
2025,9,4,10,39.6845
2025,9,4,11,38.23686
2025,9,4,12,39.11049
2025,9,4,13,40.69534
2025,9,4,14,41.89589
2025,9,4,15,44.18303
2025,9,4,16,49.27075
2025,9,4,17,54.27918
2025,9,4,18,63.68775
2025,9,4,19,76.06943
2025,9,4,20,77.08377
2025,9,4,21,70.38604
2025,9,4,22,62.07033
2025,9,4,23,56.88871
2025,9,4,24,52.08294
2025,9,5,1,47.42217
2025,9,5,2,45.79157
2025,9,5,3,44.16868
2025,9,5,4,43.73883
2025,9,5,5,44.35095
2025,9,5,6,48.77142
2025,9,5,7,54.8003
2025,9,5,8,45.5771
2025,9,5,9,36.18448
2025,9,5,10,35.37525
2025,9,5,11,33.90405
2025,9,5,12,34.37151
2025,9,5,13,35.08088
2025,9,5,14,35.85769
2025,9,5,15,37.12753
2025,9,5,16,39.76366
2025,9,5,17,43.71737
2025,9,5,18,54.38242
2025,9,5,19,62.77024
2025,9,5,20,64.15845
2025,9,5,21,58.65224
2025,9,5,22,56.01562
2025,9,5,23,54.44191
2025,9,5,24,53.89164
2025,9,6,1,51.34782
2025,9,6,2,49.01879
2025,9,6,3,47.28737
2025,9,6,4,46.71886
2025,9,6,5,47.02194
2025,9,6,6,46.8518
2025,9,6,7,51.47724
2025,9,6,8,40.95302
2025,9,6,9,27.26833
2025,9,6,10,25.38402
2025,9,6,11,25.18267
2025,9,6,12,25.38526
2025,9,6,13,24.21167
2025,9,6,14,25.74119
2025,9,6,15,27.82501
2025,9,6,16,30.59208
2025,9,6,17,37.45586
2025,9,6,18,50.27426
2025,9,6,19,60.25228
2025,9,6,20,64.26698
2025,9,6,21,58.47967
2025,9,6,22,54.45508
2025,9,6,23,52.25843
2025,9,6,24,51.57377
2025,9,7,1,48.56889
2025,9,7,2,47.88582
2025,9,7,3,46.69137
2025,9,7,4,45.48486
2025,9,7,5,42.38717
2025,9,7,6,46.95824
2025,9,7,7,46.75268
2025,9,7,8,30.00201
2025,9,7,9,21.11028
2025,9,7,10,19.0701
2025,9,7,11,17.73574
2025,9,7,12,19.21731
2025,9,7,13,19.91824
2025,9,7,14,20.64216
2025,9,7,15,21.26324
2025,9,7,16,28.06388
2025,9,7,17,34.78428
2025,9,7,18,46.92332
2025,9,7,19,54.1134
2025,9,7,20,58.22626
2025,9,7,21,54.51836
2025,9,7,22,51.78885
2025,9,7,23,51.1213
2025,9,7,24,49.67064
2025,9,8,1,45.90822
2025,9,8,2,44.58793
2025,9,8,3,43.4014
2025,9,8,4,43.43315
2025,9,8,5,44.65263
2025,9,8,6,46.88792
2025,9,8,7,51.92017
2025,9,8,8,44.34731
2025,9,8,9,29.37676
2025,9,8,10,29.24086
2025,9,8,11,28.96987
2025,9,8,12,29.10448
2025,9,8,13,29.70678
2025,9,8,14,30.10228
2025,9,8,15,30.82693
2025,9,8,16,33.40968
2025,9,8,17,36.0475
2025,9,8,18,48.82989
2025,9,8,19,56.0078
2025,9,8,20,63.90018
2025,9,8,21,58.2263
2025,9,8,22,54.67014
