Year,Month,Day,Hour,MW
2024,10,1,1,25560.41
2024,10,1,2,24589.29
2024,10,1,3,23437.26
2024,10,1,4,22884.39
2024,10,1,5,22948.49
2024,10,1,6,23901.49
2024,10,1,7,25735.82
2024,10,1,8,26905.16
2024,10,1,9,27531.2
2024,10,1,10,27357.86
2024,10,1,11,27455.26
2024,10,1,12,28112.31
2024,10,1,13,29507.31
2024,10,1,14,31813.52
2024,10,1,15,34313.94
2024,10,1,16,36859.41
2024,10,1,17,38771.93
2024,10,1,18,39837.22
2024,10,1,19,39777.86
2024,10,1,20,38574.88
2024,10,1,21,36662.91
2024,10,1,22,34689.73
2024,10,1,23,31813.67
2024,10,1,24,29069.75
2024,10,2,1,27217.93
2024,10,2,2,25944.39
2024,10,2,3,24614.65
2024,10,2,4,23919.99
2024,10,2,5,23940.04
2024,10,2,6,24931.55
2024,10,2,7,26895.69
2024,10,2,8,28000.26
2024,10,2,9,28375.07
2024,10,2,10,28484.79
2024,10,2,11,28856.28
2024,10,2,12,29692.93
2024,10,2,13,31552.3
2024,10,2,14,34089.94
2024,10,2,15,36918.51
2024,10,2,16,39700.83
2024,10,2,17,41508.27
2024,10,2,18,42587.1
2024,10,2,19,41777.4
2024,10,2,20,39875.53
2024,10,2,21,37898.96
2024,10,2,22,36046.54
2024,10,2,23,33015.14
2024,10,2,24,30156.71
2024,10,3,1,27445.21
2024,10,3,2,26084.74
2024,10,3,3,24708.67
2024,10,3,4,24009.74
2024,10,3,5,24028.64
2024,10,3,6,24888.39
2024,10,3,7,26532.16
2024,10,3,8,27466.41
2024,10,3,9,27692.81
2024,10,3,10,27748.42
2024,10,3,11,27764.59
2024,10,3,12,28627.79
2024,10,3,13,30197.72
2024,10,3,14,32580.41
2024,10,3,15,35267.49
2024,10,3,16,37857.1
2024,10,3,17,39735.27
2024,10,3,18,40410.96
2024,10,3,19,39450.1
2024,10,3,20,37869.64
2024,10,3,21,35875.73
2024,10,3,22,33895.56
2024,10,3,23,31431.6
2024,10,3,24,28986.87
2024,10,4,1,26915.86
2024,10,4,2,25624.98
2024,10,4,3,24347.4
2024,10,4,4,23672.48
2024,10,4,5,23684.63
2024,10,4,6,24455.11
2024,10,4,7,26082.17
2024,10,4,8,27105.18
2024,10,4,9,27519.74
2024,10,4,10,27604.7
2024,10,4,11,27632.9
2024,10,4,12,28328.87
2024,10,4,13,29663.58
2024,10,4,14,31581.82
2024,10,4,15,33872.55
2024,10,4,16,36286.68
2024,10,4,17,37813.33
2024,10,4,18,38344.79
2024,10,4,19,37625.65
2024,10,4,20,36235.77
2024,10,4,21,34285.59
2024,10,4,22,32757.76
2024,10,4,23,30770.71
2024,10,4,24,28622.15
2024,10,5,1,26685.62
2024,10,5,2,25529.95
2024,10,5,3,24191.57
2024,10,5,4,23353.22
2024,10,5,5,23006.39
2024,10,5,6,23128.32
2024,10,5,7,23794.06
2024,10,5,8,24155.69
2024,10,5,9,24256.56
2024,10,5,10,24209.91
2024,10,5,11,24001.04
2024,10,5,12,24674.45
2024,10,5,13,25896.72
2024,10,5,14,28202.09
2024,10,5,15,30737.38
2024,10,5,16,33574.8
2024,10,5,17,35774.3
2024,10,5,18,36964.43
2024,10,5,19,36620.17
2024,10,5,20,35376.89
2024,10,5,21,33501.13
2024,10,5,22,31812.74
2024,10,5,23,29805.09
2024,10,5,24,27857.31
2024,10,6,1,26229.13
2024,10,6,2,24840.48
2024,10,6,3,23564.29
2024,10,6,4,22696.9
2024,10,6,5,22218.45
2024,10,6,6,22121.24
2024,10,6,7,22507.76
2024,10,6,8,22726.5
2024,10,6,9,22626.99
2024,10,6,10,22479.35
2024,10,6,11,22667.11
2024,10,6,12,23509.83
2024,10,6,13,25006.53
2024,10,6,14,27425.74
2024,10,6,15,30332.71
2024,10,6,16,33165.92
2024,10,6,17,35350.25
2024,10,6,18,36864.5
2024,10,6,19,36734.08
2024,10,6,20,35562.64
2024,10,6,21,33685.33
2024,10,6,22,31951.3
2024,10,6,23,29736.55
2024,10,6,24,27418.61
