OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2025-07-01,11,0,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2486.38,DAM,1
2025-07-01,24,0,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2025-07-01,10,0,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2445.17,DAM,1
2025-07-01,15,0,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2511.45,DAM,1
2025-07-01,9,0,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2326.06,DAM,1
2025-07-01,20,0,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,559.31,DAM,1
2025-07-01,8,0,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1629.76,DAM,1
2025-07-01,12,0,2025-07-01T18:00:00-00:00,2025-07-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2512.39,DAM,1
2025-07-01,7,0,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,484.5,DAM,1
2025-07-01,19,0,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1648.09,DAM,1
2025-07-01,6,0,2025-07-01T12:00:00-00:00,2025-07-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.51,DAM,1
2025-07-01,14,0,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2514.14,DAM,1
2025-07-01,5,0,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2025-07-01,18,0,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2289.12,DAM,1
2025-07-01,4,0,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2025-07-01,23,0,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
