Year,Month,Day,Hour,LMP
2023,12,31,24,45.305440000000004
2024,1,1,1,46.22687
2024,1,1,2,45.51110333333333
2024,1,1,3,44.850923333333334
2024,1,1,4,44.573100000000004
2024,1,1,5,44.180573333333335
2024,1,1,6,42.588429999999995
2024,1,1,7,44.38750666666667
2024,1,1,8,46.05350666666667
2024,1,1,9,39.793910000000004
2024,1,1,10,33.61302333333333
2024,1,1,11,31.390756666666665
2024,1,1,12,29.030893333333335
2024,1,1,13,27.66914
2024,1,1,14,27.552719999999997
2024,1,1,15,28.45741
2024,1,1,16,38.62213
2024,1,1,17,49.39264
2024,1,1,18,50.159436666666664
2024,1,1,19,50.47825333333333
2024,1,1,20,50.59594333333333
2024,1,1,21,50.42505
2024,1,1,22,49.749586666666666
2024,1,1,23,49.65177333333333
2024,1,1,24,46.84513666666667
2024,1,2,1,44.73595
2024,1,2,2,44.11275666666666
2024,1,2,3,43.89957333333333
2024,1,2,4,44.146620000000006
2024,1,2,5,44.51351666666667
2024,1,2,6,48.16064
2024,1,2,7,56.71547666666667
2024,1,2,8,58.01899666666666
2024,1,2,9,44.426113333333326
2024,1,2,10,39.421839999999996
2024,1,2,11,36.66596
2024,1,2,12,36.14721333333333
2024,1,2,13,33.66166333333334
2024,1,2,14,32.77243
2024,1,2,15,34.66462
2024,1,2,16,45.286813333333335
2024,1,2,17,55.62456
2024,1,2,18,58.12689
2024,1,2,19,56.579493333333325
2024,1,2,20,56.44623333333333
2024,1,2,21,55.32459333333333
2024,1,2,22,54.98794
2024,1,2,23,48.37710666666667
2024,1,2,24,47.368836666666674
2024,1,3,1,49.28276333333333
2024,1,3,2,49.018076666666666
2024,1,3,3,45.75636666666667
2024,1,3,4,44.89139
2024,1,3,5,44.43493333333333
2024,1,3,6,49.096293333333335
2024,1,3,7,52.651346666666676
2024,1,3,8,53.38008333333334
2024,1,3,9,49.330909999999996
2024,1,3,10,44.415236666666665
2024,1,3,11,41.55070333333333
2024,1,3,12,39.946533333333335
2024,1,3,13,35.15165
2024,1,3,14,33.53113333333334
2024,1,3,15,36.23737666666667
2024,1,3,16,44.886156666666665
2024,1,3,17,55.15440666666666
2024,1,3,18,57.243336666666664
2024,1,3,19,55.261563333333335
2024,1,3,20,54.8613
2024,1,3,21,54.211353333333335
2024,1,3,22,53.78714666666667
2024,1,3,23,49.77508333333333
2024,1,3,24,48.248686666666664
2024,1,4,1,46.23902999999999
2024,1,4,2,45.17371
2024,1,4,3,44.98238333333333
2024,1,4,4,44.543290000000006
2024,1,4,5,45.34782666666666
2024,1,4,6,51.358686666666664
2024,1,4,7,59.47186666666666
2024,1,4,8,53.9886
2024,1,4,9,44.270356666666665
