Year,Month,Day,Hour,$/MWh
2023,12,31,24,46.57705
2024,1,1,1,47.42616
2024,1,1,2,46.65594
2024,1,1,3,46.02649
2024,1,1,4,45.70215
2024,1,1,5,45.30814
2024,1,1,6,43.71113
2024,1,1,7,45.60769
2024,1,1,8,47.22899
2024,1,1,9,40.5457
2024,1,1,10,34.10291
2024,1,1,11,31.83598
2024,1,1,12,29.26317
2024,1,1,13,28.00136
2024,1,1,14,27.91519
2024,1,1,15,29.41841
2024,1,1,16,39.76538
2024,1,1,17,50.88979
2024,1,1,18,51.87867
2024,1,1,19,52.21821
2024,1,1,20,52.30453
2024,1,1,21,52.11657
2024,1,1,22,51.40463
2024,1,1,23,51.19074
2024,1,1,24,48.24307
2024,1,2,1,45.99467
2024,1,2,2,45.34462
2024,1,2,3,45.09303
2024,1,2,4,45.32178
2024,1,2,5,45.70791
2024,1,2,6,49.63978
2024,1,2,7,58.37316
2024,1,2,8,59.67305
2024,1,2,9,47.27675
2024,1,2,10,41.9271
2024,1,2,11,39.21263
2024,1,2,12,38.98096
2024,1,2,13,36.33666
2024,1,2,14,35.43502
2024,1,2,15,37.48844
2024,1,2,16,47.81092
2024,1,2,17,57.28782
2024,1,2,18,60.26789
2024,1,2,19,58.45087
2024,1,2,20,58.2408
2024,1,2,21,57.08124
2024,1,2,22,56.57498
2024,1,2,23,49.85963
2024,1,2,24,48.65687
2024,1,3,1,50.66535
2024,1,3,2,50.45617
2024,1,3,3,47.01746
2024,1,3,4,46.11126
2024,1,3,5,45.68532
2024,1,3,6,50.59461
2024,1,3,7,54.37022
2024,1,3,8,55.06998
2024,1,3,9,51.2939
2024,1,3,10,46.38482
2024,1,3,11,43.59326
2024,1,3,12,42.18996
2024,1,3,13,37.45968
2024,1,3,14,35.59509
2024,1,3,15,39.21941
2024,1,3,16,46.75044
2024,1,3,17,57.26708
2024,1,3,18,59.50167
2024,1,3,19,57.56413
2024,1,3,20,57.02044
2024,1,3,21,56.49272
2024,1,3,22,55.81174
2024,1,3,23,51.54807
2024,1,3,24,49.84706
2024,1,4,1,47.78734
2024,1,4,2,46.58524
2024,1,4,3,46.33856
2024,1,4,4,45.90357
2024,1,4,5,46.78732
2024,1,4,6,53.03281
2024,1,4,7,61.36986
2024,1,4,8,55.75267
2024,1,4,9,46.01005
2024,1,4,10,36.29628
2024,1,4,11,31.84165
2024,1,4,12,29.52503
2024,1,4,13,27.67646
2024,1,4,14,25.06444
2024,1,4,15,29.39494
2024,1,4,16,45.27766
2024,1,4,17,64.1508
2024,1,4,18,65.10836
2024,1,4,19,65.14105
2024,1,4,20,65.26353
2024,1,4,21,65.09229
2024,1,4,22,64.55719
2024,1,4,23,64.07731
2024,1,4,24,62.90835
2024,1,5,1,68.89764
2024,1,5,2,61.347
2024,1,5,3,61.26564
2024,1,5,4,60.58504
2024,1,5,5,61.97317
2024,1,5,6,69.68431
2024,1,5,7,79.47152
2024,1,5,8,73.19416
2024,1,5,9,59.81963
2024,1,5,10,50.00656
2024,1,5,11,43.40578
2024,1,5,12,39.13567
2024,1,5,13,38.08542
2024,1,5,14,36.65736
2024,1,5,15,42.1449
2024,1,5,16,57.55252
2024,1,5,17,76.82095
2024,1,5,18,77.86163
2024,1,5,19,77.94938
2024,1,5,20,77.82066
2024,1,5,21,77.7556
2024,1,5,22,77.25825
2024,1,5,23,76.48793
2024,1,5,24,76.22798
2024,1,6,1,70.56671
2024,1,6,2,70.03759
2024,1,6,3,69.42724
2024,1,6,4,68.59552
2024,1,6,5,67.18997
2024,1,6,6,70.45163
2024,1,6,7,70.76177
2024,1,6,8,67.87522
2024,1,6,9,55.89101
2024,1,6,10,48.21112
2024,1,6,11,43.81732
2024,1,6,12,41.70241
2024,1,6,13,33.79301
2024,1,6,14,32.68439
2024,1,6,15,41.80662
2024,1,6,16,55.31086
2024,1,6,17,69.86815
2024,1,6,18,70.82966
2024,1,6,19,70.81039
2024,1,6,20,69.95533
2024,1,6,21,69.49871
2024,1,6,22,70.13579
2024,1,6,23,69.81125
2024,1,6,24,68.50517
2024,1,7,1,71.57334
2024,1,7,2,66.73271
2024,1,7,3,63.59653
2024,1,7,4,62.85543
2024,1,7,5,64.44246
2024,1,7,6,71.01145
2024,1,7,7,72.95153
2024,1,7,8,68.18111
2024,1,7,9,57.56526
2024,1,7,10,39.84084
2024,1,7,11,36.86877
2024,1,7,12,34.25022
2024,1,7,13,30.73667
2024,1,7,14,31.27991
