Year,Month,Day,Hour,$/MWh
2023,4,1,1,68.97328
2023,4,1,2,67.96817
2023,4,1,3,64.9537
2023,4,1,4,64.17925
2023,4,1,5,66.15163
2023,4,1,6,75.31958
2023,4,1,7,85.57898
2023,4,1,8,70.19194
2023,4,1,9,36.59017
2023,4,1,10,23.93779
2023,4,1,11,21.14884
2023,4,1,12,15.90429
2023,4,1,13,11.30653
2023,4,1,14,8.86983
2023,4,1,15,7.67455
2023,4,1,16,9.09576
2023,4,1,17,11.79603
2023,4,1,18,22.56626
2023,4,1,19,71.01073
2023,4,1,20,91.84409
2023,4,1,21,91.44222
2023,4,1,22,79.60767
2023,4,1,23,68.81016
2023,4,1,24,62.05399
2023,4,2,1,64.85008
2023,4,2,2,60.41539
2023,4,2,3,59.72151
2023,4,2,4,58.72297
2023,4,2,5,61.14604
2023,4,2,6,65.87007
2023,4,2,7,68.86993
2023,4,2,8,53.95535
2023,4,2,9,16.55823
2023,4,2,10,17.97327
2023,4,2,11,9.87173
2023,4,2,12,12.464
2023,4,2,13,9.08042
2023,4,2,14,5.56471
2023,4,2,15,8.82987
2023,4,2,16,9.49063
2023,4,2,17,-1.01831
2023,4,2,18,13.54896
2023,4,2,19,68.76995
2023,4,2,20,86.18832
2023,4,2,21,89.8632
2023,4,2,22,81.486
2023,4,2,23,69.04388
2023,4,2,24,63.91138
2023,4,3,1,60.23894
2023,4,3,2,57.34386
2023,4,3,3,56.3014
2023,4,3,4,55.6286
2023,4,3,5,56.8853
2023,4,3,6,62.85499
2023,4,3,7,96.8728
2023,4,3,8,83.3313
2023,4,3,9,39.20263
2023,4,3,10,30.77191
2023,4,3,11,20.71718
2023,4,3,12,10.58721
2023,4,3,13,8.04338
2023,4,3,14,3.38778
2023,4,3,15,3.02396
2023,4,3,16,5.09124
2023,4,3,17,8.54249
2023,4,3,18,36.99611
2023,4,3,19,79.28396
2023,4,3,20,106.44651
2023,4,3,21,102.03586
2023,4,3,22,87.65726
2023,4,3,23,77.30429
2023,4,3,24,68.81688
2023,4,4,1,73.25404
2023,4,4,2,69.91821
2023,4,4,3,69.18574
2023,4,4,4,71.9054
2023,4,4,5,74.30391
2023,4,4,6,87.26203
2023,4,4,7,115.95323
2023,4,4,8,101.89019
2023,4,4,9,49.78676
2023,4,4,10,34.03991
2023,4,4,11,25.1642
2023,4,4,12,18.01682
2023,4,4,13,13.16816
2023,4,4,14,11.04449
2023,4,4,15,12.07789
2023,4,4,16,12.47278
2023,4,4,17,16.38193
2023,4,4,18,32.11678
2023,4,4,19,85.94639
2023,4,4,20,115.51651
2023,4,4,21,115.59892
2023,4,4,22,101.42673
2023,4,4,23,82.80333
2023,4,4,24,77.31374
2023,4,5,1,94.08397
2023,4,5,2,93.5802
2023,4,5,3,95.79992
2023,4,5,4,95.7606
2023,4,5,5,106.60264
2023,4,5,6,126.58314
2023,4,5,7,157.19975
2023,4,5,8,131.77469
2023,4,5,9,77.18826
2023,4,5,10,52.50866
2023,4,5,11,35.10321
2023,4,5,12,23.53381
2023,4,5,13,19.02985
2023,4,5,14,17.80894
2023,4,5,15,18.59105
2023,4,5,16,21.88479
2023,4,5,17,31.28045
2023,4,5,18,74.16419
2023,4,5,19,123.98732
2023,4,5,20,144.314
2023,4,5,21,139.82445
2023,4,5,22,129.41124
2023,4,5,23,115.3007
2023,4,5,24,107.45351
2023,4,6,1,106.58113
2023,4,6,2,105.58688
2023,4,6,3,98.06273
2023,4,6,4,100.43375
2023,4,6,5,106.26225
2023,4,6,6,128.05035
2023,4,6,7,171.51767
2023,4,6,8,139.73213
2023,4,6,9,93.16297
2023,4,6,10,62.72544
2023,4,6,11,42.57668
2023,4,6,12,29.50592
2023,4,6,13,24.46634
2023,4,6,14,23.49321
2023,4,6,15,23.82334
2023,4,6,16,27.77409
2023,4,6,17,36.511
2023,4,6,18,74.22775
2023,4,6,19,122.15108
2023,4,6,20,143.82796
2023,4,6,21,139.91306
2023,4,6,22,111.04474
2023,4,6,23,104.30344
2023,4,6,24,94.46995
2023,4,7,1,78.05195
2023,4,7,2,75.1121
2023,4,7,3,73.30784
2023,4,7,4,72.3573
2023,4,7,5,76.62512
2023,4,7,6,85.85339
2023,4,7,7,109.5576
2023,4,7,8,95.83908
2023,4,7,9,57.64617
2023,4,7,10,45.52928
2023,4,7,11,30.64916
2023,4,7,12,25.44703
2023,4,7,13,21.53878
2023,4,7,14,18.85593
2023,4,7,15,16.26907
2023,4,7,16,19.24936
2023,4,7,17,22.95859
2023,4,7,18,56.47797
2023,4,7,19,84.76372
2023,4,7,20,101.44078
2023,4,7,21,102.63977
2023,4,7,22,91.79804
2023,4,7,23,81.4107
2023,4,7,24,74.9177
2023,4,8,1,66.54157
2023,4,8,2,65.36877
2023,4,8,3,62.74133
2023,4,8,4,59.5058
2023,4,8,5,64.49887
2023,4,8,6,66.71696
2023,4,8,7,72.73474
2023,4,8,8,63.32914
2023,4,8,9,37.25226
2023,4,8,10,19.66705
2023,4,8,11,11.39488
2023,4,8,12,7.256
2023,4,8,13,5.65816
2023,4,8,14,5.32721
2023,4,8,15,5.37774
2023,4,8,16,5.34179
2023,4,8,17,9.72695
2023,4,8,18,39.94706
2023,4,8,19,83.42177
2023,4,8,20,97.08551
2023,4,8,21,96.53209
2023,4,8,22,87.76939
2023,4,8,23,80.96644
2023,4,8,24,73.07203
2023,4,9,1,58.02347
2023,4,9,2,57.90894
2023,4,9,3,56.4248
2023,4,9,4,54.98206
2023,4,9,5,57.47018
2023,4,9,6,59.45025
2023,4,9,7,64.32113
2023,4,9,8,47.5511
2023,4,9,9,11.60466
2023,4,9,10,5.9784
2023,4,9,11,1.43731
2023,4,9,12,-2.20948
2023,4,9,13,-3.3454
2023,4,9,14,-2.71562
2023,4,9,15,-2.15587
2023,4,9,16,-0.01063
2023,4,9,17,0.53186
2023,4,9,18,33.45713
2023,4,9,19,89.38285
2023,4,9,20,104.18837
2023,4,9,21,96.42751
