Year,Month,Day,Hour,MW
2022,8,1,1,27659.91
2022,8,1,2,26297.34
2022,8,1,3,25269.6
2022,8,1,4,24746.07
2022,8,1,5,24807.7
2022,8,1,6,25791.95
2022,8,1,7,26912.23
2022,8,1,8,28081.4
2022,8,1,9,28718.35
2022,8,1,10,29216.46
2022,8,1,11,29866.38
2022,8,1,12,30907.93
2022,8,1,13,32315.33
2022,8,1,14,34011.58
2022,8,1,15,35802.86
2022,8,1,16,37364.01
2022,8,1,17,38466.31
2022,8,1,18,39563.85
2022,8,1,19,39529.71
2022,8,1,20,38306.04
2022,8,1,21,37664.67
2022,8,1,22,36024.27
2022,8,1,23,33268.09
2022,8,1,24,30659.62
2022,8,2,1,28333.26
2022,8,2,2,26819.85
2022,8,2,3,25680.21
2022,8,2,4,24991.62
2022,8,2,5,24946.47
2022,8,2,6,25755.96
2022,8,2,7,26975.94
2022,8,2,8,28244.1
2022,8,2,9,29012.75
2022,8,2,10,29665.58
2022,8,2,11,30412.63
2022,8,2,12,31483.7
2022,8,2,13,32647.08
2022,8,2,14,34171.34
2022,8,2,15,35788.54
2022,8,2,16,37471.68
2022,8,2,17,38638.07
2022,8,2,18,39445.09
2022,8,2,19,39662.76
2022,8,2,20,38758.9
2022,8,2,21,37881.33
2022,8,2,22,36242.97
2022,8,2,23,33663.64
2022,8,2,24,30902.22
2022,8,3,1,28984.48
2022,8,3,2,27337.69
2022,8,3,3,26157.88
2022,8,3,4,25457.04
2022,8,3,5,25425.83
2022,8,3,6,26305.76
2022,8,3,7,27417.96
2022,8,3,8,28428.08
2022,8,3,9,29211.91
2022,8,3,10,29616.12
2022,8,3,11,30204.17
2022,8,3,12,31282.45
2022,8,3,13,32688.09
2022,8,3,14,34518.69
2022,8,3,15,36365.64
2022,8,3,16,38060.85
2022,8,3,17,39369.4
2022,8,3,18,40319.32
2022,8,3,19,40131.77
2022,8,3,20,38960.0
2022,8,3,21,38115.26
2022,8,3,22,36336.37
2022,8,3,23,33934.63
2022,8,3,24,31128.06
2022,8,4,1,29579.63
2022,8,4,2,27832.56
2022,8,4,3,26769.11
2022,8,4,4,26119.24
2022,8,4,5,26069.76
2022,8,4,6,26884.5
2022,8,4,7,27976.01
2022,8,4,8,29038.33
2022,8,4,9,29827.75
2022,8,4,10,30365.67
2022,8,4,11,31255.14
2022,8,4,12,32610.41
2022,8,4,13,34382.39
2022,8,4,14,36548.48
2022,8,4,15,38360.04
2022,8,4,16,39745.03
2022,8,4,17,40993.86
2022,8,4,18,41813.69
2022,8,4,19,41540.83
2022,8,4,20,40463.86
2022,8,4,21,39343.18
2022,8,4,22,37486.89
2022,8,4,23,34810.72
2022,8,4,24,31939.35
2022,8,5,1,29568.82
2022,8,5,2,27917.42
2022,8,5,3,26644.3
2022,8,5,4,26026.46
2022,8,5,5,25992.58
2022,8,5,6,26809.63
2022,8,5,7,27778.66
2022,8,5,8,28941.04
2022,8,5,9,29673.56
2022,8,5,10,30166.28
2022,8,5,11,30792.66
2022,8,5,12,31715.69
2022,8,5,13,32950.28
2022,8,5,14,34553.82
2022,8,5,15,36420.88
2022,8,5,16,38347.51
2022,8,5,17,39505.78
2022,8,5,18,40623.88
2022,8,5,19,40579.68
2022,8,5,20,39330.39
2022,8,5,21,38362.46
2022,8,5,22,36804.56
2022,8,5,23,34325.71
2022,8,5,24,31682.12
2022,8,6,1,28591.66
2022,8,6,2,26942.08
2022,8,6,3,25875.27
2022,8,6,4,25027.13
2022,8,6,5,24642.92
2022,8,6,6,24725.67
2022,8,6,7,24650.08
2022,8,6,8,24751.36
2022,8,6,9,25162.39
2022,8,6,10,25428.17
2022,8,6,11,25965.34
2022,8,6,12,26865.89
2022,8,6,13,28190.52
2022,8,6,14,29767.43
2022,8,6,15,31675.96
2022,8,6,16,33432.81
2022,8,6,17,35059.79
2022,8,6,18,36256.88
2022,8,6,19,36563.7
2022,8,6,20,35542.39
2022,8,6,21,34832.63
2022,8,6,22,33333.2
2022,8,6,23,31239.04
2022,8,6,24,29060.91
2022,8,7,1,27365.95
2022,8,7,2,25998.97
2022,8,7,3,24844.94
2022,8,7,4,24014.54
2022,8,7,5,23494.16
2022,8,7,6,23349.54
2022,8,7,7,22969.41
2022,8,7,8,22756.74
2022,8,7,9,23110.54
2022,8,7,10,23666.4
2022,8,7,11,24421.02
2022,8,7,12,25772.2
2022,8,7,13,27595.06
2022,8,7,14,29445.19
2022,8,7,15,31563.39
2022,8,7,16,33530.77
2022,8,7,17,35133.51
2022,8,7,18,36514.53
2022,8,7,19,36788.26
2022,8,7,20,35794.12
2022,8,7,21,34880.48
2022,8,7,22,33414.16
2022,8,7,23,31023.45
2022,8,7,24,28524.43
2022,8,8,1,27441.86
2022,8,8,2,25855.14
2022,8,8,3,24722.7
2022,8,8,4,24109.66
2022,8,8,5,24176.58
2022,8,8,6,25053.59
2022,8,8,7,26398.56
2022,8,8,8,27615.95
2022,8,8,9,28572.73
2022,8,8,10,29293.04
2022,8,8,11,29978.12
2022,8,8,12,30925.65
2022,8,8,13,32278.77
2022,8,8,14,33830.02
2022,8,8,15,35382.96
2022,8,8,16,37169.11
2022,8,8,17,38550.13
2022,8,8,18,39671.16
2022,8,8,19,39738.07
2022,8,8,20,38813.22
2022,8,8,21,37766.79
2022,8,8,22,36145.36
2022,8,8,23,33225.42
2022,8,8,24,30455.52
2022,8,9,1,27407.82
2022,8,9,2,25862.69
2022,8,9,3,24767.79
2022,8,9,4,24154.28
2022,8,9,5,24203.8
2022,8,9,6,25110.24
2022,8,9,7,26262.32
2022,8,9,8,27262.25
2022,8,9,9,27962.3
2022,8,9,10,28459.06
2022,8,9,11,29106.8
2022,8,9,12,30133.39
2022,8,9,13,31601.92
2022,8,9,14,33276.59
2022,8,9,15,35128.07
2022,8,9,16,36772.6
