Year,Month,Day,Hour,$/MWh
2022,12,31,24,119.84582
2023,1,1,1,121.76724
2023,1,1,2,116.13963
2023,1,1,3,115.43434
2023,1,1,4,110.98059
2023,1,1,5,109.83079
2023,1,1,6,113.0883
2023,1,1,7,129.43182
2023,1,1,8,126.28707
2023,1,1,9,104.81015
2023,1,1,10,82.98403
2023,1,1,11,68.63056
2023,1,1,12,60.53893
2023,1,1,13,55.12206
2023,1,1,14,48.66667
2023,1,1,15,57.95707
2023,1,1,16,89.06561
2023,1,1,17,143.38702
2023,1,1,18,158.94305
2023,1,1,19,153.01814
2023,1,1,20,151.53111
2023,1,1,21,145.0
2023,1,1,22,145.0
2023,1,1,23,145.08932
2023,1,1,24,134.2795
2023,1,2,1,131.18855
2023,1,2,2,124.70031
2023,1,2,3,123.26743
2023,1,2,4,119.40881
2023,1,2,5,119.99394
2023,1,2,6,131.67773
2023,1,2,7,151.1542
2023,1,2,8,147.07439
2023,1,2,9,125.58067
2023,1,2,10,113.95641
2023,1,2,11,109.24378
2023,1,2,12,109.31194
2023,1,2,13,109.73328
2023,1,2,14,109.70076
2023,1,2,15,113.20523
2023,1,2,16,134.20506
2023,1,2,17,163.22147
2023,1,2,18,177.6054
2023,1,2,19,169.60162
2023,1,2,20,166.15977
2023,1,2,21,165.42229
2023,1,2,22,160.7264
2023,1,2,23,148.26628
2023,1,2,24,139.95828
2023,1,3,1,153.87772
2023,1,3,2,147.736
2023,1,3,3,147.41689
2023,1,3,4,146.0428
2023,1,3,5,148.83769
2023,1,3,6,164.33206
2023,1,3,7,192.94836
2023,1,3,8,194.83728
2023,1,3,9,162.33318
2023,1,3,10,153.61308
2023,1,3,11,143.5844
2023,1,3,12,140.43738
2023,1,3,13,137.49208
2023,1,3,14,133.71791
2023,1,3,15,141.87036
2023,1,3,16,166.37122
2023,1,3,17,200.88347
2023,1,3,18,211.35667
2023,1,3,19,207.29324
2023,1,3,20,204.1762
2023,1,3,21,203.62097
2023,1,3,22,194.91492
2023,1,3,23,183.66711
2023,1,3,24,164.87547
2023,1,4,1,202.22177
2023,1,4,2,199.46774
2023,1,4,3,193.73064
2023,1,4,4,200.5055
2023,1,4,5,202.69463
2023,1,4,6,214.6048
2023,1,4,7,247.6136
2023,1,4,8,254.64758
2023,1,4,9,233.07175
2023,1,4,10,221.20721
2023,1,4,11,208.35588
2023,1,4,12,206.34904
2023,1,4,13,204.10251
2023,1,4,14,204.20468
2023,1,4,15,206.38406
2023,1,4,16,227.70354
2023,1,4,17,252.27179
2023,1,4,18,267.37967
2023,1,4,19,260.8608
2023,1,4,20,254.2812
2023,1,4,21,246.89719
2023,1,4,22,231.21613
2023,1,4,23,215.82756
2023,1,4,24,213.17989
2023,1,5,1,159.3932
2023,1,5,2,153.09781
2023,1,5,3,151.54382
2023,1,5,4,154.63385
2023,1,5,5,158.59781
2023,1,5,6,172.22166
2023,1,5,7,199.56952
2023,1,5,8,202.97694
2023,1,5,9,197.80396
2023,1,5,10,185.71771
2023,1,5,11,186.5075
2023,1,5,12,181.79482
2023,1,5,13,176.53654
2023,1,5,14,173.1198
2023,1,5,15,169.95673
2023,1,5,16,192.64345
2023,1,5,17,210.01785
2023,1,5,18,218.0634
2023,1,5,19,210.99329
2023,1,5,20,208.12033
2023,1,5,21,203.44456
2023,1,5,22,189.63634
2023,1,5,23,164.53156
2023,1,5,24,164.18858
2023,1,6,1,141.93355
2023,1,6,2,140.85977
2023,1,6,3,140.26053
2023,1,6,4,140.9743
2023,1,6,5,146.71869
2023,1,6,6,173.6638
2023,1,6,7,190.44664
2023,1,6,8,183.73314
2023,1,6,9,156.59283
2023,1,6,10,134.11465
2023,1,6,11,125.09121
2023,1,6,12,119.26504
2023,1,6,13,115.18447
2023,1,6,14,113.47341
2023,1,6,15,119.1685
2023,1,6,16,147.65472
2023,1,6,17,193.30244
2023,1,6,18,212.1335
2023,1,6,19,203.79633
2023,1,6,20,196.20525
2023,1,6,21,194.96815
2023,1,6,22,184.02031
2023,1,6,23,176.12622
2023,1,6,24,159.44374
2023,1,7,1,156.039
2023,1,7,2,157.31427
2023,1,7,3,148.9114
2023,1,7,4,149.38
2023,1,7,5,159.44019
2023,1,7,6,160.0
2023,1,7,7,163.34311
2023,1,7,8,160.1871
2023,1,7,9,147.65271
2023,1,7,10,135.23676
