OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-12-31,24,0,2024-01-01T07:00:00-00:00,2024-01-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2023-12-31,24,0,2024-01-01T07:00:00-00:00,2024-01-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,80.51,DAM,2
2023-12-31,24,0,2024-01-01T07:00:00-00:00,2024-01-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2023-12-31,24,0,2024-01-01T07:00:00-00:00,2024-01-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,158.83,DAM,4
2023-12-31,24,0,2024-01-01T07:00:00-00:00,2024-01-01T08:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,5
2024-01-01,2,0,2024-01-01T09:00:00-00:00,2024-01-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,4,0,2024-01-01T11:00:00-00:00,2024-01-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,1,0,2024-01-01T08:00:00-00:00,2024-01-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,8,0,2024-01-01T15:00:00-00:00,2024-01-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,54.21,DAM,6
2024-01-01,24,0,2024-01-02T07:00:00-00:00,2024-01-02T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,13,0,2024-01-01T20:00:00-00:00,2024-01-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,956.26,DAM,6
2024-01-01,23,0,2024-01-02T06:00:00-00:00,2024-01-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,5,0,2024-01-01T12:00:00-00:00,2024-01-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,22,0,2024-01-02T05:00:00-00:00,2024-01-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,12,0,2024-01-01T19:00:00-00:00,2024-01-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,879.6,DAM,6
2024-01-01,21,0,2024-01-02T04:00:00-00:00,2024-01-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,7,0,2024-01-01T14:00:00-00:00,2024-01-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,20,0,2024-01-02T03:00:00-00:00,2024-01-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,11,0,2024-01-01T18:00:00-00:00,2024-01-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,833.65,DAM,6
2024-01-01,19,0,2024-01-02T02:00:00-00:00,2024-01-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,3,0,2024-01-01T10:00:00-00:00,2024-01-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,18,0,2024-01-02T01:00:00-00:00,2024-01-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,10,0,2024-01-01T17:00:00-00:00,2024-01-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,724.64,DAM,6
2024-01-01,17,0,2024-01-02T00:00:00-00:00,2024-01-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,74.63,DAM,6
2024-01-01,6,0,2024-01-01T13:00:00-00:00,2024-01-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-01-01,16,0,2024-01-01T23:00:00-00:00,2024-01-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,682.31,DAM,6
2024-01-01,9,0,2024-01-01T16:00:00-00:00,2024-01-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,418.82,DAM,6
2024-01-01,15,0,2024-01-01T22:00:00-00:00,2024-01-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1035.15,DAM,6
2024-01-01,14,0,2024-01-01T21:00:00-00:00,2024-01-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1040.22,DAM,6
2024-01-01,1,0,2024-01-01T08:00:00-00:00,2024-01-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,50.22,DAM,7
2024-01-01,24,0,2024-01-02T07:00:00-00:00,2024-01-02T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,36.2,DAM,7
2024-01-01,23,0,2024-01-02T06:00:00-00:00,2024-01-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,35.76,DAM,7
2024-01-01,22,0,2024-01-02T05:00:00-00:00,2024-01-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,25.65,DAM,7
2024-01-01,21,0,2024-01-02T04:00:00-00:00,2024-01-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,15.42,DAM,7
2024-01-01,20,0,2024-01-02T03:00:00-00:00,2024-01-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,9.77,DAM,7
2024-01-01,19,0,2024-01-02T02:00:00-00:00,2024-01-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,7.15,DAM,7
2024-01-01,18,0,2024-01-02T01:00:00-00:00,2024-01-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,7.04,DAM,7
2024-01-01,17,0,2024-01-02T00:00:00-00:00,2024-01-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,8.26,DAM,7
2024-01-01,16,0,2024-01-01T23:00:00-00:00,2024-01-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,9.34,DAM,7
2024-01-01,15,0,2024-01-01T22:00:00-00:00,2024-01-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,10.22,DAM,7
2024-01-01,14,0,2024-01-01T21:00:00-00:00,2024-01-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,11.98,DAM,7
2024-01-01,13,0,2024-01-01T20:00:00-00:00,2024-01-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,12.28,DAM,7
2024-01-01,12,0,2024-01-01T19:00:00-00:00,2024-01-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,11.63,DAM,7
2024-01-01,11,0,2024-01-01T18:00:00-00:00,2024-01-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,12.88,DAM,7
2024-01-01,10,0,2024-01-01T17:00:00-00:00,2024-01-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,14.13,DAM,7
2024-01-01,9,0,2024-01-01T16:00:00-00:00,2024-01-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,16.78,DAM,7
2024-01-01,8,0,2024-01-01T15:00:00-00:00,2024-01-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,20.18,DAM,7
2024-01-01,7,0,2024-01-01T14:00:00-00:00,2024-01-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,24.05,DAM,7
2024-01-01,6,0,2024-01-01T13:00:00-00:00,2024-01-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,29.22,DAM,7
2024-01-01,5,0,2024-01-01T12:00:00-00:00,2024-01-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,34.24,DAM,7
2024-01-01,4,0,2024-01-01T11:00:00-00:00,2024-01-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,36.77,DAM,7
2024-01-01,2,0,2024-01-01T09:00:00-00:00,2024-01-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,40.79,DAM,7
2024-01-01,3,0,2024-01-01T10:00:00-00:00,2024-01-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,38.26,DAM,7
2024-01-01,3,0,2024-01-01T10:00:00-00:00,2024-01-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,2,0,2024-01-01T09:00:00-00:00,2024-01-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,5,0,2024-01-01T12:00:00-00:00,2024-01-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,6,0,2024-01-01T13:00:00-00:00,2024-01-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,7,0,2024-01-01T14:00:00-00:00,2024-01-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,21.25,DAM,8
2024-01-01,8,0,2024-01-01T15:00:00-00:00,2024-01-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1254.3,DAM,8
2024-01-01,9,0,2024-01-01T16:00:00-00:00,2024-01-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,4011.46,DAM,8
2024-01-01,10,0,2024-01-01T17:00:00-00:00,2024-01-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5181.19,DAM,8
2024-01-01,11,0,2024-01-01T18:00:00-00:00,2024-01-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5588.33,DAM,8
2024-01-01,12,0,2024-01-01T19:00:00-00:00,2024-01-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5898.83,DAM,8
2024-01-01,13,0,2024-01-01T20:00:00-00:00,2024-01-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,6067.33,DAM,8
2024-01-01,14,0,2024-01-01T21:00:00-00:00,2024-01-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,6187.09,DAM,8
2024-01-01,15,0,2024-01-01T22:00:00-00:00,2024-01-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5923.94,DAM,8
2024-01-01,16,0,2024-01-01T23:00:00-00:00,2024-01-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3690.85,DAM,8
2024-01-01,17,0,2024-01-02T00:00:00-00:00,2024-01-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,401.95,DAM,8
2024-01-01,18,0,2024-01-02T01:00:00-00:00,2024-01-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,19,0,2024-01-02T02:00:00-00:00,2024-01-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,20,0,2024-01-02T03:00:00-00:00,2024-01-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,21,0,2024-01-02T04:00:00-00:00,2024-01-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,22,0,2024-01-02T05:00:00-00:00,2024-01-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
2024-01-01,23,0,2024-01-02T06:00:00-00:00,2024-01-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,8
