Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2023,12,31,24,Solar,0.0
2023,12,31,24,Wind,239.34000000000003
2024,1,1,1,Solar,0.0
2024,1,1,1,Wind,168.88
2024,1,1,2,Solar,0.0
2024,1,1,2,Wind,169.14
2024,1,1,3,Solar,0.0
2024,1,1,3,Wind,181.35
2024,1,1,4,Solar,0.0
2024,1,1,4,Wind,206.26000000000002
2024,1,1,5,Solar,0.0
2024,1,1,5,Wind,228.55
2024,1,1,6,Solar,0.0
2024,1,1,6,Wind,234.42
2024,1,1,7,Solar,21.26
2024,1,1,7,Wind,229.01000000000002
2024,1,1,8,Solar,1368.87
2024,1,1,8,Wind,211.70000000000002
2024,1,1,9,Solar,4850.52
2024,1,1,9,Wind,184.29
2024,1,1,10,Solar,6688.85
2024,1,1,10,Wind,171.9
2024,1,1,11,Solar,7397.92
2024,1,1,11,Wind,176.63
2024,1,1,12,Solar,7860.68
2024,1,1,12,Wind,175.26999999999998
2024,1,1,13,Solar,8187.15
2024,1,1,13,Wind,176.81
2024,1,1,14,Solar,8412.41
2024,1,1,14,Wind,180.51999999999998
2024,1,1,15,Solar,8061.349999999999
2024,1,1,15,Wind,167.53
2024,1,1,16,Solar,5083.46
2024,1,1,16,Wind,142.61
2024,1,1,17,Solar,554.92
2024,1,1,17,Wind,148.51999999999998
2024,1,1,18,Solar,0.0
2024,1,1,18,Wind,197.03
2024,1,1,19,Solar,0.0
2024,1,1,19,Wind,266.34
2024,1,1,20,Solar,0.0
2024,1,1,20,Wind,334.28
2024,1,1,21,Solar,0.0
2024,1,1,21,Wind,379.39000000000004
2024,1,1,22,Solar,0.0
2024,1,1,22,Wind,370.71
2024,1,1,23,Solar,0.0
2024,1,1,23,Wind,314.75
2024,1,1,24,Solar,0.0
2024,1,1,24,Wind,282.7
2024,1,2,1,Solar,0.0
2024,1,2,1,Wind,245.17
2024,1,2,2,Solar,0.0
2024,1,2,2,Wind,250.10000000000002
2024,1,2,3,Solar,0.0
2024,1,2,3,Wind,242.69
2024,1,2,4,Solar,0.0
2024,1,2,4,Wind,231.11
2024,1,2,5,Solar,0.0
2024,1,2,5,Wind,211.10000000000002
2024,1,2,6,Solar,0.0
2024,1,2,6,Wind,183.48000000000002
2024,1,2,7,Solar,31.03
2024,1,2,7,Wind,163.94
2024,1,2,8,Solar,1988.2199999999998
2024,1,2,8,Wind,153.86
