OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-08-01,11,0,2024-08-01T17:00:00-00:00,2024-08-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1833.88,DAM,1
2024-08-01,24,0,2024-08-02T06:00:00-00:00,2024-08-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,10,0,2024-08-01T16:00:00-00:00,2024-08-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1774.12,DAM,1
2024-08-01,15,0,2024-08-01T21:00:00-00:00,2024-08-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1810.64,DAM,1
2024-08-01,9,0,2024-08-01T15:00:00-00:00,2024-08-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1620.45,DAM,1
2024-08-01,20,0,2024-08-02T02:00:00-00:00,2024-08-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,212.56,DAM,1
2024-08-01,8,0,2024-08-01T14:00:00-00:00,2024-08-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,973.4,DAM,1
2024-08-01,12,0,2024-08-01T18:00:00-00:00,2024-08-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1830.1,DAM,1
2024-08-01,7,0,2024-08-01T13:00:00-00:00,2024-08-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,127.75,DAM,1
2024-08-01,19,0,2024-08-02T01:00:00-00:00,2024-08-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,984.54,DAM,1
2024-08-01,6,0,2024-08-01T12:00:00-00:00,2024-08-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,14,0,2024-08-01T20:00:00-00:00,2024-08-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1836.39,DAM,1
2024-08-01,5,0,2024-08-01T11:00:00-00:00,2024-08-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,18,0,2024-08-02T00:00:00-00:00,2024-08-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1521.71,DAM,1
2024-08-01,4,0,2024-08-01T10:00:00-00:00,2024-08-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,23,0,2024-08-02T05:00:00-00:00,2024-08-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,3,0,2024-08-01T09:00:00-00:00,2024-08-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,17,0,2024-08-01T23:00:00-00:00,2024-08-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1678.12,DAM,1
2024-08-01,2,0,2024-08-01T08:00:00-00:00,2024-08-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,13,0,2024-08-01T19:00:00-00:00,2024-08-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1847.99,DAM,1
2024-08-01,1,0,2024-08-01T07:00:00-00:00,2024-08-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,16,0,2024-08-01T22:00:00-00:00,2024-08-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1779.62,DAM,1
2024-08-01,22,0,2024-08-02T04:00:00-00:00,2024-08-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-08-01,21,0,2024-08-02T03:00:00-00:00,2024-08-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.7,DAM,1
2024-08-01,10,0,2024-08-01T16:00:00-00:00,2024-08-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,426.09,DAM,2
2024-08-01,9,0,2024-08-01T15:00:00-00:00,2024-08-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,571.13,DAM,2
2024-08-01,8,0,2024-08-01T14:00:00-00:00,2024-08-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,695.24,DAM,2
2024-08-01,7,0,2024-08-01T13:00:00-00:00,2024-08-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,744.78,DAM,2
2024-08-01,6,0,2024-08-01T12:00:00-00:00,2024-08-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,738,DAM,2
2024-08-01,5,0,2024-08-01T11:00:00-00:00,2024-08-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,732.26,DAM,2
2024-08-01,4,0,2024-08-01T10:00:00-00:00,2024-08-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,748.5,DAM,2
2024-08-01,3,0,2024-08-01T09:00:00-00:00,2024-08-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,794.57,DAM,2
2024-08-01,2,0,2024-08-01T08:00:00-00:00,2024-08-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,853.71,DAM,2
2024-08-01,1,0,2024-08-01T07:00:00-00:00,2024-08-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,903.12,DAM,2
2024-08-01,22,0,2024-08-02T04:00:00-00:00,2024-08-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,757.17,DAM,2
2024-08-01,21,0,2024-08-02T03:00:00-00:00,2024-08-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,732.06,DAM,2
2024-08-01,20,0,2024-08-02T02:00:00-00:00,2024-08-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,681.01,DAM,2
2024-08-01,19,0,2024-08-02T01:00:00-00:00,2024-08-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,593.89,DAM,2
2024-08-01,18,0,2024-08-02T00:00:00-00:00,2024-08-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,480.64,DAM,2
2024-08-01,17,0,2024-08-01T23:00:00-00:00,2024-08-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,370.75,DAM,2
2024-08-01,16,0,2024-08-01T22:00:00-00:00,2024-08-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,285.34,DAM,2
2024-08-01,15,0,2024-08-01T21:00:00-00:00,2024-08-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,226.58,DAM,2
2024-08-01,14,0,2024-08-01T20:00:00-00:00,2024-08-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,192.14,DAM,2
2024-08-01,13,0,2024-08-01T19:00:00-00:00,2024-08-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,185.95,DAM,2
2024-08-01,12,0,2024-08-01T18:00:00-00:00,2024-08-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,216.37,DAM,2
2024-08-01,24,0,2024-08-02T06:00:00-00:00,2024-08-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,882.06,DAM,2
2024-08-01,11,0,2024-08-01T17:00:00-00:00,2024-08-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,296.14,DAM,2
2024-08-01,23,0,2024-08-02T05:00:00-00:00,2024-08-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,817.29,DAM,2
2024-08-01,22,0,2024-08-02T04:00:00-00:00,2024-08-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,23,0,2024-08-02T05:00:00-00:00,2024-08-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,24,0,2024-08-02T06:00:00-00:00,2024-08-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,12,0,2024-08-01T18:00:00-00:00,2024-08-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9412.64,DAM,3
2024-08-01,13,0,2024-08-01T19:00:00-00:00,2024-08-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9470.5,DAM,3
2024-08-01,14,0,2024-08-01T20:00:00-00:00,2024-08-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9119.15,DAM,3
2024-08-01,15,0,2024-08-01T21:00:00-00:00,2024-08-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,8702.17,DAM,3
2024-08-01,16,0,2024-08-01T22:00:00-00:00,2024-08-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,8219.5,DAM,3
2024-08-01,17,0,2024-08-01T23:00:00-00:00,2024-08-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,7700.49,DAM,3
2024-08-01,18,0,2024-08-02T00:00:00-00:00,2024-08-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,6613.47,DAM,3
2024-08-01,19,0,2024-08-02T01:00:00-00:00,2024-08-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3304.8,DAM,3
2024-08-01,20,0,2024-08-02T02:00:00-00:00,2024-08-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,406.94,DAM,3
2024-08-01,21,0,2024-08-02T03:00:00-00:00,2024-08-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.17,DAM,3
2024-08-01,1,0,2024-08-01T07:00:00-00:00,2024-08-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,2,0,2024-08-01T08:00:00-00:00,2024-08-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,3,0,2024-08-01T09:00:00-00:00,2024-08-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,4,0,2024-08-01T10:00:00-00:00,2024-08-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,5,0,2024-08-01T11:00:00-00:00,2024-08-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-08-01,6,0,2024-08-01T12:00:00-00:00,2024-08-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.74,DAM,3
2024-08-01,7,0,2024-08-01T13:00:00-00:00,2024-08-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,928.91,DAM,3
2024-08-01,8,0,2024-08-01T14:00:00-00:00,2024-08-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5091.86,DAM,3
2024-08-01,9,0,2024-08-01T15:00:00-00:00,2024-08-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,7816.55,DAM,3
2024-08-01,10,0,2024-08-01T16:00:00-00:00,2024-08-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,8836.73,DAM,3
2024-08-01,11,0,2024-08-01T17:00:00-00:00,2024-08-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9240.83,DAM,3
2024-08-01,22,0,2024-08-02T04:00:00-00:00,2024-08-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,660.14,DAM,4
2024-08-01,11,0,2024-08-01T17:00:00-00:00,2024-08-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,100.41,DAM,4
2024-08-01,24,0,2024-08-02T06:00:00-00:00,2024-08-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,899.52,DAM,4
2024-08-01,12,0,2024-08-01T18:00:00-00:00,2024-08-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,143.65,DAM,4
2024-08-01,13,0,2024-08-01T19:00:00-00:00,2024-08-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,182.87,DAM,4
2024-08-01,14,0,2024-08-01T20:00:00-00:00,2024-08-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,201.44,DAM,4
2024-08-01,15,0,2024-08-01T21:00:00-00:00,2024-08-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,195.4,DAM,4
2024-08-01,16,0,2024-08-01T22:00:00-00:00,2024-08-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,205.23,DAM,4
2024-08-01,17,0,2024-08-01T23:00:00-00:00,2024-08-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,244.22,DAM,4
2024-08-01,18,0,2024-08-02T00:00:00-00:00,2024-08-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,301.94,DAM,4
2024-08-01,19,0,2024-08-02T01:00:00-00:00,2024-08-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,367.76,DAM,4
2024-08-01,20,0,2024-08-02T02:00:00-00:00,2024-08-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,502.38,DAM,4
2024-08-01,21,0,2024-08-02T03:00:00-00:00,2024-08-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,614.53,DAM,4
2024-08-01,1,0,2024-08-01T07:00:00-00:00,2024-08-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,690.08,DAM,4
2024-08-01,2,0,2024-08-01T08:00:00-00:00,2024-08-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,544.61,DAM,4
2024-08-01,3,0,2024-08-01T09:00:00-00:00,2024-08-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,412.53,DAM,4
2024-08-01,4,0,2024-08-01T10:00:00-00:00,2024-08-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,325.56,DAM,4
2024-08-01,5,0,2024-08-01T11:00:00-00:00,2024-08-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,258.81,DAM,4
2024-08-01,6,0,2024-08-01T12:00:00-00:00,2024-08-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,189.63,DAM,4
