OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-01-31,24,0,2024-02-01T07:00:00-00:00,2024-02-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-01-31,24,0,2024-02-01T07:00:00-00:00,2024-02-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,614.42,DAM,2
2024-01-31,24,0,2024-02-01T07:00:00-00:00,2024-02-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-01-31,24,0,2024-02-01T07:00:00-00:00,2024-02-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1057.8,DAM,4
2024-01-31,24,0,2024-02-01T07:00:00-00:00,2024-02-01T08:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,5
2024-02-01,2,0,2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,4,0,2024-02-01T11:00:00-00:00,2024-02-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,1,0,2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,8,0,2024-02-01T15:00:00-00:00,2024-02-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,40.89,DAM,6
2024-02-01,24,0,2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,13,0,2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,731.01,DAM,6
2024-02-01,23,0,2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,5,0,2024-02-01T12:00:00-00:00,2024-02-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,22,0,2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,12,0,2024-02-01T19:00:00-00:00,2024-02-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,744.15,DAM,6
2024-02-01,21,0,2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,7,0,2024-02-01T14:00:00-00:00,2024-02-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.01,DAM,6
2024-02-01,20,0,2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,11,0,2024-02-01T18:00:00-00:00,2024-02-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,638.44,DAM,6
2024-02-01,19,0,2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,3,0,2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,18,0,2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,6.25,DAM,6
2024-02-01,10,0,2024-02-01T17:00:00-00:00,2024-02-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,528.79,DAM,6
2024-02-01,17,0,2024-02-02T00:00:00-00:00,2024-02-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,235.62,DAM,6
2024-02-01,6,0,2024-02-01T13:00:00-00:00,2024-02-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,6
2024-02-01,16,0,2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,662.91,DAM,6
2024-02-01,9,0,2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,307.27,DAM,6
2024-02-01,15,0,2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,817.98,DAM,6
2024-02-01,14,0,2024-02-01T21:00:00-00:00,2024-02-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,747.95,DAM,6
2024-02-01,1,0,2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,573.69,DAM,7
2024-02-01,24,0,2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,268.95,DAM,7
2024-02-01,23,0,2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,253,DAM,7
2024-02-01,22,0,2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,231.71,DAM,7
2024-02-01,21,0,2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,224.66,DAM,7
2024-02-01,20,0,2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,223.68,DAM,7
2024-02-01,19,0,2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,219.68,DAM,7
2024-02-01,18,0,2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,224.89,DAM,7
2024-02-01,17,0,2024-02-02T00:00:00-00:00,2024-02-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,265.94,DAM,7
2024-02-01,16,0,2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,318.32,DAM,7
2024-02-01,15,0,2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,336.91,DAM,7
