Year,Month,Day,Hour,MW
2022,12,31,24,22090.15
2023,1,1,1,21086.47
2023,1,1,2,20258.47
2023,1,1,3,19574.4
2023,1,1,4,19167.52
2023,1,1,5,19043.39
2023,1,1,6,19304.5
2023,1,1,7,19930.78
2023,1,1,8,20125.36
2023,1,1,9,19718.22
2023,1,1,10,18931.46
2023,1,1,11,18178.25
2023,1,1,12,17697.86
2023,1,1,13,17664.05
2023,1,1,14,17920.22
2023,1,1,15,18783.6
2023,1,1,16,20387.89
2023,1,1,17,22384.81
2023,1,1,18,24772.18
2023,1,1,19,24967.35
2023,1,1,20,24561.0
2023,1,1,21,24104.13
2023,1,1,22,23712.87
2023,1,1,23,22679.95
2023,1,1,24,21546.03
2023,1,2,1,20933.13
2023,1,2,2,20257.03
2023,1,2,3,19707.01
2023,1,2,4,19455.7
2023,1,2,5,19490.03
2023,1,2,6,19892.15
2023,1,2,7,20573.72
2023,1,2,8,20767.59
2023,1,2,9,20639.31
2023,1,2,10,20442.04
2023,1,2,11,20378.21
2023,1,2,12,20478.65
2023,1,2,13,20656.31
2023,1,2,14,20676.79
2023,1,2,15,21148.6
2023,1,2,16,22030.21
2023,1,2,17,23452.85
2023,1,2,18,25089.44
2023,1,2,19,25375.11
2023,1,2,20,24890.94
2023,1,2,21,24220.24
2023,1,2,22,23617.85
2023,1,2,23,22540.08
2023,1,2,24,21231.77
2023,1,3,1,20507.07
2023,1,3,2,19899.46
2023,1,3,3,19520.88
2023,1,3,4,19470.73
2023,1,3,5,19972.31
2023,1,3,6,21179.28
2023,1,3,7,23032.7
2023,1,3,8,24426.26
2023,1,3,9,24384.8
2023,1,3,10,23736.38
2023,1,3,11,22932.02
2023,1,3,12,22444.38
2023,1,3,13,22307.87
2023,1,3,14,22309.81
2023,1,3,15,22469.2
2023,1,3,16,23027.17
2023,1,3,17,24380.95
2023,1,3,18,26243.86
2023,1,3,19,26467.21
2023,1,3,20,25964.57
2023,1,3,21,25126.02
2023,1,3,22,24292.34
2023,1,3,23,22927.77
2023,1,3,24,21585.47
