Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2023,2,28,24,Solar,0.0
2023,2,28,24,Wind,2628.49
2023,3,1,1,Solar,0.0
2023,3,1,1,Wind,2361.23
2023,3,1,2,Solar,0.0
2023,3,1,2,Wind,2395.73
2023,3,1,3,Solar,0.0
2023,3,1,3,Wind,2408.71
2023,3,1,4,Solar,0.0
2023,3,1,4,Wind,2465.39
2023,3,1,5,Solar,0.0
2023,3,1,5,Wind,2522.4700000000003
2023,3,1,6,Solar,0.0
2023,3,1,6,Wind,2715.42
2023,3,1,7,Solar,345.88
2023,3,1,7,Wind,2856.3799999999997
2023,3,1,8,Solar,3484.4100000000003
2023,3,1,8,Wind,3094.68
2023,3,1,9,Solar,7055.07
2023,3,1,9,Wind,3322.4300000000003
2023,3,1,10,Solar,8345.259999999998
2023,3,1,10,Wind,3746.56
2023,3,1,11,Solar,8915.23
2023,3,1,11,Wind,4094.2
2023,3,1,12,Solar,9325.199999999999
2023,3,1,12,Wind,4279.219999999999
2023,3,1,13,Solar,9434.77
2023,3,1,13,Wind,4298.51
2023,3,1,14,Solar,9595.34
2023,3,1,14,Wind,4362.67
2023,3,1,15,Solar,9643.22
2023,3,1,15,Wind,4388.27
2023,3,1,16,Solar,8585.98
2023,3,1,16,Wind,4339.35
2023,3,1,17,Solar,5082.02
2023,3,1,17,Wind,4330.95
2023,3,1,18,Solar,600.05
2023,3,1,18,Wind,4274.12
2023,3,1,19,Solar,8.29
2023,3,1,19,Wind,4260.9400000000005
2023,3,1,20,Solar,0.0
2023,3,1,20,Wind,4310.51
2023,3,1,21,Solar,0.0
2023,3,1,21,Wind,4284.59
2023,3,1,22,Solar,0.0
2023,3,1,22,Wind,4208.35
2023,3,1,23,Solar,0.0
2023,3,1,23,Wind,4068.2599999999998
2023,3,1,24,Solar,0.0
2023,3,1,24,Wind,3910.38
2023,3,2,1,Solar,0.0
2023,3,2,1,Wind,3632.64
2023,3,2,2,Solar,0.0
2023,3,2,2,Wind,3300.3599999999997
2023,3,2,3,Solar,0.0
2023,3,2,3,Wind,2922.92
2023,3,2,4,Solar,0.0
2023,3,2,4,Wind,2460.96
2023,3,2,5,Solar,0.0
2023,3,2,5,Wind,1904.47
2023,3,2,6,Solar,0.0
2023,3,2,6,Wind,1626.1
2023,3,2,7,Solar,521.31
2023,3,2,7,Wind,1372.1399999999999
2023,3,2,8,Solar,5391.6900000000005
2023,3,2,8,Wind,1049.25
2023,3,2,9,Solar,10648.32
2023,3,2,9,Wind,764.83
2023,3,2,10,Solar,12339.54
2023,3,2,10,Wind,588.69
2023,3,2,11,Solar,12768.210000000001
2023,3,2,11,Wind,538.77
2023,3,2,12,Solar,12682.69
2023,3,2,12,Wind,557.39
2023,3,2,13,Solar,12690.050000000001
2023,3,2,13,Wind,576.96
2023,3,2,14,Solar,12606.359999999999
2023,3,2,14,Wind,664.91
