Year,Month,Day,Hour,MW
2022,11,30,24,23300.85
2022,12,1,1,22459.82
2022,12,1,2,21690.98
2022,12,1,3,21187.96
2022,12,1,4,21074.31
2022,12,1,5,21574.29
2022,12,1,6,22888.93
2022,12,1,7,24923.01
2022,12,1,8,26226.06
2022,12,1,9,26700.07
2022,12,1,10,26652.34
2022,12,1,11,26337.14
2022,12,1,12,25919.11
2022,12,1,13,25760.22
2022,12,1,14,25874.67
2022,12,1,15,25991.47
2022,12,1,16,26271.95
2022,12,1,17,27410.74
2022,12,1,18,29131.32
2022,12,1,19,28994.78
2022,12,1,20,28345.38
2022,12,1,21,27596.09
2022,12,1,22,26602.97
2022,12,1,23,25083.13
2022,12,1,24,23603.39
2022,12,2,1,22764.33
2022,12,2,2,22079.81
2022,12,2,3,21675.13
2022,12,2,4,21549.95
2022,12,2,5,22063.32
2022,12,2,6,23457.24
2022,12,2,7,25725.98
2022,12,2,8,26689.2
2022,12,2,9,26098.67
2022,12,2,10,25089.74
2022,12,2,11,24264.79
2022,12,2,12,23688.98
2022,12,2,13,23609.4
2022,12,2,14,23681.49
2022,12,2,15,24141.04
2022,12,2,16,24996.57
2022,12,2,17,26816.26
2022,12,2,18,29001.16
2022,12,2,19,28904.06
2022,12,2,20,28347.28
2022,12,2,21,27764.66
2022,12,2,22,27046.96
2022,12,2,23,25760.14
2022,12,2,24,24333.34
2022,12,3,1,22773.64
2022,12,3,2,21885.69
2022,12,3,3,21333.15
2022,12,3,4,21112.71
2022,12,3,5,21232.31
2022,12,3,6,21768.09
2022,12,3,7,22709.15
2022,12,3,8,23026.22
2022,12,3,9,23342.92
2022,12,3,10,23025.21
2022,12,3,11,22444.22
2022,12,3,12,22084.97
2022,12,3,13,21940.24
2022,12,3,14,22074.04
2022,12,3,15,22433.44
2022,12,3,16,23261.87
2022,12,3,17,24853.84
2022,12,3,18,27150.99
2022,12,3,19,27141.45
2022,12,3,20,26574.9
2022,12,3,21,25962.21
2022,12,3,22,25353.81
2022,12,3,23,24216.34
2022,12,3,24,22890.44
2022,12,4,1,21385.0
2022,12,4,2,20503.5
2022,12,4,3,19990.73
2022,12,4,4,19711.1
2022,12,4,5,19710.48
2022,12,4,6,20106.96
2022,12,4,7,20990.86
2022,12,4,8,21121.35
2022,12,4,9,21116.17
2022,12,4,10,20723.98
2022,12,4,11,20265.39
2022,12,4,12,20020.03
2022,12,4,13,20062.11
2022,12,4,14,20220.59
