INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1288.69,DAM,1
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2968.11,DAM,2
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1646.61,DAM,3
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,263.01,DAM,4
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,92.09,DAM,5
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,106.54,DAM,6
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1130.4,DAM,7
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,34.57,DAM,8
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,7043.94,DAM,9
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23300.85,DAM,10
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1846.9,DAM,11
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2387.18,DAM,12
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,230.66,DAM,13
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3816.78,DAM,14
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1415.29,DAM,15
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5477.89,DAM,16
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2465.91,DAM,17
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2635.43,DAM,18
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10531.46,DAM,19
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1445.45,DAM,20
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3216.34,DAM,21
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10379.26,DAM,22
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,SCL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1243.37,DAM,23
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2086.7,DAM,24
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,SRP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2701.04,DAM,25
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,TEPC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1065.35,DAM,26
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,TIDC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,292.29,DAM,27
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,TPWR,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,617.57,DAM,28
2022-12-01T07:00:00-00:00,2022-12-01T08:00:00-00:00,1,2022-11-30,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,72.77,DAM,29
