INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-05-01T13:00:00-00:00,2024-05-01T14:00:00-00:00,1,2024-05-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1314.55,DAM,1
2024-05-01T19:00:00-00:00,2024-05-01T20:00:00-00:00,1,2024-05-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1288.41,DAM,1
2024-05-01T18:00:00-00:00,2024-05-01T19:00:00-00:00,1,2024-05-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1290.28,DAM,1
2024-05-01T14:00:00-00:00,2024-05-01T15:00:00-00:00,1,2024-05-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1371.88,DAM,1
2024-05-01T10:00:00-00:00,2024-05-01T11:00:00-00:00,1,2024-05-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1035.21,DAM,1
2024-05-02T05:00:00-00:00,2024-05-02T06:00:00-00:00,1,2024-05-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1108.92,DAM,1
2024-05-01T21:00:00-00:00,2024-05-01T22:00:00-00:00,1,2024-05-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1271.18,DAM,1
2024-05-01T20:00:00-00:00,2024-05-01T21:00:00-00:00,1,2024-05-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1281.08,DAM,1
2024-05-01T15:00:00-00:00,2024-05-01T16:00:00-00:00,1,2024-05-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1352.73,DAM,1
2024-05-01T16:00:00-00:00,2024-05-01T17:00:00-00:00,1,2024-05-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1324.89,DAM,1
2024-05-01T12:00:00-00:00,2024-05-01T13:00:00-00:00,1,2024-05-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1193.66,DAM,1
2024-05-01T08:00:00-00:00,2024-05-01T09:00:00-00:00,1,2024-05-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1033.42,DAM,1
2024-05-02T04:00:00-00:00,2024-05-02T05:00:00-00:00,1,2024-05-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1209.03,DAM,1
2024-05-01T22:00:00-00:00,2024-05-01T23:00:00-00:00,1,2024-05-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1261.08,DAM,1
2024-05-01T11:00:00-00:00,2024-05-01T12:00:00-00:00,1,2024-05-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1084.48,DAM,1
