Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2023,7,1,1,Solar,0.0
2023,7,1,1,Wind,2754.52
2023,7,1,2,Solar,0.0
2023,7,1,2,Wind,2727.1400000000003
2023,7,1,3,Solar,0.0
2023,7,1,3,Wind,2489.1099999999997
2023,7,1,4,Solar,0.0
2023,7,1,4,Wind,2178.14
2023,7,1,5,Solar,0.0
2023,7,1,5,Wind,1842.04
2023,7,1,6,Solar,32.25
2023,7,1,6,Wind,1462.73
2023,7,1,7,Solar,2558.79
2023,7,1,7,Wind,1052.33
2023,7,1,8,Solar,8197.94
2023,7,1,8,Wind,651.8299999999999
2023,7,1,9,Solar,12104.36
2023,7,1,9,Wind,357.76
2023,7,1,10,Solar,13509.97
2023,7,1,10,Wind,176.95999999999998
2023,7,1,11,Solar,14152.14
2023,7,1,11,Wind,110.89
2023,7,1,12,Solar,14469.92
2023,7,1,12,Wind,132.68
2023,7,1,13,Solar,14552.4
2023,7,1,13,Wind,186.96
2023,7,1,14,Solar,14511.5
2023,7,1,14,Wind,238.54999999999998
2023,7,1,15,Solar,14344.02
2023,7,1,15,Wind,302.15
2023,7,1,16,Solar,13929.62
2023,7,1,16,Wind,428.14
2023,7,1,17,Solar,13189.44
2023,7,1,17,Wind,676.46
2023,7,1,18,Solar,11375.36
2023,7,1,18,Wind,1142.46
2023,7,1,19,Solar,6905.59
2023,7,1,19,Wind,1772.1200000000001
2023,7,1,20,Solar,1805.1599999999999
2023,7,1,20,Wind,2307.1400000000003
2023,7,1,21,Solar,6.63
2023,7,1,21,Wind,2705.93
2023,7,1,22,Solar,0.0
2023,7,1,22,Wind,2965.4300000000003
2023,7,1,23,Solar,0.0
2023,7,1,23,Wind,3087.6499999999996
2023,7,1,24,Solar,0.0
2023,7,1,24,Wind,3214.3700000000003
2023,7,2,1,Solar,0.0
2023,7,2,1,Wind,3095.5299999999997
2023,7,2,2,Solar,0.0
2023,7,2,2,Wind,3152.1400000000003
2023,7,2,3,Solar,0.0
2023,7,2,3,Wind,3043.7
2023,7,2,4,Solar,0.0
2023,7,2,4,Wind,2816.79
2023,7,2,5,Solar,0.0
2023,7,2,5,Wind,2521.56
2023,7,2,6,Solar,30.44
2023,7,2,6,Wind,2247.84
2023,7,2,7,Solar,2481.77
2023,7,2,7,Wind,1945.3899999999999
2023,7,2,8,Solar,8015.41
2023,7,2,8,Wind,1585.77
2023,7,2,9,Solar,11902.55
2023,7,2,9,Wind,1201.17
2023,7,2,10,Solar,13340.82
2023,7,2,10,Wind,899.23
2023,7,2,11,Solar,14018.0
2023,7,2,11,Wind,725.89
2023,7,2,12,Solar,14346.990000000002
2023,7,2,12,Wind,690.49
2023,7,2,13,Solar,14401.119999999999
2023,7,2,13,Wind,772.5799999999999
2023,7,2,14,Solar,14346.900000000001
2023,7,2,14,Wind,954.1999999999999
2023,7,2,15,Solar,14135.750000000002
2023,7,2,15,Wind,1256.6799999999998
2023,7,2,16,Solar,13673.119999999999
2023,7,2,16,Wind,1630.26
2023,7,2,17,Solar,12889.25
2023,7,2,17,Wind,1968.12
2023,7,2,18,Solar,11017.77
2023,7,2,18,Wind,2220.87
2023,7,2,19,Solar,6613.320000000001
2023,7,2,19,Wind,2408.12
2023,7,2,20,Solar,1717.3100000000002
2023,7,2,20,Wind,2597.99
2023,7,2,21,Solar,6.13
2023,7,2,21,Wind,2893.38
2023,7,2,22,Solar,0.0
2023,7,2,22,Wind,3180.9900000000002
2023,7,2,23,Solar,0.0
2023,7,2,23,Wind,3330.5
2023,7,2,24,Solar,0.0
2023,7,2,24,Wind,3427.0299999999997
2023,7,3,1,Solar,0.0
2023,7,3,1,Wind,3398.2
2023,7,3,2,Solar,0.0
2023,7,3,2,Wind,3435.36
2023,7,3,3,Solar,0.0
2023,7,3,3,Wind,3429.58
2023,7,3,4,Solar,0.0
2023,7,3,4,Wind,3420.1800000000003
2023,7,3,5,Solar,0.0
2023,7,3,5,Wind,3362.6
2023,7,3,6,Solar,24.970000000000002
2023,7,3,6,Wind,3215.78
2023,7,3,7,Solar,2431.8199999999997
2023,7,3,7,Wind,2989.25
2023,7,3,8,Solar,7907.91
2023,7,3,8,Wind,2649.84
2023,7,3,9,Solar,11809.37
2023,7,3,9,Wind,2290.99
2023,7,3,10,Solar,13296.05
2023,7,3,10,Wind,2046.5500000000002
2023,7,3,11,Solar,14003.38
2023,7,3,11,Wind,1934.76
