Year,Month,Day,Hour,$/MWh
2022,10,1,1,62.97613
2022,10,1,2,60.72059
2022,10,1,3,58.85284
2022,10,1,4,57.34406
2022,10,1,5,57.62849
2022,10,1,6,58.9926
2022,10,1,7,65.65803
2022,10,1,8,55.78202
2022,10,1,9,43.5488
2022,10,1,10,35.33897
2022,10,1,11,31.8197
2022,10,1,12,31.72122
2022,10,1,13,34.17874
2022,10,1,14,38.56285
2022,10,1,15,43.7782
2022,10,1,16,47.34258
2022,10,1,17,50.62501
2022,10,1,18,68.00281
2022,10,1,19,79.77663
2022,10,1,20,74.87083
2022,10,1,21,71.35621
2022,10,1,22,69.70484
2022,10,1,23,67.23141
2022,10,1,24,62.5747
2022,10,2,1,63.40317
2022,10,2,2,61.13092
2022,10,2,3,59.33891
2022,10,2,4,57.77778
2022,10,2,5,59.83006
2022,10,2,6,62.53088
2022,10,2,7,66.58472
2022,10,2,8,52.53389
2022,10,2,9,39.03708
2022,10,2,10,31.97614
2022,10,2,11,28.19558
2022,10,2,12,27.27992
2022,10,2,13,29.0584
2022,10,2,14,33.30811
2022,10,2,15,38.27738
2022,10,2,16,45.34704
2022,10,2,17,51.16552
2022,10,2,18,67.6303
2022,10,2,19,84.0
2022,10,2,20,77.688
2022,10,2,21,71.81345
2022,10,2,22,68.68553
2022,10,2,23,65.15498
2022,10,2,24,61.7261
2022,10,3,1,59.29034
2022,10,3,2,57.1668
2022,10,3,3,56.30338
2022,10,3,4,56.60432
2022,10,3,5,58.61966
2022,10,3,6,64.74333
2022,10,3,7,84.44962
2022,10,3,8,73.31808
2022,10,3,9,51.65049
2022,10,3,10,49.07231
2022,10,3,11,46.26011
2022,10,3,12,46.41383
2022,10,3,13,49.21897
2022,10,3,14,51.20643
2022,10,3,15,54.76973
2022,10,3,16,60.09615
2022,10,3,17,65.43205
2022,10,3,18,82.48527
2022,10,3,19,99.6852
2022,10,3,20,89.38607
2022,10,3,21,79.57958
2022,10,3,22,78.12176
2022,10,3,23,71.02814
2022,10,3,24,66.22807
2022,10,4,1,65.41961
2022,10,4,2,59.81545
2022,10,4,3,59.80446
2022,10,4,4,60.00411
2022,10,4,5,61.41876
2022,10,4,6,72.44718
2022,10,4,7,89.29509
2022,10,4,8,76.30677
2022,10,4,9,54.2748
2022,10,4,10,51.14244
2022,10,4,11,49.58409
2022,10,4,12,50.92869
2022,10,4,13,51.4646
2022,10,4,14,56.58686
2022,10,4,15,60.42437
2022,10,4,16,66.48957
2022,10,4,17,77.31981
2022,10,4,18,93.12398
2022,10,4,19,128.41461
2022,10,4,20,95.55556
2022,10,4,21,90.22397
2022,10,4,22,87.03088
2022,10,4,23,73.37448
2022,10,4,24,71.75094
2022,10,5,1,74.9179
2022,10,5,2,67.83878
2022,10,5,3,65.85801
2022,10,5,4,65.43982
2022,10,5,5,69.33501
2022,10,5,6,76.78738
2022,10,5,7,91.85387
2022,10,5,8,84.45073
2022,10,5,9,64.52854
2022,10,5,10,60.33995
2022,10,5,11,55.85512
2022,10,5,12,59.16501
2022,10,5,13,62.88042
2022,10,5,14,69.63704
2022,10,5,15,73.45313
2022,10,5,16,80.16308
2022,10,5,17,84.72025
2022,10,5,18,103.09785
2022,10,5,19,143.55351
2022,10,5,20,107.36646
2022,10,5,21,95.77801
2022,10,5,22,91.82847
2022,10,5,23,83.12592
2022,10,5,24,75.63078
2022,10,6,1,76.12063
2022,10,6,2,71.1862
2022,10,6,3,69.5937
2022,10,6,4,69.64321
2022,10,6,5,69.97501
2022,10,6,6,81.65423
2022,10,6,7,92.68902
2022,10,6,8,85.52265
2022,10,6,9,69.3183
2022,10,6,10,62.03279
2022,10,6,11,60.33242
2022,10,6,12,62.4645
2022,10,6,13,64.59341
2022,10,6,14,72.23918
2022,10,6,15,81.32109
2022,10,6,16,85.34137
2022,10,6,17,92.42222
2022,10,6,18,109.50329
2022,10,6,19,141.33261
2022,10,6,20,109.21825
2022,10,6,21,91.51
2022,10,6,22,88.54
2022,10,6,23,83.94207
2022,10,6,24,77.38083
2022,10,7,1,71.78015
2022,10,7,2,68.97431
2022,10,7,3,68.86197
2022,10,7,4,68.24039
2022,10,7,5,69.81789
2022,10,7,6,77.72319
2022,10,7,7,92.23352
2022,10,7,8,86.33846
2022,10,7,9,66.5988
2022,10,7,10,60.32187
2022,10,7,11,57.87139
2022,10,7,12,58.60995
2022,10,7,13,59.7566
2022,10,7,14,64.10108
2022,10,7,15,72.09167
2022,10,7,16,74.64313
2022,10,7,17,83.0
2022,10,7,18,100.27168
2022,10,7,19,124.1157
2022,10,7,20,100.0
2022,10,7,21,90.67024
2022,10,7,22,89.0
2022,10,7,23,85.0
2022,10,7,24,80.45
2022,10,8,1,77.26503
2022,10,8,2,73.72103
2022,10,8,3,68.52761
2022,10,8,4,66.3941
2022,10,8,5,70.02857
2022,10,8,6,73.02284
2022,10,8,7,78.25371
2022,10,8,8,69.74581
2022,10,8,9,58.51648
2022,10,8,10,52.70168
2022,10,8,11,50.44198
2022,10,8,12,52.34899
2022,10,8,13,53.8212
2022,10,8,14,57.93089
2022,10,8,15,62.92971
2022,10,8,16,70.99453
2022,10,8,17,77.69605
2022,10,8,18,92.72649
2022,10,8,19,106.52685
2022,10,8,20,95.23053
2022,10,8,21,89.30247
2022,10,8,22,88.33004
2022,10,8,23,83.01778
2022,10,8,24,77.19372
2022,10,9,1,81.51441
2022,10,9,2,76.2237
2022,10,9,3,73.39196
2022,10,9,4,71.86516
2022,10,9,5,71.97216
2022,10,9,6,72.83166
2022,10,9,7,75.49525
2022,10,9,8,70.67851
2022,10,9,9,55.25766
2022,10,9,10,46.19124
2022,10,9,11,41.92156
2022,10,9,12,43.97887
2022,10,9,13,48.00892
2022,10,9,14,54.25817
2022,10,9,15,58.1148
2022,10,9,16,63.96322
2022,10,9,17,73.8027
2022,10,9,18,93.69144
2022,10,9,19,105.29184
2022,10,9,20,94.95871
2022,10,9,21,91.67062
2022,10,9,22,91.26204
2022,10,9,23,87.16881
2022,10,9,24,83.17438
2022,10,10,1,76.99415
2022,10,10,2,69.84274
2022,10,10,3,68.76159
2022,10,10,4,68.55675
2022,10,10,5,68.88797
2022,10,10,6,74.58146
2022,10,10,7,85.42153
2022,10,10,8,80.39797
2022,10,10,9,63.04923
2022,10,10,10,58.57429
2022,10,10,11,56.93554
2022,10,10,12,56.20145
2022,10,10,13,57.01825
2022,10,10,14,60.36756
2022,10,10,15,64.12183
2022,10,10,16,66.89484
2022,10,10,17,73.30574
2022,10,10,18,91.91176
2022,10,10,19,107.72953
2022,10,10,20,94.81094
2022,10,10,21,89.61552
2022,10,10,22,86.14552
2022,10,10,23,83.34878
2022,10,10,24,74.27408
