OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-07-01,11,0,2024-07-01T17:00:00-00:00,2024-07-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1862.32,DAM,1
2024-07-01,24,0,2024-07-02T06:00:00-00:00,2024-07-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,10,0,2024-07-01T16:00:00-00:00,2024-07-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1840.17,DAM,1
2024-07-01,15,0,2024-07-01T21:00:00-00:00,2024-07-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1856.18,DAM,1
2024-07-01,9,0,2024-07-01T15:00:00-00:00,2024-07-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1738.22,DAM,1
2024-07-01,20,0,2024-07-02T02:00:00-00:00,2024-07-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,413.38,DAM,1
2024-07-01,8,0,2024-07-01T14:00:00-00:00,2024-07-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1214.02,DAM,1
2024-07-01,12,0,2024-07-01T18:00:00-00:00,2024-07-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1873.17,DAM,1
2024-07-01,7,0,2024-07-01T13:00:00-00:00,2024-07-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,369.1,DAM,1
2024-07-01,19,0,2024-07-02T01:00:00-00:00,2024-07-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1215.39,DAM,1
2024-07-01,6,0,2024-07-01T12:00:00-00:00,2024-07-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3.09,DAM,1
2024-07-01,14,0,2024-07-01T20:00:00-00:00,2024-07-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1868.07,DAM,1
2024-07-01,5,0,2024-07-01T11:00:00-00:00,2024-07-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,18,0,2024-07-02T00:00:00-00:00,2024-07-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1692.89,DAM,1
2024-07-01,4,0,2024-07-01T10:00:00-00:00,2024-07-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,23,0,2024-07-02T05:00:00-00:00,2024-07-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,3,0,2024-07-01T09:00:00-00:00,2024-07-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,17,0,2024-07-01T23:00:00-00:00,2024-07-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1812.99,DAM,1
2024-07-01,2,0,2024-07-01T08:00:00-00:00,2024-07-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,13,0,2024-07-01T19:00:00-00:00,2024-07-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1873.56,DAM,1
2024-07-01,1,0,2024-07-01T07:00:00-00:00,2024-07-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,16,0,2024-07-01T22:00:00-00:00,2024-07-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1842.57,DAM,1
2024-07-01,22,0,2024-07-02T04:00:00-00:00,2024-07-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-07-01,21,0,2024-07-02T03:00:00-00:00,2024-07-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9.53,DAM,1
2024-07-01,10,0,2024-07-01T16:00:00-00:00,2024-07-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,205.48,DAM,2
2024-07-01,9,0,2024-07-01T15:00:00-00:00,2024-07-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,302.62,DAM,2
2024-07-01,8,0,2024-07-01T14:00:00-00:00,2024-07-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,391.62,DAM,2
2024-07-01,7,0,2024-07-01T13:00:00-00:00,2024-07-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,458.9,DAM,2
2024-07-01,6,0,2024-07-01T12:00:00-00:00,2024-07-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,520.53,DAM,2
2024-07-01,5,0,2024-07-01T11:00:00-00:00,2024-07-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,598.33,DAM,2
2024-07-01,4,0,2024-07-01T10:00:00-00:00,2024-07-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,680.82,DAM,2
2024-07-01,3,0,2024-07-01T09:00:00-00:00,2024-07-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,749.58,DAM,2
2024-07-01,2,0,2024-07-01T08:00:00-00:00,2024-07-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,840.61,DAM,2
2024-07-01,1,0,2024-07-01T07:00:00-00:00,2024-07-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,917.78,DAM,2
2024-07-01,22,0,2024-07-02T04:00:00-00:00,2024-07-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,585.44,DAM,2
2024-07-01,21,0,2024-07-02T03:00:00-00:00,2024-07-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,547.93,DAM,2
2024-07-01,20,0,2024-07-02T02:00:00-00:00,2024-07-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,496.98,DAM,2
2024-07-01,19,0,2024-07-02T01:00:00-00:00,2024-07-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,461.21,DAM,2
2024-07-01,18,0,2024-07-02T00:00:00-00:00,2024-07-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,394.83,DAM,2
2024-07-01,17,0,2024-07-01T23:00:00-00:00,2024-07-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,301.54,DAM,2
2024-07-01,16,0,2024-07-01T22:00:00-00:00,2024-07-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,206.49,DAM,2
2024-07-01,15,0,2024-07-01T21:00:00-00:00,2024-07-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,134.96,DAM,2
2024-07-01,14,0,2024-07-01T20:00:00-00:00,2024-07-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,100.39,DAM,2
2024-07-01,13,0,2024-07-01T19:00:00-00:00,2024-07-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,94.95,DAM,2
2024-07-01,12,0,2024-07-01T18:00:00-00:00,2024-07-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,108.4,DAM,2
2024-07-01,24,0,2024-07-02T06:00:00-00:00,2024-07-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,556.8,DAM,2
2024-07-01,11,0,2024-07-01T17:00:00-00:00,2024-07-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,139.18,DAM,2
2024-07-01,23,0,2024-07-02T05:00:00-00:00,2024-07-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,588.45,DAM,2
2024-07-01,22,0,2024-07-02T04:00:00-00:00,2024-07-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,23,0,2024-07-02T05:00:00-00:00,2024-07-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,24,0,2024-07-02T06:00:00-00:00,2024-07-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,12,0,2024-07-01T18:00:00-00:00,2024-07-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,12182.19,DAM,3
2024-07-01,13,0,2024-07-01T19:00:00-00:00,2024-07-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,12232.98,DAM,3
2024-07-01,14,0,2024-07-01T20:00:00-00:00,2024-07-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,12198.54,DAM,3
2024-07-01,15,0,2024-07-01T21:00:00-00:00,2024-07-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,12075.38,DAM,3
2024-07-01,16,0,2024-07-01T22:00:00-00:00,2024-07-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,11760.77,DAM,3
2024-07-01,17,0,2024-07-01T23:00:00-00:00,2024-07-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,11189.45,DAM,3
2024-07-01,18,0,2024-07-02T00:00:00-00:00,2024-07-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9672.35,DAM,3
2024-07-01,19,0,2024-07-02T01:00:00-00:00,2024-07-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5770.67,DAM,3
2024-07-01,20,0,2024-07-02T02:00:00-00:00,2024-07-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1416.08,DAM,3
2024-07-01,21,0,2024-07-02T03:00:00-00:00,2024-07-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,4.67,DAM,3
2024-07-01,1,0,2024-07-01T07:00:00-00:00,2024-07-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,2,0,2024-07-01T08:00:00-00:00,2024-07-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,3,0,2024-07-01T09:00:00-00:00,2024-07-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,4,0,2024-07-01T10:00:00-00:00,2024-07-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,5,0,2024-07-01T11:00:00-00:00,2024-07-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2024-07-01,6,0,2024-07-01T12:00:00-00:00,2024-07-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,49.22,DAM,3
2024-07-01,7,0,2024-07-01T13:00:00-00:00,2024-07-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2422.32,DAM,3
2024-07-01,8,0,2024-07-01T14:00:00-00:00,2024-07-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,7224.07,DAM,3
2024-07-01,9,0,2024-07-01T15:00:00-00:00,2024-07-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,10287.84,DAM,3
2024-07-01,10,0,2024-07-01T16:00:00-00:00,2024-07-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,11404.47,DAM,3
2024-07-01,11,0,2024-07-01T17:00:00-00:00,2024-07-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,11933.14,DAM,3
2024-07-01,22,0,2024-07-02T04:00:00-00:00,2024-07-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2800.1,DAM,4
2024-07-01,11,0,2024-07-01T17:00:00-00:00,2024-07-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,489.73,DAM,4
2024-07-01,24,0,2024-07-02T06:00:00-00:00,2024-07-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2417.18,DAM,4
2024-07-01,12,0,2024-07-01T18:00:00-00:00,2024-07-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,448.84,DAM,4
2024-07-01,13,0,2024-07-01T19:00:00-00:00,2024-07-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,556.37,DAM,4
2024-07-01,14,0,2024-07-01T20:00:00-00:00,2024-07-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,837.67,DAM,4
2024-07-01,15,0,2024-07-01T21:00:00-00:00,2024-07-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1258.99,DAM,4
2024-07-01,16,0,2024-07-01T22:00:00-00:00,2024-07-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1767.96,DAM,4
2024-07-01,17,0,2024-07-01T23:00:00-00:00,2024-07-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2254.16,DAM,4
2024-07-01,18,0,2024-07-02T00:00:00-00:00,2024-07-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2634.88,DAM,4
2024-07-01,19,0,2024-07-02T01:00:00-00:00,2024-07-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2861.09,DAM,4
2024-07-01,20,0,2024-07-02T02:00:00-00:00,2024-07-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2934.27,DAM,4
2024-07-01,21,0,2024-07-02T03:00:00-00:00,2024-07-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2916.83,DAM,4
2024-07-01,1,0,2024-07-01T07:00:00-00:00,2024-07-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2652.42,DAM,4
2024-07-01,2,0,2024-07-01T08:00:00-00:00,2024-07-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2723.61,DAM,4
2024-07-01,3,0,2024-07-01T09:00:00-00:00,2024-07-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2681.98,DAM,4
2024-07-01,4,0,2024-07-01T10:00:00-00:00,2024-07-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2545.42,DAM,4
2024-07-01,5,0,2024-07-01T11:00:00-00:00,2024-07-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2343.86,DAM,4
2024-07-01,6,0,2024-07-01T12:00:00-00:00,2024-07-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2081.03,DAM,4
2024-07-01,7,0,2024-07-01T13:00:00-00:00,2024-07-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1773.2,DAM,4
2024-07-01,8,0,2024-07-01T14:00:00-00:00,2024-07-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1358.78,DAM,4
2024-07-01,9,0,2024-07-01T15:00:00-00:00,2024-07-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,936.69,DAM,4
2024-07-01,10,0,2024-07-01T16:00:00-00:00,2024-07-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,647.36,DAM,4
2024-07-01,23,0,2024-07-02T05:00:00-00:00,2024-07-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,2612.88,DAM,4
2024-07-01,10,0,2024-07-01T16:00:00-00:00,2024-07-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2169.76,DAM,5
2024-07-01,23,0,2024-07-02T05:00:00-00:00,2024-07-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,5
2024-07-01,9,0,2024-07-01T15:00:00-00:00,2024-07-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1852.35,DAM,5
