OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-11-01,11,0,2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1594.82,DAM,1
2024-11-01,24,0,2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,10,0,2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1452.4,DAM,1
2024-11-01,15,0,2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1522.83,DAM,1
2024-11-01,9,0,2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,758.45,DAM,1
2024-11-01,20,0,2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,8,0,2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,101.91,DAM,1
2024-11-01,12,0,2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1566.96,DAM,1
2024-11-01,7,0,2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,19,0,2024-11-02T01:00:00-00:00,2024-11-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,6,0,2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,14,0,2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1478.2,DAM,1
2024-11-01,5,0,2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,18,0,2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,276.54,DAM,1
2024-11-01,4,0,2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,23,0,2024-11-02T05:00:00-00:00,2024-11-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,3,0,2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,17,0,2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1012.78,DAM,1
2024-11-01,2,0,2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,13,0,2024-11-01T19:00:00-00:00,2024-11-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1486.28,DAM,1
2024-11-01,1,0,2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,16,0,2024-11-01T22:00:00-00:00,2024-11-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1452.19,DAM,1
2024-11-01,22,0,2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,21,0,2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2024-11-01,10,0,2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,228.05,DAM,2
2024-11-01,9,0,2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,227.52,DAM,2
2024-11-01,8,0,2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,214.87,DAM,2
2024-11-01,7,0,2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,209.04,DAM,2
2024-11-01,6,0,2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,218.29,DAM,2
2024-11-01,5,0,2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,243.76,DAM,2
2024-11-01,4,0,2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,281.84,DAM,2
2024-11-01,3,0,2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,310.31,DAM,2
2024-11-01,2,0,2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,322.52,DAM,2
2024-11-01,1,0,2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,315.79,DAM,2
2024-11-01,22,0,2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,370.65,DAM,2
2024-11-01,21,0,2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,394.94,DAM,2
