Year,Month,Day,Hour,MW
2025,4,1,1,21225.37
2025,4,1,2,20507.73
2025,4,1,3,19880.33
2025,4,1,4,19750.56
2025,4,1,5,20181.21
2025,4,1,6,21492.65
2025,4,1,7,23606.08
2025,4,1,8,24723.28
2025,4,1,9,24226.03
2025,4,1,10,22880.19
2025,4,1,11,21371.18
2025,4,1,12,20054.03
2025,4,1,13,19220.54
2025,4,1,14,18789.09
2025,4,1,15,18665.22
2025,4,1,16,18981.87
2025,4,1,17,20054.7
2025,4,1,18,21652.68
2025,4,1,19,23693.82
2025,4,1,20,25405.53
2025,4,1,21,25740.38
2025,4,1,22,25123.33
2025,4,1,23,23785.18
2025,4,1,24,22359.24
2025,4,2,1,21420.09
2025,4,2,2,20710.43
2025,4,2,3,20157.9
2025,4,2,4,19980.95
2025,4,2,5,20520.02
2025,4,2,6,21938.53
2025,4,2,7,24149.77
2025,4,2,8,24943.04
2025,4,2,9,23659.65
2025,4,2,10,21487.35
2025,4,2,11,19529.81
2025,4,2,12,17843.73
2025,4,2,13,16836.96
2025,4,2,14,16366.21
2025,4,2,15,16354.89
2025,4,2,16,16825.79
2025,4,2,17,18212.79
2025,4,2,18,20456.13
2025,4,2,19,23040.2
2025,4,2,20,25167.55
2025,4,2,21,25515.51
2025,4,2,22,24913.07
2025,4,2,23,23636.19
2025,4,2,24,22208.86
2025,4,3,1,21856.93
2025,4,3,2,21204.38
2025,4,3,3,20615.96
2025,4,3,4,20419.96
2025,4,3,5,20959.15
2025,4,3,6,22287.19
2025,4,3,7,24393.14
2025,4,3,8,25224.56
2025,4,3,9,23600.87
2025,4,3,10,21304.67
2025,4,3,11,19081.97
2025,4,3,12,17495.21
2025,4,3,13,16386.3
2025,4,3,14,15934.32
2025,4,3,15,16111.02
2025,4,3,16,16630.6
2025,4,3,17,18112.04
2025,4,3,18,20530.38
2025,4,3,19,23041.7
2025,4,3,20,25000.99
2025,4,3,21,25390.09
2025,4,3,22,24825.13
2025,4,3,23,23541.38
2025,4,3,24,22225.03
2025,4,4,1,21443.65
2025,4,4,2,20798.42
2025,4,4,3,20174.69
2025,4,4,4,19961.1
2025,4,4,5,20347.96
2025,4,4,6,21494.23
2025,4,4,7,23345.64
2025,4,4,8,23879.09
2025,4,4,9,22998.56
2025,4,4,10,20253.9
2025,4,4,11,17994.94
2025,4,4,12,16434.82
2025,4,4,13,15287.77
2025,4,4,14,14723.4
2025,4,4,15,14675.0
2025,4,4,16,15543.19
2025,4,4,17,16964.29
2025,4,4,18,19473.61
2025,4,4,19,21971.77
2025,4,4,20,23846.42
2025,4,4,21,24240.87
2025,4,4,22,23823.01
2025,4,4,23,22763.86
2025,4,4,24,21634.21
2025,4,5,1,21379.35
2025,4,5,2,20599.02
2025,4,5,3,19836.54
2025,4,5,4,19474.35
2025,4,5,5,19524.42
2025,4,5,6,20025.68
2025,4,5,7,20820.8
2025,4,5,8,20781.45
2025,4,5,9,18738.25
2025,4,5,10,16618.54
2025,4,5,11,14682.69
2025,4,5,12,13458.41
2025,4,5,13,12688.44
2025,4,5,14,12538.08
2025,4,5,15,12930.07
2025,4,5,16,14043.18
2025,4,5,17,15817.41
2025,4,5,18,18495.76
2025,4,5,19,21103.01
2025,4,5,20,22975.45
2025,4,5,21,23482.09
2025,4,5,22,23083.82
2025,4,5,23,22168.66
2025,4,5,24,21142.4
2025,4,6,1,20471.45
2025,4,6,2,19763.47
2025,4,6,3,19064.13
2025,4,6,4,18723.39
2025,4,6,5,18761.25
2025,4,6,6,19130.1
2025,4,6,7,19561.22
2025,4,6,8,19228.99
2025,4,6,9,17832.77
2025,4,6,10,15981.11
2025,4,6,11,14153.03
2025,4,6,12,12952.78
2025,4,6,13,12414.58
2025,4,6,14,12569.3
2025,4,6,15,13344.21
2025,4,6,16,14802.36
2025,4,6,17,16774.28
2025,4,6,18,19417.33
2025,4,6,19,21813.71
2025,4,6,20,23585.38
2025,4,6,21,23886.63
2025,4,6,22,23314.16
2025,4,6,23,22109.45
2025,4,6,24,20856.05
2025,4,7,1,20116.62
2025,4,7,2,19488.87
2025,4,7,3,18986.32
2025,4,7,4,18850.12
2025,4,7,5,19303.78
2025,4,7,6,20542.32
2025,4,7,7,22283.37
2025,4,7,8,23236.21
2025,4,7,9,22770.88
2025,4,7,10,21421.71
2025,4,7,11,19934.43
2025,4,7,12,18847.01
2025,4,7,13,18181.14
2025,4,7,14,18015.81
2025,4,7,15,18292.47
2025,4,7,16,19069.88
2025,4,7,17,20287.71
2025,4,7,18,22138.11
2025,4,7,19,24014.96
2025,4,7,20,25529.71
2025,4,7,21,25605.54
2025,4,7,22,24798.11
2025,4,7,23,23277.28
2025,4,7,24,21835.94
2025,4,8,1,21034.76
2025,4,8,2,20203.38
2025,4,8,3,19579.72
2025,4,8,4,19334.82
2025,4,8,5,19782.31
2025,4,8,6,21066.88
2025,4,8,7,22911.57
2025,4,8,8,23702.63
2025,4,8,9,22768.62
2025,4,8,10,20489.32
2025,4,8,11,18590.9
2025,4,8,12,17193.07
2025,4,8,13,16540.0
2025,4,8,14,16602.08
2025,4,8,15,17195.71
2025,4,8,16,18535.01
2025,4,8,17,20358.89
2025,4,8,18,22734.74
2025,4,8,19,24775.91
2025,4,8,20,26193.89
2025,4,8,21,26247.4
2025,4,8,22,25502.48
2025,4,8,23,23940.5
2025,4,8,24,22350.29
2025,4,9,1,21623.08
2025,4,9,2,20746.72
2025,4,9,3,20097.32
2025,4,9,4,19797.51
2025,4,9,5,20139.41
2025,4,9,6,21334.49
2025,4,9,7,22996.65
2025,4,9,8,23528.07
2025,4,9,9,22618.76
2025,4,9,10,20609.24
2025,4,9,11,18716.51
2025,4,9,12,17765.54
2025,4,9,13,17440.35
2025,4,9,14,17838.3
2025,4,9,15,18670.25
2025,4,9,16,20333.83
2025,4,9,17,22502.75
2025,4,9,18,24814.61
2025,4,9,19,26676.72
2025,4,9,20,27764.0
2025,4,9,21,27595.79
2025,4,9,22,26608.87
2025,4,9,23,24793.85
2025,4,9,24,23016.76
2025,4,10,1,22061.41
2025,4,10,2,21175.22
2025,4,10,3,20333.61
2025,4,10,4,20056.42
2025,4,10,5,20348.75
2025,4,10,6,21401.7
2025,4,10,7,22988.15
2025,4,10,8,23478.59
2025,4,10,9,22361.82
2025,4,10,10,20762.75
2025,4,10,11,19176.51
2025,4,10,12,18354.97
2025,4,10,13,18092.01
2025,4,10,14,18664.83
2025,4,10,15,19771.45
2025,4,10,16,21616.69
2025,4,10,17,23458.1
2025,4,10,18,25733.15
2025,4,10,19,27142.57
2025,4,10,20,27990.01
2025,4,10,21,27750.47
2025,4,10,22,26784.11
2025,4,10,23,24934.71
2025,4,10,24,23215.73
2025,4,11,1,22354.61
2025,4,11,2,21389.45
2025,4,11,3,20434.41
2025,4,11,4,19889.94
2025,4,11,5,20059.35
2025,4,11,6,20988.72
2025,4,11,7,22221.96
2025,4,11,8,22650.19
2025,4,11,9,22693.81
2025,4,11,10,21162.81
2025,4,11,11,19932.71
2025,4,11,12,19108.2
2025,4,11,13,18744.47
2025,4,11,14,19087.3
2025,4,11,15,20121.74
2025,4,11,16,21812.97
2025,4,11,17,23450.21
2025,4,11,18,25310.07
2025,4,11,19,26693.93
2025,4,11,20,27525.17
2025,4,11,21,27301.83
2025,4,11,22,26485.29
2025,4,11,23,24871.56
2025,4,11,24,23238.04
2025,4,12,1,22172.87
2025,4,12,2,21180.95
2025,4,12,3,20355.96
2025,4,12,4,19799.97
2025,4,12,5,19663.88
2025,4,12,6,19995.73
2025,4,12,7,20470.78
2025,4,12,8,20232.0
2025,4,12,9,18343.83
2025,4,12,10,16689.97
2025,4,12,11,15142.37
2025,4,12,12,14082.94
2025,4,12,13,13520.22
2025,4,12,14,13731.0
2025,4,12,15,14554.04
2025,4,12,16,16013.78
2025,4,12,17,17886.2
2025,4,12,18,20716.53
2025,4,12,19,23209.46
2025,4,12,20,24500.74
2025,4,12,21,24665.72
2025,4,12,22,24164.14
2025,4,12,23,23114.08
2025,4,12,24,21855.97
2025,4,13,1,21082.36
2025,4,13,2,20187.47
2025,4,13,3,19483.71
2025,4,13,4,19041.41
2025,4,13,5,18920.61
2025,4,13,6,19072.72
2025,4,13,7,19282.21
2025,4,13,8,18978.66
2025,4,13,9,17665.14
2025,4,13,10,15963.1
2025,4,13,11,14507.88
2025,4,13,12,13627.38
2025,4,13,13,13404.04
2025,4,13,14,13638.99
2025,4,13,15,14365.33
2025,4,13,16,15859.37
2025,4,13,17,17827.53
2025,4,13,18,20617.46
2025,4,13,19,23505.46
2025,4,13,20,24916.59
2025,4,13,21,25289.3
2025,4,13,22,24629.0
2025,4,13,23,23332.15
2025,4,13,24,21877.85
2025,4,14,1,20850.11
2025,4,14,2,19990.43
2025,4,14,3,19250.64
2025,4,14,4,19017.6
2025,4,14,5,19381.36
2025,4,14,6,20589.43
2025,4,14,7,22251.04
2025,4,14,8,23107.02
2025,4,14,9,22337.44
2025,4,14,10,20919.83
2025,4,14,11,19498.4
2025,4,14,12,18371.23
2025,4,14,13,17880.03
2025,4,14,14,17847.73
2025,4,14,15,18298.81
2025,4,14,16,19561.72
2025,4,14,17,21242.66
2025,4,14,18,23622.06
2025,4,14,19,25985.79
2025,4,14,20,27136.93
2025,4,14,21,27412.68
2025,4,14,22,26593.73
2025,4,14,23,24885.15
2025,4,14,24,23056.65
2025,4,15,1,21821.81
2025,4,15,2,20966.35
2025,4,15,3,20222.65
2025,4,15,4,19966.41
2025,4,15,5,20323.16
2025,4,15,6,21519.06
2025,4,15,7,23175.43
2025,4,15,8,23892.98
2025,4,15,9,23509.71
2025,4,15,10,22252.09
2025,4,15,11,20753.26
2025,4,15,12,19432.64
2025,4,15,13,18742.32
2025,4,15,14,18468.1
2025,4,15,15,18582.55
2025,4,15,16,19527.31
2025,4,15,17,21191.95
2025,4,15,18,23070.88
2025,4,15,19,24987.7
2025,4,15,20,26407.57
2025,4,15,21,26577.27
2025,4,15,22,25789.81
2025,4,15,23,24235.97
2025,4,15,24,22699.29
2025,4,16,1,21895.96
2025,4,16,2,21229.78
2025,4,16,3,20535.03
2025,4,16,4,20241.58
2025,4,16,5,20572.03
2025,4,16,6,21744.65
2025,4,16,7,23490.77
2025,4,16,8,24263.78
2025,4,16,9,23680.56
2025,4,16,10,22633.93
2025,4,16,11,21100.95
2025,4,16,12,19642.46
2025,4,16,13,18521.15
2025,4,16,14,17842.75
2025,4,16,15,17847.98
2025,4,16,16,18473.15
2025,4,16,17,19628.43
2025,4,16,18,21729.52
2025,4,16,19,23918.67
2025,4,16,20,25538.67
2025,4,16,21,25924.49
2025,4,16,22,25324.61
2025,4,16,23,23916.53
2025,4,16,24,22501.49
2025,4,17,1,21888.29
2025,4,17,2,21114.26
2025,4,17,3,20453.8
2025,4,17,4,20172.64
2025,4,17,5,20493.95
2025,4,17,6,21673.69
2025,4,17,7,23336.47
2025,4,17,8,24371.46
2025,4,17,9,24415.85
2025,4,17,10,23677.84
2025,4,17,11,22475.54
2025,4,17,12,21310.41
2025,4,17,13,20460.4
2025,4,17,14,19849.41
2025,4,17,15,19390.98
