Year,Month,Day,Hour,MW
2022,11,1,1,21667.53
2022,11,1,2,20974.32
2022,11,1,3,20458.3
2022,11,1,4,20306.6
2022,11,1,5,20664.88
2022,11,1,6,21865.0
2022,11,1,7,23990.73
2022,11,1,8,25552.02
2022,11,1,9,25671.89
2022,11,1,10,25255.43
2022,11,1,11,24738.2
2022,11,1,12,24163.48
2022,11,1,13,23831.26
2022,11,1,14,23647.39
2022,11,1,15,23744.98
2022,11,1,16,24163.78
2022,11,1,17,24882.45
2022,11,1,18,26051.19
2022,11,1,19,27467.14
2022,11,1,20,27318.27
2022,11,1,21,26381.73
2022,11,1,22,25509.88
2022,11,1,23,24055.58
2022,11,1,24,22720.01
2022,11,2,1,21716.19
2022,11,2,2,21028.27
2022,11,2,3,20526.89
2022,11,2,4,20401.07
2022,11,2,5,20777.24
2022,11,2,6,21992.89
2022,11,2,7,24084.4
2022,11,2,8,25653.82
2022,11,2,9,25488.77
2022,11,2,10,24831.23
2022,11,2,11,23982.09
2022,11,2,12,23213.77
2022,11,2,13,22749.48
2022,11,2,14,22537.58
2022,11,2,15,22633.59
2022,11,2,16,23148.64
2022,11,2,17,24062.49
2022,11,2,18,25630.93
2022,11,2,19,27208.84
2022,11,2,20,27117.4
2022,11,2,21,26170.1
2022,11,2,22,25265.78
2022,11,2,23,23907.34
2022,11,2,24,22572.51
2022,11,3,1,21474.36
2022,11,3,2,20817.71
2022,11,3,3,20391.18
2022,11,3,4,20275.04
2022,11,3,5,20555.3
2022,11,3,6,21830.13
2022,11,3,7,23991.36
2022,11,3,8,25464.46
2022,11,3,9,25142.66
2022,11,3,10,23965.18
2022,11,3,11,22718.84
2022,11,3,12,21780.18
2022,11,3,13,21208.79
2022,11,3,14,21055.82
2022,11,3,15,21288.23
2022,11,3,16,21938.57
2022,11,3,17,23255.28
2022,11,3,18,25113.88
2022,11,3,19,26842.13
2022,11,3,20,26762.71
2022,11,3,21,25928.71
2022,11,3,22,25050.4
2022,11,3,23,23796.82
2022,11,3,24,22515.06
2022,11,4,1,21527.45
2022,11,4,2,20862.1
2022,11,4,3,20371.88
2022,11,4,4,20315.49
2022,11,4,5,20629.7
2022,11,4,6,21806.51
2022,11,4,7,23987.66
2022,11,4,8,25365.14
2022,11,4,9,24757.04
2022,11,4,10,23195.23
2022,11,4,11,21807.73
2022,11,4,12,20953.41
2022,11,4,13,20417.52
2022,11,4,14,20426.56
2022,11,4,15,20859.97
2022,11,4,16,21737.04
2022,11,4,17,23055.89
2022,11,4,18,24818.83
2022,11,4,19,26439.64
2022,11,4,20,26334.44
2022,11,4,21,25599.14
2022,11,4,22,24999.17
2022,11,4,23,23817.95
2022,11,4,24,22517.24
2022,11,5,1,21217.38
2022,11,5,2,20471.63
2022,11,5,3,19894.9
2022,11,5,4,19657.5
2022,11,5,5,19688.95
2022,11,5,6,20082.69
2022,11,5,7,20972.77
2022,11,5,8,21705.8
2022,11,5,9,21516.88
2022,11,5,10,20615.19
2022,11,5,11,19586.17
2022,11,5,12,18854.4
2022,11,5,13,18398.19
2022,11,5,14,18442.08
2022,11,5,15,18961.56
2022,11,5,16,19907.09
2022,11,5,17,21238.59
2022,11,5,18,23017.02
2022,11,5,19,24568.32
2022,11,5,20,24482.58
2022,11,5,21,23788.19
2022,11,5,22,23262.22
2022,11,5,23,22404.8
2022,11,5,24,21290.29
2022,11,6,1,20467.09
2022,11,6,2,19746.56
2022,11,6,3,19234.36
2022,11,6,4,18981.66
2022,11,6,5,18979.48
2022,11,6,6,19140.23
2022,11,6,7,19386.43
2022,11,6,8,19285.41
2022,11,6,9,19195.88
2022,11,6,10,18629.82
2022,11,6,11,18122.71
2022,11,6,12,17886.58
2022,11,6,13,18051.24
2022,11,6,14,18540.64
2022,11,6,15,19447.27
2022,11,6,16,20687.28
2022,11,6,17,22340.46
2022,11,6,18,24513.43
2022,11,6,19,24713.36
2022,11,6,20,24210.68
2022,11,6,21,23440.17
2022,11,6,22,22761.04
2022,11,6,23,21695.19
2022,11,6,24,20605.16
2022,11,6,25,19746.56
2022,11,7,1,20562.79
2022,11,7,2,20057.5
2022,11,7,3,19734.04
2022,11,7,4,19724.42
2022,11,7,5,20227.16
2022,11,7,6,21347.28
2022,11,7,7,23140.51
2022,11,7,8,24250.21
2022,11,7,9,24573.31
2022,11,7,10,24661.55
2022,11,7,11,24642.16
2022,11,7,12,24553.96
2022,11,7,13,24642.95
2022,11,7,14,24882.76
2022,11,7,15,25180.83
2022,11,7,16,25716.74
2022,11,7,17,26403.44
2022,11,7,18,27838.1
2022,11,7,19,27596.7
