Year,Month,Day,Hour,MW
2024,8,1,1,28129.45
2024,8,1,2,26573.74
2024,8,1,3,25455.09
2024,8,1,4,24768.92
2024,8,1,5,24802.08
2024,8,1,6,25534.38
2024,8,1,7,26491.06
2024,8,1,8,27219.26
2024,8,1,9,27555.79
2024,8,1,10,27250.27
2024,8,1,11,27340.22
2024,8,1,12,28008.63
2024,8,1,13,29230.19
2024,8,1,14,31416.25
2024,8,1,15,33914.62
2024,8,1,16,35990.5
2024,8,1,17,37727.36
2024,8,1,18,39208.92
2024,8,1,19,39537.52
2024,8,1,20,38967.26
2024,8,1,21,37987.33
2024,8,1,22,36448.2
2024,8,1,23,33771.32
2024,8,1,24,31199.18
2024,8,2,1,29808.11
2024,8,2,2,28223.1
2024,8,2,3,26827.0
2024,8,2,4,26007.53
2024,8,2,5,26015.29
2024,8,2,6,26636.84
2024,8,2,7,27531.52
2024,8,2,8,28543.74
2024,8,2,9,28888.84
2024,8,2,10,28979.92
2024,8,2,11,29403.64
2024,8,2,12,30364.85
2024,8,2,13,31830.63
2024,8,2,14,33926.25
2024,8,2,15,35887.07
2024,8,2,16,37970.39
2024,8,2,17,39723.53
2024,8,2,18,41032.86
2024,8,2,19,41163.0
2024,8,2,20,40379.18
2024,8,2,21,39123.93
2024,8,2,22,37457.5
2024,8,2,23,34866.96
2024,8,2,24,32299.32
2024,8,3,1,30810.06
2024,8,3,2,29002.37
2024,8,3,3,27488.83
2024,8,3,4,26504.06
2024,8,3,5,25975.14
2024,8,3,6,25936.65
2024,8,3,7,25943.93
2024,8,3,8,26164.77
2024,8,3,9,26339.98
2024,8,3,10,26747.74
2024,8,3,11,27737.98
2024,8,3,12,29252.63
2024,8,3,13,31032.45
2024,8,3,14,33100.18
2024,8,3,15,35281.07
2024,8,3,16,37280.04
2024,8,3,17,38974.68
2024,8,3,18,40493.16
2024,8,3,19,41153.07
2024,8,3,20,40519.52
2024,8,3,21,39241.29
2024,8,3,22,37529.24
2024,8,3,23,34742.41
