INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-11-01T19:00:00-00:00,2024-11-01T20:00:00-00:00,2024-11-01,13,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,35.27368,1
2024-11-01T22:00:00-00:00,2024-11-01T23:00:00-00:00,2024-11-01,16,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.07358,1
2024-11-01T23:00:00-00:00,2024-11-02T00:00:00-00:00,2024-11-01,17,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,37.63037,1
2024-11-01T13:00:00-00:00,2024-11-01T14:00:00-00:00,2024-11-01,7,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,51.37673,1
2024-11-01T14:00:00-00:00,2024-11-01T15:00:00-00:00,2024-11-01,8,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,53.62,1
2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,2024-11-01,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,34.76573,1
2024-11-02T00:00:00-00:00,2024-11-02T01:00:00-00:00,2024-11-01,18,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,50.41176,1
2024-11-02T02:00:00-00:00,2024-11-02T03:00:00-00:00,2024-11-01,20,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,44.32097,1
2024-11-01T08:00:00-00:00,2024-11-01T09:00:00-00:00,2024-11-01,2,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,41.24826,1
2024-11-02T03:00:00-00:00,2024-11-02T04:00:00-00:00,2024-11-01,21,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,43.78456,1
2024-11-02T06:00:00-00:00,2024-11-02T07:00:00-00:00,2024-11-01,24,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,41.61849,1
2024-11-01T16:00:00-00:00,2024-11-01T17:00:00-00:00,2024-11-01,10,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,43.61163,1
2024-11-01T21:00:00-00:00,2024-11-01T22:00:00-00:00,2024-11-01,15,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,33.76588,1
2024-11-01T07:00:00-00:00,2024-11-01T08:00:00-00:00,2024-11-01,1,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,42.13327,1
2024-11-01T11:00:00-00:00,2024-11-01T12:00:00-00:00,2024-11-01,5,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,43.64535,1
2024-11-02T04:00:00-00:00,2024-11-02T05:00:00-00:00,2024-11-01,22,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,43.24619,1
2024-11-02T05:00:00-00:00,2024-11-02T06:00:00-00:00,2024-11-01,23,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,42.73129,1
2024-11-01T17:00:00-00:00,2024-11-01T18:00:00-00:00,2024-11-01,11,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,41.73658,1
2024-11-01T18:00:00-00:00,2024-11-01T19:00:00-00:00,2024-11-01,12,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,39.01953,1
2024-11-02T01:00:00-00:00,2024-11-02T02:00:00-00:00,2024-11-01,19,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,47.58686,1
2024-11-01T09:00:00-00:00,2024-11-01T10:00:00-00:00,2024-11-01,3,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,40.64,1
2024-11-01T10:00:00-00:00,2024-11-01T11:00:00-00:00,2024-11-01,4,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,40.64,1
2024-11-01T12:00:00-00:00,2024-11-01T13:00:00-00:00,2024-11-01,6,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,49.96198,1
2024-11-01T15:00:00-00:00,2024-11-01T16:00:00-00:00,2024-11-01,9,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,LMP,LMP_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,44.84879,1
2024-11-01T20:00:00-00:00,2024-11-01T21:00:00-00:00,2024-11-01,14,0,TH_NP15_GEN-APND,TH_NP15_GEN-APND,TH_NP15_GEN-APND,DAM,MCC,LMP_CONG_PRC,TH_NP15_GEN-APND,ALL_APNODES,0,12.24135,2
