Year,Month,Day,Hour,MW
2023,7,1,1,27639.08
2023,7,1,2,26043.79
2023,7,1,3,24910.13
2023,7,1,4,24103.74
2023,7,1,5,23648.91
2023,7,1,6,23501.06
2023,7,1,7,23348.23
2023,7,1,8,23532.08
2023,7,1,9,23750.69
2023,7,1,10,23772.82
2023,7,1,11,24118.79
2023,7,1,12,24987.01
2023,7,1,13,26516.61
2023,7,1,14,28477.34
2023,7,1,15,30735.23
2023,7,1,16,32894.78
2023,7,1,17,34888.96
2023,7,1,18,36691.96
2023,7,1,19,37522.26
2023,7,1,20,36884.02
2023,7,1,21,35633.49
2023,7,1,22,34596.41
2023,7,1,23,32294.59
2023,7,1,24,29904.76
2023,7,2,1,28498.01
2023,7,2,2,26943.11
2023,7,2,3,25605.95
2023,7,2,4,24703.81
2023,7,2,5,24131.9
2023,7,2,6,23702.38
2023,7,2,7,23233.64
2023,7,2,8,23227.71
2023,7,2,9,23507.15
2023,7,2,10,23743.7
2023,7,2,11,24463.27
2023,7,2,12,25761.39
2023,7,2,13,27288.04
2023,7,2,14,29220.04
2023,7,2,15,31355.84
2023,7,2,16,33513.5
2023,7,2,17,35476.48
2023,7,2,18,37165.33
2023,7,2,19,37825.75
2023,7,2,20,37185.77
2023,7,2,21,35910.4
2023,7,2,22,34752.62
2023,7,2,23,32306.07
2023,7,2,24,29702.04
2023,7,3,1,27399.41
2023,7,3,2,25884.93
2023,7,3,3,24890.53
2023,7,3,4,24226.69
2023,7,3,5,24229.5
2023,7,3,6,25050.77
2023,7,3,7,26024.6
2023,7,3,8,27041.6
2023,7,3,9,27339.21
2023,7,3,10,27315.54
2023,7,3,11,27504.66
2023,7,3,12,28356.15
2023,7,3,13,29384.13
2023,7,3,14,31036.76
2023,7,3,15,32763.61
2023,7,3,16,34585.37
2023,7,3,17,36071.2
2023,7,3,18,37407.83
2023,7,3,19,37908.05
2023,7,3,20,37075.8
2023,7,3,21,35903.3
2023,7,3,22,34567.49
2023,7,3,23,32140.85
2023,7,3,24,29472.35
2023,7,4,1,26739.24
2023,7,4,2,25265.27
2023,7,4,3,24126.57
2023,7,4,4,23340.88
2023,7,4,5,23021.01
2023,7,4,6,22829.66
2023,7,4,7,22509.17
2023,7,4,8,22629.47
2023,7,4,9,22827.47
2023,7,4,10,22448.39
2023,7,4,11,22155.23
2023,7,4,12,22279.09
2023,7,4,13,22883.54
2023,7,4,14,24212.64
2023,7,4,15,25841.48
2023,7,4,16,27835.31
2023,7,4,17,29532.96
2023,7,4,18,31318.27
2023,7,4,19,32432.31
2023,7,4,20,32252.0
2023,7,4,21,31434.2
2023,7,4,22,30590.55
2023,7,4,23,29269.23
2023,7,4,24,27467.81
2023,7,5,1,25021.84
2023,7,5,2,23744.25
2023,7,5,3,22853.8
2023,7,5,4,22379.38
2023,7,5,5,22465.22
2023,7,5,6,23157.15
2023,7,5,7,23888.14
2023,7,5,8,24373.06
2023,7,5,9,23838.32
2023,7,5,10,23147.24
2023,7,5,11,22387.26
2023,7,5,12,22296.2
2023,7,5,13,22626.02
2023,7,5,14,23707.08
2023,7,5,15,25285.47
2023,7,5,16,27130.06
2023,7,5,17,28812.32
2023,7,5,18,30498.16
2023,7,5,19,31589.64
2023,7,5,20,31531.09
2023,7,5,21,30921.46
2023,7,5,22,30215.05
2023,7,5,23,28178.73
2023,7,5,24,26107.95
2023,7,6,1,24509.18
2023,7,6,2,23379.39
2023,7,6,3,22617.45
2023,7,6,4,22152.96
2023,7,6,5,22291.02
2023,7,6,6,23082.46
2023,7,6,7,23866.35
2023,7,6,8,24538.83
2023,7,6,9,23992.16
2023,7,6,10,23066.86
2023,7,6,11,22133.38
2023,7,6,12,21535.92
2023,7,6,13,21684.91
2023,7,6,14,22507.45
2023,7,6,15,23759.0
2023,7,6,16,25549.2
2023,7,6,17,27220.98
2023,7,6,18,29013.56
2023,7,6,19,30376.81
2023,7,6,20,30585.82
2023,7,6,21,30310.97
2023,7,6,22,29671.59
2023,7,6,23,27821.83
2023,7,6,24,25858.83
2023,7,7,1,24954.01
2023,7,7,2,23831.73
2023,7,7,3,23014.62
2023,7,7,4,22610.06
2023,7,7,5,22784.98
2023,7,7,6,23503.32
2023,7,7,7,24227.71
2023,7,7,8,24706.62
2023,7,7,9,24225.89
2023,7,7,10,23155.83
2023,7,7,11,22345.59
2023,7,7,12,21751.83
2023,7,7,13,21732.34
2023,7,7,14,22483.04
2023,7,7,15,23651.09
2023,7,7,16,25257.83
2023,7,7,17,26900.18
2023,7,7,18,28633.21
2023,7,7,19,29985.09
2023,7,7,20,30370.25
2023,7,7,21,30281.95
2023,7,7,22,29863.86
2023,7,7,23,28259.45
2023,7,7,24,26421.59
2023,7,8,1,25038.6
2023,7,8,2,23845.14
2023,7,8,3,22995.35
2023,7,8,4,22419.99
2023,7,8,5,22217.34
2023,7,8,6,22279.48
2023,7,8,7,21977.63
2023,7,8,8,21730.88
2023,7,8,9,21226.15
2023,7,8,10,20435.15
2023,7,8,11,19547.41
2023,7,8,12,19096.77
2023,7,8,13,19223.59
2023,7,8,14,19902.3
2023,7,8,15,21130.72
2023,7,8,16,22877.78
2023,7,8,17,24756.42
2023,7,8,18,26906.44
2023,7,8,19,28631.78
2023,7,8,20,29241.07
2023,7,8,21,29235.06
2023,7,8,22,28613.81
2023,7,8,23,27288.64
2023,7,8,24,25836.53
2023,7,9,1,24617.92
2023,7,9,2,23411.83
2023,7,9,3,22479.11
2023,7,9,4,21881.53
2023,7,9,5,21595.32
2023,7,9,6,21444.88
2023,7,9,7,20851.8
2023,7,9,8,20528.38
2023,7,9,9,19918.26
2023,7,9,10,19129.25
2023,7,9,11,18349.01
2023,7,9,12,18112.06
2023,7,9,13,18491.29
2023,7,9,14,19403.77
2023,7,9,15,20890.88
2023,7,9,16,22800.19
2023,7,9,17,24933.16
2023,7,9,18,27320.46
2023,7,9,19,29058.17
2023,7,9,20,29556.73
2023,7,9,21,29410.48
2023,7,9,22,29078.15
2023,7,9,23,27404.42
2023,7,9,24,25541.33
2023,7,10,1,23867.24
2023,7,10,2,22853.45
2023,7,10,3,22159.57
2023,7,10,4,21865.32
2023,7,10,5,22103.03
2023,7,10,6,23066.49
2023,7,10,7,24051.99
2023,7,10,8,24830.32
2023,7,10,9,24608.73
2023,7,10,10,23925.67
2023,7,10,11,23150.08
2023,7,10,12,22928.95
2023,7,10,13,23399.71
2023,7,10,14,24546.95
2023,7,10,15,26130.33
2023,7,10,16,28107.55
2023,7,10,17,30002.37
2023,7,10,18,31951.26
2023,7,10,19,33167.77
2023,7,10,20,33381.09
2023,7,10,21,32762.44
2023,7,10,22,31796.27
2023,7,10,23,29597.98
2023,7,10,24,27338.21
2023,7,11,1,25815.13
2023,7,11,2,24472.61
2023,7,11,3,23553.65
2023,7,11,4,23066.09
2023,7,11,5,23231.07
2023,7,11,6,24081.78
2023,7,11,7,24862.42
2023,7,11,8,25803.93
2023,7,11,9,25790.0
2023,7,11,10,25440.45
2023,7,11,11,25347.46
2023,7,11,12,25730.07
2023,7,11,13,26625.13
2023,7,11,14,28122.0
2023,7,11,15,30024.81
2023,7,11,16,32111.53
2023,7,11,17,33877.54
2023,7,11,18,35457.22
2023,7,11,19,36343.14
2023,7,11,20,36050.73
2023,7,11,21,35223.75
2023,7,11,22,34026.65
2023,7,11,23,31558.95
2023,7,11,24,29054.88
2023,7,12,1,26788.07
2023,7,12,2,25329.5
2023,7,12,3,24269.48
2023,7,12,4,23796.49
2023,7,12,5,23935.09
2023,7,12,6,24609.93
2023,7,12,7,25427.14
2023,7,12,8,26176.36
2023,7,12,9,26372.94
2023,7,12,10,26184.49
2023,7,12,11,26080.38
2023,7,12,12,26474.71
2023,7,12,13,27440.46
2023,7,12,14,29104.33
2023,7,12,15,31035.8
2023,7,12,16,32955.74
2023,7,12,17,34752.5
2023,7,12,18,36207.85
2023,7,12,19,37018.62
2023,7,12,20,36577.0
2023,7,12,21,35635.8
2023,7,12,22,34494.57
2023,7,12,23,32021.63
2023,7,12,24,29526.67
2023,7,13,1,28067.17
2023,7,13,2,26561.88
2023,7,13,3,25509.3
2023,7,13,4,24727.69
2023,7,13,5,24712.95
2023,7,13,6,25465.8
2023,7,13,7,26356.08
2023,7,13,8,27088.77
2023,7,13,9,27224.11
2023,7,13,10,27070.21
2023,7,13,11,27212.15
2023,7,13,12,27767.42
2023,7,13,13,28872.84
2023,7,13,14,30641.56
2023,7,13,15,32558.58
2023,7,13,16,34625.84
2023,7,13,17,36325.41
2023,7,13,18,37790.78
2023,7,13,19,38438.62
2023,7,13,20,38204.5
2023,7,13,21,37235.92
2023,7,13,22,35823.05
2023,7,13,23,33225.14
2023,7,13,24,30655.99
2023,7,14,1,28026.09
2023,7,14,2,26373.54
2023,7,14,3,25129.86
2023,7,14,4,24516.4
2023,7,14,5,24449.28
2023,7,14,6,25084.44
2023,7,14,7,25783.56
2023,7,14,8,26733.92
2023,7,14,9,27255.8
2023,7,14,10,27555.88
2023,7,14,11,27965.54
2023,7,14,12,28776.16
2023,7,14,13,30094.22
2023,7,14,14,32028.05
2023,7,14,15,34175.97
2023,7,14,16,36327.43
2023,7,14,17,38275.16
2023,7,14,18,39809.07
2023,7,14,19,40465.25
2023,7,14,20,39825.14
2023,7,14,21,38262.04
2023,7,14,22,36969.34
2023,7,14,23,34419.72
2023,7,14,24,31886.03
2023,7,15,1,29247.61
2023,7,15,2,27556.92
2023,7,15,3,26257.67
2023,7,15,4,25326.24
2023,7,15,5,24891.97
2023,7,15,6,24781.19
2023,7,15,7,24488.58
2023,7,15,8,24737.59
2023,7,15,9,25225.8
2023,7,15,10,25215.94
2023,7,15,11,25828.59
2023,7,15,12,27001.39
2023,7,15,13,28894.1
2023,7,15,14,30965.86
2023,7,15,15,33225.18
