INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-05-02T02:00:00-00:00,2025-05-02T03:00:00-00:00,1,2025-05-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1145.81,DAM,1
2025-05-02T06:00:00-00:00,2025-05-02T07:00:00-00:00,1,2025-05-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,939.79,DAM,1
2025-05-01T22:00:00-00:00,2025-05-01T23:00:00-00:00,1,2025-05-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1119.28,DAM,1
2025-05-01T21:00:00-00:00,2025-05-01T22:00:00-00:00,1,2025-05-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1125.11,DAM,1
2025-05-02T04:00:00-00:00,2025-05-02T05:00:00-00:00,1,2025-05-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1108.78,DAM,1
2025-05-02T05:00:00-00:00,2025-05-02T06:00:00-00:00,1,2025-05-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1018.34,DAM,1
2025-05-01T14:00:00-00:00,2025-05-01T15:00:00-00:00,1,2025-05-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1201.5,DAM,1
2025-05-01T23:00:00-00:00,2025-05-02T00:00:00-00:00,1,2025-05-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1131.19,DAM,1
2025-05-02T01:00:00-00:00,2025-05-02T02:00:00-00:00,1,2025-05-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1149.22,DAM,1
2025-05-01T07:00:00-00:00,2025-05-01T08:00:00-00:00,1,2025-05-01,1,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,885.8,DAM,1
2025-05-01T13:00:00-00:00,2025-05-01T14:00:00-00:00,1,2025-05-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1134.08,DAM,1
2025-05-01T17:00:00-00:00,2025-05-01T18:00:00-00:00,1,2025-05-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1156.23,DAM,1
2025-05-01T18:00:00-00:00,2025-05-01T19:00:00-00:00,1,2025-05-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1143.64,DAM,1
2025-05-01T19:00:00-00:00,2025-05-01T20:00:00-00:00,1,2025-05-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1139.89,DAM,1
2025-05-02T00:00:00-00:00,2025-05-02T01:00:00-00:00,1,2025-05-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1148.83,DAM,1
2025-05-02T03:00:00-00:00,2025-05-02T04:00:00-00:00,1,2025-05-01,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1157.8,DAM,1
2025-05-01T08:00:00-00:00,2025-05-01T09:00:00-00:00,1,2025-05-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,865.24,DAM,1
2025-05-01T09:00:00-00:00,2025-05-01T10:00:00-00:00,1,2025-05-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,855.36,DAM,1
2025-05-01T10:00:00-00:00,2025-05-01T11:00:00-00:00,1,2025-05-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,862.4,DAM,1
2025-05-01T11:00:00-00:00,2025-05-01T12:00:00-00:00,1,2025-05-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,907.56,DAM,1
2025-05-01T15:00:00-00:00,2025-05-01T16:00:00-00:00,1,2025-05-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1196.56,DAM,1
2025-05-01T16:00:00-00:00,2025-05-01T17:00:00-00:00,1,2025-05-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1174.36,DAM,1
2025-05-01T20:00:00-00:00,2025-05-01T21:00:00-00:00,1,2025-05-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1133.13,DAM,1
2025-05-01T12:00:00-00:00,2025-05-01T13:00:00-00:00,1,2025-05-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1011.73,DAM,1
2025-05-01T23:00:00-00:00,2025-05-02T00:00:00-00:00,1,2025-05-01,17,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T09:00:00-00:00,2025-05-01T10:00:00-00:00,1,2025-05-01,3,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T22:00:00-00:00,2025-05-01T23:00:00-00:00,1,2025-05-01,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T00:00:00-00:00,2025-05-02T01:00:00-00:00,1,2025-05-01,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T03:00:00-00:00,2025-05-02T04:00:00-00:00,1,2025-05-01,21,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T12:00:00-00:00,2025-05-01T13:00:00-00:00,1,2025-05-01,6,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T20:00:00-00:00,2025-05-01T21:00:00-00:00,1,2025-05-01,14,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T04:00:00-00:00,2025-05-02T05:00:00-00:00,1,2025-05-01,22,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T14:00:00-00:00,2025-05-01T15:00:00-00:00,1,2025-05-01,8,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T17:00:00-00:00,2025-05-01T18:00:00-00:00,1,2025-05-01,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T07:00:00-00:00,2025-05-01T08:00:00-00:00,1,2025-05-01,1,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T10:00:00-00:00,2025-05-01T11:00:00-00:00,1,2025-05-01,4,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T13:00:00-00:00,2025-05-01T14:00:00-00:00,1,2025-05-01,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T18:00:00-00:00,2025-05-01T19:00:00-00:00,1,2025-05-01,12,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T21:00:00-00:00,2025-05-01T22:00:00-00:00,1,2025-05-01,15,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T01:00:00-00:00,2025-05-02T02:00:00-00:00,1,2025-05-01,19,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T06:00:00-00:00,2025-05-02T07:00:00-00:00,1,2025-05-01,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T05:00:00-00:00,2025-05-02T06:00:00-00:00,1,2025-05-01,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T08:00:00-00:00,2025-05-01T09:00:00-00:00,1,2025-05-01,2,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T11:00:00-00:00,2025-05-01T12:00:00-00:00,1,2025-05-01,5,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T16:00:00-00:00,2025-05-01T17:00:00-00:00,1,2025-05-01,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T19:00:00-00:00,2025-05-01T20:00:00-00:00,1,2025-05-01,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T15:00:00-00:00,2025-05-01T16:00:00-00:00,1,2025-05-01,9,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-02T02:00:00-00:00,2025-05-02T03:00:00-00:00,1,2025-05-01,20,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-05-01T08:00:00-00:00,2025-05-01T09:00:00-00:00,1,2025-05-01,2,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3124.67,DAM,3
