Year,Month,Day,Hour,LMP
2023,11,30,24,71.63367333333333
2023,12,1,1,56.32417
2023,12,1,2,56.18006333333333
2023,12,1,3,56.12455666666667
2023,12,1,4,55.17199333333334
2023,12,1,5,56.52404000000001
2023,12,1,6,69.72456
2023,12,1,7,77.67072333333333
2023,12,1,8,65.47612
2023,12,1,9,48.93881666666667
2023,12,1,10,36.302393333333335
2023,12,1,11,33.07379666666667
2023,12,1,12,30.085193333333336
2023,12,1,13,29.709506666666666
2023,12,1,14,28.20797333333333
2023,12,1,15,35.048273333333334
2023,12,1,16,53.55501666666667
2023,12,1,17,71.99114666666667
2023,12,1,18,73.04297000000001
2023,12,1,19,71.88169
2023,12,1,20,71.29624666666666
2023,12,1,21,71.51782666666666
2023,12,1,22,71.50966999999999
2023,12,1,23,69.64459666666666
2023,12,1,24,58.69959333333333
2023,12,2,1,50.62103333333334
2023,12,2,2,47.80309333333333
2023,12,2,3,47.76905333333334
2023,12,2,4,47.639026666666666
2023,12,2,5,47.63772333333333
2023,12,2,6,54.938986666666665
2023,12,2,7,57.509359999999994
2023,12,2,8,52.32673
2023,12,2,9,42.48083
2023,12,2,10,19.31597
2023,12,2,11,18.58052
2023,12,2,12,22.026529999999998
2023,12,2,13,16.55385
2023,12,2,14,19.558376666666668
2023,12,2,15,21.24895666666667
2023,12,2,16,50.21096333333333
2023,12,2,17,62.73088333333334
2023,12,2,18,63.30970666666666
2023,12,2,19,62.52162333333333
2023,12,2,20,61.19123666666667
2023,12,2,21,61.18147333333334
2023,12,2,22,61.93303666666667
2023,12,2,23,61.21991666666667
2023,12,2,24,55.75474
2023,12,3,1,49.83784
2023,12,3,2,49.70231666666667
2023,12,3,3,49.60981
2023,12,3,4,47.32674666666666
2023,12,3,5,50.341013333333336
2023,12,3,6,53.83387333333334
2023,12,3,7,51.323280000000004
2023,12,3,8,48.15894
2023,12,3,9,27.323956666666664
2023,12,3,10,20.557573333333334
2023,12,3,11,19.755750000000003
2023,12,3,12,18.997923333333333
2023,12,3,13,18.879453333333334
2023,12,3,14,19.017893333333333
2023,12,3,15,25.66615
2023,12,3,16,51.975523333333335
2023,12,3,17,63.65395666666666
2023,12,3,18,63.800533333333334
2023,12,3,19,63.36417666666667
2023,12,3,20,62.726836666666664
2023,12,3,21,61.81018
2023,12,3,22,61.27858
2023,12,3,23,55.88810333333333
2023,12,3,24,54.64046
2023,12,4,1,59.43673999999999
2023,12,4,2,56.92219
2023,12,4,3,54.92970666666667
2023,12,4,4,54.88650666666666
2023,12,4,5,55.839740000000006
2023,12,4,6,59.92506
2023,12,4,7,76.51954
2023,12,4,8,66.70721333333333
2023,12,4,9,50.94000333333333
2023,12,4,10,38.276876666666666
2023,12,4,11,34.47425666666667
2023,12,4,12,33.57633333333333
2023,12,4,13,32.82757333333333
2023,12,4,14,32.945150000000005
2023,12,4,15,35.74328666666667
2023,12,4,16,61.173383333333334
2023,12,4,17,79.0501
2023,12,4,18,81.42587333333333
2023,12,4,19,78.74937
2023,12,4,20,76.58935666666667
2023,12,4,21,76.06393333333334
2023,12,4,22,75.21140333333334
2023,12,4,23,65.05865666666666
2023,12,4,24,60.351940000000006
2023,12,5,1,50.3294
2023,12,5,2,49.152903333333335
2023,12,5,3,48.723923333333325
2023,12,5,4,48.698476666666664
2023,12,5,5,49.25542333333333
2023,12,5,6,55.991330000000005
2023,12,5,7,72.61461333333334
2023,12,5,8,62.85920333333333
2023,12,5,9,36.67366
2023,12,5,10,27.394036666666665
2023,12,5,11,26.049243333333333
2023,12,5,12,24.89269333333333
2023,12,5,13,24.53094
2023,12,5,14,24.384213333333335
2023,12,5,15,26.158329999999996
2023,12,5,16,58.402696666666664
2023,12,5,17,74.91291
2023,12,5,18,76.86285666666667
2023,12,5,19,70.85979333333334
2023,12,5,20,70.55305
2023,12,5,21,70.47664
2023,12,5,22,69.73628333333333
2023,12,5,23,59.763843333333334
2023,12,5,24,55.61962333333333
2023,12,6,1,53.144443333333335
2023,12,6,2,51.554786666666665
2023,12,6,3,51.06202
2023,12,6,4,51.144479999999994
2023,12,6,5,51.96429666666666
2023,12,6,6,59.348623333333336
2023,12,6,7,72.18041333333333
2023,12,6,8,60.967643333333335
2023,12,6,9,41.356163333333335
2023,12,6,10,32.32943
2023,12,6,11,28.789463333333334
2023,12,6,12,26.78871666666667
2023,12,6,13,26.076626666666666
2023,12,6,14,26.35712
2023,12,6,15,35.063246666666664
2023,12,6,16,57.80711666666667
2023,12,6,17,65.80785666666667
2023,12,6,18,65.9272
2023,12,6,19,61.54246666666666
2023,12,6,20,62.714850000000006
2023,12,6,21,62.251290000000004
2023,12,6,22,61.63312
2023,12,6,23,53.71636
2023,12,6,24,53.36091666666667
2023,12,7,1,47.18352000000001
2023,12,7,2,44.101126666666666
2023,12,7,3,44.242783333333335
2023,12,7,4,44.405206666666665
2023,12,7,5,44.86309
2023,12,7,6,50.89133666666667
2023,12,7,7,64.05473333333333
2023,12,7,8,52.74485333333333
2023,12,7,9,35.93719333333333
2023,12,7,10,20.938196666666666
2023,12,7,11,21.064763333333335
2023,12,7,12,17.040676666666666
2023,12,7,13,16.940413333333332
2023,12,7,14,18.017773333333334
2023,12,7,15,22.601119999999998
2023,12,7,16,46.89433333333333
2023,12,7,17,58.151226666666666
2023,12,7,18,62.65753
2023,12,7,19,58.39129666666667
2023,12,7,20,58.97535
2023,12,7,21,58.625553333333336
2023,12,7,22,58.70427333333333
2023,12,7,23,54.79229
2023,12,7,24,53.80197999999999
2023,12,8,1,47.32265666666667
2023,12,8,2,45.61881666666667
2023,12,8,3,43.67183333333333
2023,12,8,4,43.42485333333334
2023,12,8,5,43.51428000000001
2023,12,8,6,47.16151
2023,12,8,7,62.381280000000004
2023,12,8,8,51.97179
2023,12,8,9,30.6176
2023,12,8,10,22.53849333333333
2023,12,8,11,19.993023333333333
2023,12,8,12,16.445176666666665
2023,12,8,13,14.735813333333333
2023,12,8,14,16.443766666666665
2023,12,8,15,20.774983333333335
2023,12,8,16,48.882113333333336
2023,12,8,17,63.7405
2023,12,8,18,64.52605
2023,12,8,19,64.26425333333333
2023,12,8,20,64.63474666666667
2023,12,8,21,64.72731666666668
2023,12,8,22,64.83864
2023,12,8,23,63.622366666666665
2023,12,8,24,59.11901333333333
2023,12,9,1,46.96521666666666
2023,12,9,2,47.082276666666665
2023,12,9,3,47.00727333333333
2023,12,9,4,44.41112333333333
2023,12,9,5,44.07703
2023,12,9,6,47.67854
2023,12,9,7,56.206176666666664
2023,12,9,8,45.425180000000005
2023,12,9,9,39.46503333333333
2023,12,9,10,18.555466666666668
2023,12,9,11,18.293513333333333
2023,12,9,12,15.903863333333334
2023,12,9,13,16.965253333333333
2023,12,9,14,15.94189
2023,12,9,15,20.00144
2023,12,9,16,40.84985666666666
2023,12,9,17,59.367736666666666
2023,12,9,18,60.23305666666666
2023,12,9,19,58.137166666666666
2023,12,9,20,57.56811666666667
2023,12,9,21,57.941696666666665
2023,12,9,22,58.10146666666666
2023,12,9,23,57.19631999999999
2023,12,9,24,55.42923666666667
2023,12,10,1,46.89756666666667
2023,12,10,2,46.05973
2023,12,10,3,46.14734333333333
2023,12,10,4,45.102936666666665
2023,12,10,5,46.24317666666667
2023,12,10,6,47.543793333333326
2023,12,10,7,49.60314666666667
2023,12,10,8,45.668499999999995
2023,12,10,9,32.98545
2023,12,10,10,23.193166666666666
2023,12,10,11,21.86003666666667
2023,12,10,12,21.086203333333334
2023,12,10,13,20.854626666666665
2023,12,10,14,21.194186666666667
2023,12,10,15,24.034716666666668
