Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2025,5,1,1,Solar,0.0
2025,5,1,1,Wind,2894.71
2025,5,1,2,Solar,0.0
2025,5,1,2,Wind,2797.64
2025,5,1,3,Solar,0.0
2025,5,1,3,Wind,2625.29
2025,5,1,4,Solar,0.0
2025,5,1,4,Wind,2381.1299999999997
2025,5,1,5,Solar,0.0
2025,5,1,5,Wind,2136.13
2025,5,1,6,Solar,3.1
2025,5,1,6,Wind,1925.07
2025,5,1,7,Solar,2010.9999999999998
2025,5,1,7,Wind,1712.95
2025,5,1,8,Solar,8286.77
2025,5,1,8,Wind,1436.96
2025,5,1,9,Solar,13989.73
2025,5,1,9,Wind,1077.3999999999999
2025,5,1,10,Solar,16325.52
2025,5,1,10,Wind,740.73
2025,5,1,11,Solar,17237.67
2025,5,1,11,Wind,554.93
2025,5,1,12,Solar,17595.02
2025,5,1,12,Wind,512.3199999999999
2025,5,1,13,Solar,17448.83
2025,5,1,13,Wind,532.31
2025,5,1,14,Solar,17011.57
2025,5,1,14,Wind,632.82
2025,5,1,15,Solar,16323.559999999998
2025,5,1,15,Wind,876.12
2025,5,1,16,Solar,15218.0
2025,5,1,16,Wind,1310.06
2025,5,1,17,Solar,13598.119999999999
2025,5,1,17,Wind,1907.07
2025,5,1,18,Solar,10232.61
2025,5,1,18,Wind,2379.94
2025,5,1,19,Solar,4407.2
2025,5,1,19,Wind,2582.05
2025,5,1,20,Solar,482.99
2025,5,1,20,Wind,2632.95
2025,5,1,21,Solar,0.0
2025,5,1,21,Wind,2678.97
2025,5,1,22,Solar,0.0
2025,5,1,22,Wind,2679.19
2025,5,1,23,Solar,0.0
2025,5,1,23,Wind,2637.19
2025,5,1,24,Solar,0.0
2025,5,1,24,Wind,2658.78
2025,5,2,1,Solar,0.0
2025,5,2,1,Wind,2803.6699999999996
2025,5,2,2,Solar,0.0
2025,5,2,2,Wind,2899.9300000000003
2025,5,2,3,Solar,0.0
2025,5,2,3,Wind,2954.47
2025,5,2,4,Solar,0.0
2025,5,2,4,Wind,2927.07
2025,5,2,5,Solar,0.0
2025,5,2,5,Wind,2827.31
2025,5,2,6,Solar,3.69
2025,5,2,6,Wind,2659.36
2025,5,2,7,Solar,2482.0099999999998
2025,5,2,7,Wind,2440.33
2025,5,2,8,Solar,9817.619999999999
2025,5,2,8,Wind,2139.7999999999997
2025,5,2,9,Solar,15781.2
2025,5,2,9,Wind,1766.67
2025,5,2,10,Solar,17670.19
2025,5,2,10,Wind,1420.71
2025,5,2,11,Solar,18309.85
2025,5,2,11,Wind,1179.84
2025,5,2,12,Solar,18550.940000000002
2025,5,2,12,Wind,1114.34
2025,5,2,13,Solar,18501.82
2025,5,2,13,Wind,1211.36
2025,5,2,14,Solar,18231.98
2025,5,2,14,Wind,1420.42
2025,5,2,15,Solar,17739.68
2025,5,2,15,Wind,1759.3799999999999
2025,5,2,16,Solar,16982.96
2025,5,2,16,Wind,2145.0
2025,5,2,17,Solar,15760.189999999999
2025,5,2,17,Wind,2591.6
2025,5,2,18,Solar,12237.11
2025,5,2,18,Wind,3053.66
2025,5,2,19,Solar,5384.7
2025,5,2,19,Wind,3313.8700000000003
2025,5,2,20,Solar,613.21
2025,5,2,20,Wind,3400.21
2025,5,2,21,Solar,0.0
2025,5,2,21,Wind,3464.12
2025,5,2,22,Solar,0.0
2025,5,2,22,Wind,3583.75
2025,5,2,23,Solar,0.0
2025,5,2,23,Wind,3732.52
2025,5,2,24,Solar,0.0
2025,5,2,24,Wind,3839.38
2025,5,3,1,Solar,0.0
2025,5,3,1,Wind,3537.9
2025,5,3,2,Solar,0.0
2025,5,3,2,Wind,3322.04
2025,5,3,3,Solar,0.0
2025,5,3,3,Wind,3144.52
2025,5,3,4,Solar,0.0
2025,5,3,4,Wind,3043.1800000000003
2025,5,3,5,Solar,0.0
2025,5,3,5,Wind,2921.12
2025,5,3,6,Solar,3.88
2025,5,3,6,Wind,2804.75
2025,5,3,7,Solar,2052.13
2025,5,3,7,Wind,2742.92
2025,5,3,8,Solar,7588.4
2025,5,3,8,Wind,2692.1
2025,5,3,9,Solar,12255.15
2025,5,3,9,Wind,2570.81
2025,5,3,10,Solar,14594.51
2025,5,3,10,Wind,2465.88
2025,5,3,11,Solar,15870.32
2025,5,3,11,Wind,2411.89
2025,5,3,12,Solar,16401.050000000003
2025,5,3,12,Wind,2375.7999999999997
2025,5,3,13,Solar,16323.78
2025,5,3,13,Wind,2470.5699999999997
2025,5,3,14,Solar,15948.529999999999
2025,5,3,14,Wind,2726.2999999999997
2025,5,3,15,Solar,15355.49
2025,5,3,15,Wind,3046.97
2025,5,3,16,Solar,14387.739999999998
2025,5,3,16,Wind,3370.0599999999995
2025,5,3,17,Solar,12891.859999999999
2025,5,3,17,Wind,3680.82
2025,5,3,18,Solar,9624.53
2025,5,3,18,Wind,3893.7000000000003
2025,5,3,19,Solar,4156.5
2025,5,3,19,Wind,3946.08
2025,5,3,20,Solar,485.57
2025,5,3,20,Wind,3896.6400000000003
2025,5,3,21,Solar,0.0
2025,5,3,21,Wind,3914.8500000000004
2025,5,3,22,Solar,0.0
2025,5,3,22,Wind,3982.73
2025,5,3,23,Solar,0.0
2025,5,3,23,Wind,4014.2999999999997
2025,5,3,24,Solar,0.0
2025,5,3,24,Wind,4038.59
2025,5,4,1,Solar,0.0
2025,5,4,1,Wind,4163.320000000001
2025,5,4,2,Solar,0.0
2025,5,4,2,Wind,4111.22
2025,5,4,3,Solar,0.0
2025,5,4,3,Wind,4053.82
2025,5,4,4,Solar,0.0
2025,5,4,4,Wind,4030.08
2025,5,4,5,Solar,0.0
2025,5,4,5,Wind,4019.75
2025,5,4,6,Solar,3.4
2025,5,4,6,Wind,4040.0400000000004
2025,5,4,7,Solar,1474.82
2025,5,4,7,Wind,4091.07
2025,5,4,8,Solar,6170.130000000001
2025,5,4,8,Wind,4111.7300000000005
2025,5,4,9,Solar,10862.220000000001
2025,5,4,9,Wind,4085.27
2025,5,4,10,Solar,13314.309999999998
2025,5,4,10,Wind,4035.53
2025,5,4,11,Solar,14421.45
2025,5,4,11,Wind,3984.9900000000002
2025,5,4,12,Solar,14802.960000000001
2025,5,4,12,Wind,3939.35
2025,5,4,13,Solar,14695.669999999998
