INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-08-01T13:00:00-00:00,2025-08-01T14:00:00-00:00,1,2025-08-01,7,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1203.21,DAM,1
2025-08-01T23:00:00-00:00,2025-08-02T00:00:00-00:00,1,2025-08-01,17,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1751.11,DAM,1
2025-08-01T22:00:00-00:00,2025-08-01T23:00:00-00:00,1,2025-08-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1738.75,DAM,1
2025-08-01T21:00:00-00:00,2025-08-01T22:00:00-00:00,1,2025-08-01,15,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1719.22,DAM,1
2025-08-01T11:00:00-00:00,2025-08-01T12:00:00-00:00,1,2025-08-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1071.9,DAM,1
2025-08-01T14:00:00-00:00,2025-08-01T15:00:00-00:00,1,2025-08-01,8,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1298.88,DAM,1
2025-08-02T04:00:00-00:00,2025-08-02T05:00:00-00:00,1,2025-08-01,22,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1450.5,DAM,1
2025-08-01T07:00:00-00:00,2025-08-01T08:00:00-00:00,1,2025-08-01,1,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1213.6,DAM,1
2025-08-02T05:00:00-00:00,2025-08-02T06:00:00-00:00,1,2025-08-01,23,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1330.33,DAM,1
2025-08-02T06:00:00-00:00,2025-08-02T07:00:00-00:00,1,2025-08-01,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1206.92,DAM,1
2025-08-02T01:00:00-00:00,2025-08-02T02:00:00-00:00,1,2025-08-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1697.17,DAM,1
2025-08-01T20:00:00-00:00,2025-08-01T21:00:00-00:00,1,2025-08-01,14,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1686.32,DAM,1
2025-08-01T16:00:00-00:00,2025-08-01T17:00:00-00:00,1,2025-08-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1449.46,DAM,1
2025-08-01T09:00:00-00:00,2025-08-01T10:00:00-00:00,1,2025-08-01,3,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1086.59,DAM,1
2025-08-01T08:00:00-00:00,2025-08-01T09:00:00-00:00,1,2025-08-01,2,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1138.71,DAM,1
2025-08-01T19:00:00-00:00,2025-08-01T20:00:00-00:00,1,2025-08-01,13,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1641.28,DAM,1
2025-08-01T10:00:00-00:00,2025-08-01T11:00:00-00:00,1,2025-08-01,4,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1061.28,DAM,1
2025-08-01T12:00:00-00:00,2025-08-01T13:00:00-00:00,1,2025-08-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1123.36,DAM,1
2025-08-02T03:00:00-00:00,2025-08-02T04:00:00-00:00,1,2025-08-01,21,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1533.47,DAM,1
2025-08-02T02:00:00-00:00,2025-08-02T03:00:00-00:00,1,2025-08-01,20,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1618.47,DAM,1
2025-08-01T17:00:00-00:00,2025-08-01T18:00:00-00:00,1,2025-08-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1516.13,DAM,1
2025-08-01T15:00:00-00:00,2025-08-01T16:00:00-00:00,1,2025-08-01,9,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1379.51,DAM,1
2025-08-02T00:00:00-00:00,2025-08-02T01:00:00-00:00,1,2025-08-01,18,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1741.51,DAM,1
2025-08-01T18:00:00-00:00,2025-08-01T19:00:00-00:00,1,2025-08-01,12,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1578.97,DAM,1
2025-08-01T08:00:00-00:00,2025-08-01T09:00:00-00:00,1,2025-08-01,2,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T07:00:00-00:00,2025-08-01T08:00:00-00:00,1,2025-08-01,1,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T23:00:00-00:00,2025-08-02T00:00:00-00:00,1,2025-08-01,17,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T22:00:00-00:00,2025-08-01T23:00:00-00:00,1,2025-08-01,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T20:00:00-00:00,2025-08-01T21:00:00-00:00,1,2025-08-01,14,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-02T02:00:00-00:00,2025-08-02T03:00:00-00:00,1,2025-08-01,20,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T10:00:00-00:00,2025-08-01T11:00:00-00:00,1,2025-08-01,4,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-02T01:00:00-00:00,2025-08-02T02:00:00-00:00,1,2025-08-01,19,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T11:00:00-00:00,2025-08-01T12:00:00-00:00,1,2025-08-01,5,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T09:00:00-00:00,2025-08-01T10:00:00-00:00,1,2025-08-01,3,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T16:00:00-00:00,2025-08-01T17:00:00-00:00,1,2025-08-01,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T13:00:00-00:00,2025-08-01T14:00:00-00:00,1,2025-08-01,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-02T03:00:00-00:00,2025-08-02T04:00:00-00:00,1,2025-08-01,21,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-02T00:00:00-00:00,2025-08-02T01:00:00-00:00,1,2025-08-01,18,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T18:00:00-00:00,2025-08-01T19:00:00-00:00,1,2025-08-01,12,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-02T05:00:00-00:00,2025-08-02T06:00:00-00:00,1,2025-08-01,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T14:00:00-00:00,2025-08-01T15:00:00-00:00,1,2025-08-01,8,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T15:00:00-00:00,2025-08-01T16:00:00-00:00,1,2025-08-01,9,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T21:00:00-00:00,2025-08-01T22:00:00-00:00,1,2025-08-01,15,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T12:00:00-00:00,2025-08-01T13:00:00-00:00,1,2025-08-01,6,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T19:00:00-00:00,2025-08-01T20:00:00-00:00,1,2025-08-01,13,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-01T17:00:00-00:00,2025-08-01T18:00:00-00:00,1,2025-08-01,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2025-08-02T06:00:00-00:00,2025-08-02T07:00:00-00:00,1,2025-08-01,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
