Year,Month,Day,Hour,MW
2023,4,1,1,22277.37
2023,4,1,2,21487.09
2023,4,1,3,20955.47
2023,4,1,4,20679.99
2023,4,1,5,20755.3
2023,4,1,6,21225.1
2023,4,1,7,21884.58
2023,4,1,8,21593.91
2023,4,1,9,20387.36
2023,4,1,10,18661.13
2023,4,1,11,16568.48
2023,4,1,12,15296.8
2023,4,1,13,14674.15
2023,4,1,14,14405.23
2023,4,1,15,14605.36
2023,4,1,16,15261.61
2023,4,1,17,16676.22
2023,4,1,18,19114.68
2023,4,1,19,22179.86
2023,4,1,20,24279.6
2023,4,1,21,24735.23
2023,4,1,22,24318.15
2023,4,1,23,23326.38
2023,4,1,24,22229.7
2023,4,2,1,21806.82
2023,4,2,2,21111.43
2023,4,2,3,20601.98
2023,4,2,4,20300.54
2023,4,2,5,20264.73
2023,4,2,6,20519.28
2023,4,2,7,21160.38
2023,4,2,8,21054.92
2023,4,2,9,19650.59
2023,4,2,10,17859.59
2023,4,2,11,16039.13
2023,4,2,12,14799.37
2023,4,2,13,14244.49
2023,4,2,14,14286.4
2023,4,2,15,14898.56
2023,4,2,16,15780.42
2023,4,2,17,17590.39
2023,4,2,18,19874.56
2023,4,2,19,22184.13
2023,4,2,20,24319.08
2023,4,2,21,24892.04
2023,4,2,22,24348.79
2023,4,2,23,23179.57
2023,4,2,24,21916.02
2023,4,3,1,21100.69
2023,4,3,2,20519.51
2023,4,3,3,20173.15
2023,4,3,4,20135.39
2023,4,3,5,20680.65
2023,4,3,6,22025.41
2023,4,3,7,24032.37
2023,4,3,8,24912.08
2023,4,3,9,24227.25
2023,4,3,10,22776.55
2023,4,3,11,21204.33
2023,4,3,12,19745.04
2023,4,3,13,18649.53
2023,4,3,14,18066.02
2023,4,3,15,17996.2
2023,4,3,16,18549.53
2023,4,3,17,20047.37
2023,4,3,18,22445.49
2023,4,3,19,24940.3
2023,4,3,20,26894.06
2023,4,3,21,27209.58
2023,4,3,22,26362.78
2023,4,3,23,24845.48
2023,4,3,24,23390.45
2023,4,4,1,22708.52
2023,4,4,2,22041.98
2023,4,4,3,21648.61
2023,4,4,4,21603.73
2023,4,4,5,22119.88
2023,4,4,6,23503.52
2023,4,4,7,25662.9
2023,4,4,8,26140.85
2023,4,4,9,24323.07
2023,4,4,10,21794.99
2023,4,4,11,19472.45
2023,4,4,12,17972.29
2023,4,4,13,16880.98
2023,4,4,14,16513.78
2023,4,4,15,16449.93
2023,4,4,16,17097.2
2023,4,4,17,19168.18
2023,4,4,18,22507.42
2023,4,4,19,25136.23
2023,4,4,20,27022.44
2023,4,4,21,27450.33
2023,4,4,22,26675.21
2023,4,4,23,25204.18
2023,4,4,24,23745.34
2023,4,5,1,22886.59
2023,4,5,2,22177.21
2023,4,5,3,21725.12
2023,4,5,4,21623.03
2023,4,5,5,22110.39
2023,4,5,6,23465.0
2023,4,5,7,25660.75
2023,4,5,8,26064.44
2023,4,5,9,24300.19
2023,4,5,10,21924.66
2023,4,5,11,19681.18
2023,4,5,12,18062.14
2023,4,5,13,17209.79
2023,4,5,14,16979.69
2023,4,5,15,17301.34
2023,4,5,16,18069.93
2023,4,5,17,19385.67
2023,4,5,18,21646.3
2023,4,5,19,24524.41
2023,4,5,20,26592.4
2023,4,5,21,26947.51
2023,4,5,22,26240.0
2023,4,5,23,24808.7
2023,4,5,24,23446.56
2023,4,6,1,22520.21
2023,4,6,2,21827.33
2023,4,6,3,21344.0
2023,4,6,4,21229.41
2023,4,6,5,21698.18
2023,4,6,6,23094.38
2023,4,6,7,25052.46
2023,4,6,8,25413.99
2023,4,6,9,23870.06
2023,4,6,10,21921.83
2023,4,6,11,19940.9
2023,4,6,12,18493.16
2023,4,6,13,17668.73
2023,4,6,14,17558.94
2023,4,6,15,17691.49
2023,4,6,16,18331.01
2023,4,6,17,19817.96
2023,4,6,18,22151.76
2023,4,6,19,24519.03
2023,4,6,20,26415.8
2023,4,6,21,26616.84
2023,4,6,22,25882.2
2023,4,6,23,24509.22
2023,4,6,24,23137.97
2023,4,7,1,22073.75
2023,4,7,2,21296.48
2023,4,7,3,20726.87
2023,4,7,4,20489.25
2023,4,7,5,20794.82
2023,4,7,6,22151.71
2023,4,7,7,23660.97
2023,4,7,8,24357.48
2023,4,7,9,23547.67
2023,4,7,10,22511.34
2023,4,7,11,21276.4
2023,4,7,12,20268.01
2023,4,7,13,19575.28
2023,4,7,14,19163.06
2023,4,7,15,19185.61
2023,4,7,16,19514.48
2023,4,7,17,20539.3
2023,4,7,18,21985.5
2023,4,7,19,23600.08
2023,4,7,20,25215.06
2023,4,7,21,25573.2
2023,4,7,22,25066.69
2023,4,7,23,24016.96
2023,4,7,24,22743.67
2023,4,8,1,22066.15
2023,4,8,2,21286.75
2023,4,8,3,20677.04
2023,4,8,4,20371.61
2023,4,8,5,20439.97
2023,4,8,6,20881.67
2023,4,8,7,21541.95
2023,4,8,8,21299.52
2023,4,8,9,20257.99
2023,4,8,10,18522.08
2023,4,8,11,16769.64
2023,4,8,12,15558.52
2023,4,8,13,14823.62
2023,4,8,14,14564.71
2023,4,8,15,14889.35
2023,4,8,16,15742.81
2023,4,8,17,17121.35
2023,4,8,18,19543.7
2023,4,8,19,22125.0
2023,4,8,20,24009.49
2023,4,8,21,24479.36
2023,4,8,22,24009.74
2023,4,8,23,23020.16
2023,4,8,24,21832.98
2023,4,9,1,21262.08
2023,4,9,2,20481.55
2023,4,9,3,19863.15
2023,4,9,4,19596.65
2023,4,9,5,19611.96
2023,4,9,6,19852.44
2023,4,9,7,20180.24
2023,4,9,8,19845.28
2023,4,9,9,18803.86
2023,4,9,10,17066.63
2023,4,9,11,15376.08
2023,4,9,12,14351.56
2023,4,9,13,13899.39
2023,4,9,14,14026.55
2023,4,9,15,14656.89
2023,4,9,16,15945.44
2023,4,9,17,17757.5
2023,4,9,18,20652.13
2023,4,9,19,23022.04
2023,4,9,20,24566.99
2023,4,9,21,24988.18
2023,4,9,22,24453.15
2023,4,9,23,23246.31
2023,4,9,24,21937.31
2023,4,10,1,20774.69
2023,4,10,2,20010.38
2023,4,10,3,19612.05
2023,4,10,4,19535.9
2023,4,10,5,19995.89
2023,4,10,6,21248.98
2023,4,10,7,22974.39
2023,4,10,8,23430.08
2023,4,10,9,22420.17
2023,4,10,10,20952.29
2023,4,10,11,19709.82
2023,4,10,12,19012.77
2023,4,10,13,18764.46
2023,4,10,14,19072.19
2023,4,10,15,19895.38
2023,4,10,16,21142.37
2023,4,10,17,22935.48
2023,4,10,18,25022.42
2023,4,10,19,26769.75
2023,4,10,20,27797.79
2023,4,10,21,27757.75
2023,4,10,22,26690.32
2023,4,10,23,24951.56
2023,4,10,24,23270.31
2023,4,11,1,21905.15
2023,4,11,2,20982.18
2023,4,11,3,20392.97
2023,4,11,4,20215.09
2023,4,11,5,20601.32
2023,4,11,6,21674.21
2023,4,11,7,23294.4
2023,4,11,8,23897.55
2023,4,11,9,23399.71
2023,4,11,10,21892.86
2023,4,11,11,20300.89
2023,4,11,12,19207.07
2023,4,11,13,18684.76
2023,4,11,14,18777.04
2023,4,11,15,19240.92
2023,4,11,16,20114.35
2023,4,11,17,21309.13
2023,4,11,18,23329.03
2023,4,11,19,25351.75
2023,4,11,20,26936.32
2023,4,11,21,27077.42
2023,4,11,22,26124.55
2023,4,11,23,24478.73
2023,4,11,24,22992.17
2023,4,12,1,21710.76
2023,4,12,2,20994.2
2023,4,12,3,20529.08
2023,4,12,4,20362.27
2023,4,12,5,20797.98
2023,4,12,6,21901.59
2023,4,12,7,23612.91
2023,4,12,8,24040.78
2023,4,12,9,22842.9
2023,4,12,10,21171.25
2023,4,12,11,19327.77
2023,4,12,12,17940.18
2023,4,12,13,17189.13
2023,4,12,14,17008.68
2023,4,12,15,17243.56
2023,4,12,16,18066.95
2023,4,12,17,19425.02
2023,4,12,18,21431.82
2023,4,12,19,23847.17
2023,4,12,20,25675.05
2023,4,12,21,25924.89
2023,4,12,22,25174.89
2023,4,12,23,23906.34
2023,4,12,24,22564.69
2023,4,13,1,21853.68
2023,4,13,2,21193.14
2023,4,13,3,20725.44
2023,4,13,4,20554.36
2023,4,13,5,20983.16
2023,4,13,6,22034.92
2023,4,13,7,23714.71
2023,4,13,8,24360.31
2023,4,13,9,23390.14
2023,4,13,10,21770.32
2023,4,13,11,20219.92
2023,4,13,12,18860.33
2023,4,13,13,17997.83
2023,4,13,14,17667.8
2023,4,13,15,17764.94
2023,4,13,16,18351.18
2023,4,13,17,19579.01
2023,4,13,18,21604.95
2023,4,13,19,23623.34
2023,4,13,20,25345.13
2023,4,13,21,26027.33
2023,4,13,22,25436.16
2023,4,13,23,24079.42
2023,4,13,24,22701.59
2023,4,14,1,21938.13
2023,4,14,2,21232.31
2023,4,14,3,20735.95
2023,4,14,4,20583.48
2023,4,14,5,20915.84
2023,4,14,6,22150.44
2023,4,14,7,23820.58
2023,4,14,8,24297.06
2023,4,14,9,23156.74
2023,4,14,10,21278.84
2023,4,14,11,19735.27
2023,4,14,12,18412.62
2023,4,14,13,17574.45
2023,4,14,14,17119.38
2023,4,14,15,17178.49
2023,4,14,16,17806.6
2023,4,14,17,19072.19
2023,4,14,18,21179.14
2023,4,14,19,23300.03
2023,4,14,20,24972.96
2023,4,14,21,25496.73
2023,4,14,22,24970.43
2023,4,14,23,23821.64
2023,4,14,24,22538.25
2023,4,15,1,21787.18
2023,4,15,2,21070.71
2023,4,15,3,20486.16
2023,4,15,4,20177.21
2023,4,15,5,20251.51
2023,4,15,6,20645.52
2023,4,15,7,21163.4
2023,4,15,8,20845.98
2023,4,15,9,19700.01
2023,4,15,10,17802.91
2023,4,15,11,16077.32
2023,4,15,12,14800.28
2023,4,15,13,14056.13
2023,4,15,14,13968.81
2023,4,15,15,14395.86
2023,4,15,16,15484.27
2023,4,15,17,17221.31
2023,4,15,18,19763.91
2023,4,15,19,22219.74
2023,4,15,20,23840.14
2023,4,15,21,24466.13
2023,4,15,22,24114.45
2023,4,15,23,23030.76
2023,4,15,24,21944.34
2023,4,16,1,20685.5
2023,4,16,2,19932.88
2023,4,16,3,19378.5
2023,4,16,4,19100.14
2023,4,16,5,19064.29
2023,4,16,6,19348.34
2023,4,16,7,19692.98
2023,4,16,8,19222.78
2023,4,16,9,18083.2
2023,4,16,10,16413.73
2023,4,16,11,14769.62
2023,4,16,12,13465.95
2023,4,16,13,12830.99
2023,4,16,14,12694.84
2023,4,16,15,13183.22
2023,4,16,16,14338.44
2023,4,16,17,16236.33
2023,4,16,18,18926.77
2023,4,16,19,21647.19
2023,4,16,20,23554.51
2023,4,16,21,24137.26
2023,4,16,22,23670.14
2023,4,16,23,22403.52
2023,4,16,24,21095.98
2023,4,17,1,21027.76
2023,4,17,2,20326.95
2023,4,17,3,19894.6
2023,4,17,4,19777.27
2023,4,17,5,20137.06
2023,4,17,6,21324.42
2023,4,17,7,22944.41
2023,4,17,8,23516.48
2023,4,17,9,22801.84
2023,4,17,10,21596.93
2023,4,17,11,20210.44
2023,4,17,12,18917.11
2023,4,17,13,18150.97
2023,4,17,14,17888.96
2023,4,17,15,18003.7
2023,4,17,16,18787.26
2023,4,17,17,20075.91
2023,4,17,18,21862.19
2023,4,17,19,23758.01
2023,4,17,20,25486.6
2023,4,17,21,26038.96
2023,4,17,22,25317.17
2023,4,17,23,23879.16
2023,4,17,24,22367.82
2023,4,18,1,21758.92
2023,4,18,2,20972.06
2023,4,18,3,20484.29
2023,4,18,4,20341.72
2023,4,18,5,20763.58
2023,4,18,6,22026.36
2023,4,18,7,23761.52
2023,4,18,8,24298.0
2023,4,18,9,23424.47
2023,4,18,10,21838.36
2023,4,18,11,19832.09
2023,4,18,12,18379.7
2023,4,18,13,17327.71
2023,4,18,14,16989.13
2023,4,18,15,17143.93
2023,4,18,16,17868.17
2023,4,18,17,19277.61
2023,4,18,18,21455.66
2023,4,18,19,23773.91
2023,4,18,20,25611.69
2023,4,18,21,26262.09
2023,4,18,22,25606.81
2023,4,18,23,24184.03
2023,4,18,24,22766.81
2023,4,19,1,21979.41
2023,4,19,2,21280.78
2023,4,19,3,20799.38
2023,4,19,4,20655.88
2023,4,19,5,21098.7
2023,4,19,6,22273.69
2023,4,19,7,23936.34
2023,4,19,8,24405.63
2023,4,19,9,23085.35
2023,4,19,10,21168.03
2023,4,19,11,19284.43
2023,4,19,12,17744.26
2023,4,19,13,16825.43
2023,4,19,14,16649.37
2023,4,19,15,16839.93
2023,4,19,16,17722.39
2023,4,19,17,19194.31
2023,4,19,18,21353.93
2023,4,19,19,23823.08
2023,4,19,20,25532.45
2023,4,19,21,26144.64
2023,4,19,22,25598.96
2023,4,19,23,24233.9
2023,4,19,24,22868.8
2023,4,20,1,22178.27
2023,4,20,2,21486.39
2023,4,20,3,21049.21
2023,4,20,4,20829.37
2023,4,20,5,21166.94
2023,4,20,6,22481.09
2023,4,20,7,24072.85
2023,4,20,8,24252.32
2023,4,20,9,22892.04
2023,4,20,10,20932.09
2023,4,20,11,19200.24
2023,4,20,12,17819.58
2023,4,20,13,17280.93
2023,4,20,14,17097.81
2023,4,20,15,17483.65
2023,4,20,16,18357.92
2023,4,20,17,20112.06
2023,4,20,18,22068.72
2023,4,20,19,24144.89
2023,4,20,20,25852.32
2023,4,20,21,26374.79
2023,4,20,22,25620.15
2023,4,20,23,24205.15
2023,4,20,24,22821.38
2023,4,21,1,21443.59
2023,4,21,2,20760.48
2023,4,21,3,20272.64
2023,4,21,4,20116.33
2023,4,21,5,20441.94
2023,4,21,6,21559.43
2023,4,21,7,23068.08
2023,4,21,8,23384.39
2023,4,21,9,22012.84
2023,4,21,10,20476.19
2023,4,21,11,19148.38
2023,4,21,12,18379.77
2023,4,21,13,18193.0
2023,4,21,14,18517.42
2023,4,21,15,19183.94
2023,4,21,16,20473.97
2023,4,21,17,22140.23
2023,4,21,18,24044.41
2023,4,21,19,25461.68
2023,4,21,20,26343.43
2023,4,21,21,26679.65
