Year,Month,Day,Hour,MW
2022,9,1,1,29803.68
2022,9,1,2,28103.3
2022,9,1,3,27059.86
2022,9,1,4,26363.48
2022,9,1,5,26317.78
2022,9,1,6,27250.04
2022,9,1,7,29038.28
2022,9,1,8,30223.56
2022,9,1,9,31032.71
2022,9,1,10,31826.4
2022,9,1,11,33292.66
2022,9,1,12,35171.45
2022,9,1,13,37369.49
2022,9,1,14,40509.1
2022,9,1,15,43191.85
2022,9,1,16,45273.85
2022,9,1,17,46647.09
2022,9,1,18,47170.68
2022,9,1,19,46505.29
2022,9,1,20,44902.89
2022,9,1,21,42859.02
2022,9,1,22,40301.41
2022,9,1,23,36783.14
2022,9,1,24,33528.16
2022,9,2,1,30892.49
2022,9,2,2,29177.02
2022,9,2,3,27827.6
2022,9,2,4,27004.18
2022,9,2,5,26885.47
2022,9,2,6,27681.19
2022,9,2,7,29080.29
2022,9,2,8,30108.76
2022,9,2,9,31043.77
2022,9,2,10,32006.65
2022,9,2,11,33448.61
2022,9,2,12,35351.77
2022,9,2,13,37631.59
2022,9,2,14,40046.71
2022,9,2,15,42553.98
2022,9,2,16,44588.16
2022,9,2,17,45799.38
2022,9,2,18,46084.68
2022,9,2,19,45398.08
2022,9,2,20,43966.86
2022,9,2,21,42245.95
2022,9,2,22,39947.54
2022,9,2,23,36833.43
2022,9,2,24,33877.79
2022,9,3,1,31832.06
2022,9,3,2,29936.56
2022,9,3,3,28457.79
2022,9,3,4,27410.2
2022,9,3,5,26870.27
2022,9,3,6,26940.97
2022,9,3,7,27390.78
2022,9,3,8,27835.3
2022,9,3,9,28477.61
2022,9,3,10,29455.31
2022,9,3,11,30895.76
2022,9,3,12,32899.09
2022,9,3,13,35428.17
2022,9,3,14,38130.93
2022,9,3,15,40588.85
2022,9,3,16,42825.88
2022,9,3,17,44406.06
2022,9,3,18,45236.86
2022,9,3,19,44892.04
2022,9,3,20,43500.59
2022,9,3,21,41700.28
2022,9,3,22,39394.48
2022,9,3,23,36505.01
2022,9,3,24,33807.6
2022,9,4,1,32265.4
2022,9,4,2,30450.48
2022,9,4,3,28925.44
2022,9,4,4,27792.82
2022,9,4,5,27005.74
2022,9,4,6,26763.24
2022,9,4,7,26992.69
2022,9,4,8,27370.21
2022,9,4,9,28392.62
2022,9,4,10,29709.41
2022,9,4,11,31577.53
2022,9,4,12,34026.6
2022,9,4,13,36276.0
2022,9,4,14,38982.21
2022,9,4,15,41438.43
2022,9,4,16,43434.98
2022,9,4,17,44890.59
2022,9,4,18,45846.41
2022,9,4,19,45398.6
2022,9,4,20,44123.96
2022,9,4,21,42152.71
