INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1442.2,DAM,1
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3172.32,DAM,2
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1633.46,DAM,3
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,272.4,DAM,4
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.24,DAM,5
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,110.98,DAM,6
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1109.71,DAM,7
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,34.13,DAM,8
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,7228.05,DAM,9
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23590.05,DAM,10
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2156.76,DAM,11
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2617.89,DAM,12
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,80.66,DAM,13
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4038.22,DAM,14
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1494.41,DAM,15
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5831.5,DAM,16
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2582.78,DAM,17
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2608.89,DAM,18
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10583.92,DAM,19
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1493.3,DAM,20
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3106.74,DAM,21
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10681.75,DAM,22
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,SCL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1208.97,DAM,23
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2158,DAM,24
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,SRP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3044.67,DAM,25
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,TEPC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1168.42,DAM,26
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,TIDC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,288.59,DAM,27
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,TPWR,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,591.08,DAM,28
2023-02-01T07:00:00-00:00,2023-02-01T08:00:00-00:00,1,2023-01-31,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,85.72,DAM,29
2023-02-01T13:00:00-00:00,2023-02-01T14:00:00-00:00,1,2023-02-01,6,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1555,DAM,30
2023-02-01T23:00:00-00:00,2023-02-02T00:00:00-00:00,1,2023-02-01,16,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1578.9,DAM,30
2023-02-01T18:00:00-00:00,2023-02-01T19:00:00-00:00,1,2023-02-01,11,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1695.48,DAM,30
