Year,Month,Day,Hour,MW
2023,1,31,24,23590.05
2023,2,1,1,22611.49
2023,2,1,2,21919.09
2023,2,1,3,21525.69
2023,2,1,4,21603.81
2023,2,1,5,21977.63
2023,2,1,6,23449.84
2023,2,1,7,25884.32
2023,2,1,8,27095.01
2023,2,1,9,25405.98
2023,2,1,10,23842.92
2023,2,1,11,21831.82
2023,2,1,12,20368.07
2023,2,1,13,19635.29
2023,2,1,14,19731.87
2023,2,1,15,20285.51
2023,2,1,16,21560.54
2023,2,1,17,24165.48
2023,2,1,18,27143.02
2023,2,1,19,28088.41
2023,2,1,20,27664.64
2023,2,1,21,26993.59
2023,2,1,22,26136.6
2023,2,1,23,24644.14
2023,2,1,24,23262.09
2023,2,2,1,22276.54
2023,2,2,2,21620.28
2023,2,2,3,21224.07
2023,2,2,4,21221.15
2023,2,2,5,21679.71
2023,2,2,6,23171.15
2023,2,2,7,25753.29
2023,2,2,8,26737.9
2023,2,2,9,25021.29
2023,2,2,10,22947.76
2023,2,2,11,21488.87
2023,2,2,12,20525.33
2023,2,2,13,20137.15
2023,2,2,14,20294.17
2023,2,2,15,20825.95
2023,2,2,16,21791.45
2023,2,2,17,23517.53
2023,2,2,18,26201.96
2023,2,2,19,27338.61
2023,2,2,20,27000.56
2023,2,2,21,26378.58
2023,2,2,22,25369.71
2023,2,2,23,23897.69
2023,2,2,24,22376.38
2023,2,3,1,21739.7
2023,2,3,2,20808.45
2023,2,3,3,20316.59
2023,2,3,4,20234.39
2023,2,3,5,20650.4
2023,2,3,6,22045.7
2023,2,3,7,24252.11
2023,2,3,8,25309.01
2023,2,3,9,24872.76
2023,2,3,10,23893.86
2023,2,3,11,22915.26
2023,2,3,12,22043.32
2023,2,3,13,21685.46
2023,2,3,14,21651.4
2023,2,3,15,21788.66
2023,2,3,16,22299.36
2023,2,3,17,23635.52
2023,2,3,18,25863.14
2023,2,3,19,26570.91
2023,2,3,20,26037.74
2023,2,3,21,25357.52
2023,2,3,22,24692.61
2023,2,3,23,23521.29
2023,2,3,24,22163.92
2023,2,4,1,21214.62
2023,2,4,2,20422.57
2023,2,4,3,19950.38
2023,2,4,4,19755.21
2023,2,4,5,19730.89
2023,2,4,6,20479.86
2023,2,4,7,21721.32
2023,2,4,8,21904.33
2023,2,4,9,20907.33
2023,2,4,10,19761.87
2023,2,4,11,18602.06
2023,2,4,12,17663.64
2023,2,4,13,17345.47
2023,2,4,14,17405.95
2023,2,4,15,18091.82
2023,2,4,16,19299.52
2023,2,4,17,21051.29
2023,2,4,18,23451.8
2023,2,4,19,24619.59
2023,2,4,20,24347.05
2023,2,4,21,23797.11
2023,2,4,22,23342.51
2023,2,4,23,22277.7
2023,2,4,24,21240.62
2023,2,5,1,20491.15
2023,2,5,2,19768.59
2023,2,5,3,19249.24
2023,2,5,4,19031.39
2023,2,5,5,19048.71
2023,2,5,6,19346.32
2023,2,5,7,20128.88
2023,2,5,8,20189.72
2023,2,5,9,19856.04
2023,2,5,10,19266.28
2023,2,5,11,18565.36
2023,2,5,12,17934.73
2023,2,5,13,17800.35
2023,2,5,14,17755.25
2023,2,5,15,18209.62
2023,2,5,16,19319.53
2023,2,5,17,21180.65
2023,2,5,18,23957.05
2023,2,5,19,25201.64
2023,2,5,20,24886.28
2023,2,5,21,24377.92
2023,2,5,22,23702.28
2023,2,5,23,22449.27
2023,2,5,24,21170.15
2023,2,6,1,20843.37
2023,2,6,2,20230.62
2023,2,6,3,19948.42
2023,2,6,4,20023.67
2023,2,6,5,20468.74
2023,2,6,6,22041.77
2023,2,6,7,24606.08
2023,2,6,8,25631.39
2023,2,6,9,24205.05
2023,2,6,10,22622.86
2023,2,6,11,21020.46
2023,2,6,12,20035.26
2023,2,6,13,19643.17
2023,2,6,14,19591.53
2023,2,6,15,19961.66
2023,2,6,16,21242.68
2023,2,6,17,23252.98
2023,2,6,18,26150.07
2023,2,6,19,27290.5
2023,2,6,20,27037.26
2023,2,6,21,26415.44
2023,2,6,22,25490.21
2023,2,6,23,24017.06
2023,2,6,24,22761.81
2023,2,7,1,21576.84
2023,2,7,2,20888.31
2023,2,7,3,20565.86
2023,2,7,4,20545.76
2023,2,7,5,20981.69
2023,2,7,6,22577.61
2023,2,7,7,25062.82
2023,2,7,8,25756.61
2023,2,7,9,23910.72
2023,2,7,10,22103.91
2023,2,7,11,20770.24
2023,2,7,12,19753.59
2023,2,7,13,19459.35
2023,2,7,14,19581.59
2023,2,7,15,20143.24
2023,2,7,16,21342.45
2023,2,7,17,23303.17
2023,2,7,18,25985.44
2023,2,7,19,27297.81
2023,2,7,20,26926.62
2023,2,7,21,26241.45
2023,2,7,22,25364.01
2023,2,7,23,23845.26
2023,2,7,24,22641.71
2023,2,8,1,21551.5
2023,2,8,2,20852.11
2023,2,8,3,20478.5
2023,2,8,4,20460.14
2023,2,8,5,21075.13
2023,2,8,6,22462.02
2023,2,8,7,24934.59
2023,2,8,8,25661.66
2023,2,8,9,24139.94
2023,2,8,10,22332.27
2023,2,8,11,20769.67
2023,2,8,12,19385.33
2023,2,8,13,18946.93
2023,2,8,14,19134.78
2023,2,8,15,19913.2
2023,2,8,16,21142.61
2023,2,8,17,23191.25
2023,2,8,18,25907.16
2023,2,8,19,27220.28
2023,2,8,20,26749.0
2023,2,8,21,25990.58
2023,2,8,22,25056.83
2023,2,8,23,23565.07
2023,2,8,24,22347.5
2023,2,9,1,21415.41
2023,2,9,2,20699.71
2023,2,9,3,20234.51
2023,2,9,4,20148.48
2023,2,9,5,20700.7
2023,2,9,6,22224.68
2023,2,9,7,24743.97
2023,2,9,8,25602.87
2023,2,9,9,23965.96
2023,2,9,10,21716.11
2023,2,9,11,19968.89
2023,2,9,12,18786.25
2023,2,9,13,18317.47
2023,2,9,14,18727.36
2023,2,9,15,19558.2
2023,2,9,16,20986.33
2023,2,9,17,22956.1
2023,2,9,18,25750.65
2023,2,9,19,26806.19
2023,2,9,20,26342.7
2023,2,9,21,25611.79
2023,2,9,22,24759.66
2023,2,9,23,23498.49
2023,2,9,24,22117.52
2023,2,10,1,21460.88
2023,2,10,2,20776.74
2023,2,10,3,20260.68
2023,2,10,4,20142.29
2023,2,10,5,20661.49
2023,2,10,6,22109.3
2023,2,10,7,24468.78
2023,2,10,8,25207.1
2023,2,10,9,23641.22
2023,2,10,10,21846.42
2023,2,10,11,20151.96
2023,2,10,12,19047.82
2023,2,10,13,18658.98
2023,2,10,14,18926.56
2023,2,10,15,19671.65
2023,2,10,16,20959.8
2023,2,10,17,22715.7
2023,2,10,18,25081.94
2023,2,10,19,26218.44
2023,2,10,20,25646.37
2023,2,10,21,24952.95
2023,2,10,22,24410.82
2023,2,10,23,23368.19
2023,2,10,24,22081.35
2023,2,11,1,21372.25
2023,2,11,2,20630.25
2023,2,11,3,19968.21
2023,2,11,4,19770.25
2023,2,11,5,19936.68
2023,2,11,6,20583.0
2023,2,11,7,21813.36
2023,2,11,8,21966.42
2023,2,11,9,21106.85
2023,2,11,10,20224.5
2023,2,11,11,19160.2
2023,2,11,12,18094.67
2023,2,11,13,17494.78
2023,2,11,14,17334.79
2023,2,11,15,17677.82
2023,2,11,16,18887.1
2023,2,11,17,20855.12
2023,2,11,18,23537.43
2023,2,11,19,24911.65
2023,2,11,20,24549.07
2023,2,11,21,24033.06
2023,2,11,22,23627.46
2023,2,11,23,22679.42
2023,2,11,24,21618.92
2023,2,12,1,20532.06
2023,2,12,2,19770.83
2023,2,12,3,19342.4
2023,2,12,4,19004.57
2023,2,12,5,19136.5
2023,2,12,6,19719.63
2023,2,12,7,20721.16
2023,2,12,8,20278.09
2023,2,12,9,18873.55
2023,2,12,10,17583.47
2023,2,12,11,16309.03
2023,2,12,12,15503.52
2023,2,12,13,15333.29
2023,2,12,14,15649.68
2023,2,12,15,16365.14
2023,2,12,16,17767.5
2023,2,12,17,19827.01
2023,2,12,18,22736.13
2023,2,12,19,24325.45
2023,2,12,20,24151.02
2023,2,12,21,23610.13
2023,2,12,22,22931.63
2023,2,12,23,21864.38
2023,2,12,24,20675.18
2023,2,13,1,20871.65
2023,2,13,2,20249.3
2023,2,13,3,19896.42
2023,2,13,4,19753.36
2023,2,13,5,20327.07
2023,2,13,6,21937.04
2023,2,13,7,24478.63
2023,2,13,8,25309.77
2023,2,13,9,23929.83
2023,2,13,10,22259.73
2023,2,13,11,20785.87
2023,2,13,12,19594.74
2023,2,13,13,18923.97
2023,2,13,14,19012.9
2023,2,13,15,19647.71
2023,2,13,16,20685.85
2023,2,13,17,22664.0
2023,2,13,18,25431.62
2023,2,13,19,26928.55
2023,2,13,20,26533.08
2023,2,13,21,25810.97
2023,2,13,22,24876.82
2023,2,13,23,23444.99
2023,2,13,24,22133.51
2023,2,14,1,21600.1
2023,2,14,2,20899.92
2023,2,14,3,20473.52
2023,2,14,4,20272.89
2023,2,14,5,20797.38
2023,2,14,6,22265.87
2023,2,14,7,24733.26
2023,2,14,8,25646.12
2023,2,14,9,24848.61
2023,2,14,10,23605.62
2023,2,14,11,22566.13
2023,2,14,12,21827.58
2023,2,14,13,21656.62
2023,2,14,14,21757.99
2023,2,14,15,21907.05
2023,2,14,16,22551.09
2023,2,14,17,24355.04
2023,2,14,18,26804.22
2023,2,14,19,28054.16
2023,2,14,20,27672.38
2023,2,14,21,27012.98
2023,2,14,22,26066.61
2023,2,14,23,24628.43
2023,2,14,24,23236.13
2023,2,15,1,22060.04
2023,2,15,2,21344.95
2023,2,15,3,21080.14
2023,2,15,4,21150.85
2023,2,15,5,21588.67
2023,2,15,6,23083.37
2023,2,15,7,25586.96
2023,2,15,8,26213.42
2023,2,15,9,23854.99
2023,2,15,10,21654.15
2023,2,15,11,19981.2
2023,2,15,12,18532.72
2023,2,15,13,17937.16
2023,2,15,14,18089.82
2023,2,15,15,18931.04
2023,2,15,16,20210.1
2023,2,15,17,22960.7
2023,2,15,18,26210.3
2023,2,15,19,27704.89
2023,2,15,20,27371.93
2023,2,15,21,26810.6
2023,2,15,22,25940.51
2023,2,15,23,24524.02
2023,2,15,24,23194.55
2023,2,16,1,22567.39
2023,2,16,2,21945.12
2023,2,16,3,21596.39
2023,2,16,4,21528.43
2023,2,16,5,22090.59
2023,2,16,6,23651.83
2023,2,16,7,26491.7
2023,2,16,8,26920.06
2023,2,16,9,24262.0
2023,2,16,10,22236.16
2023,2,16,11,20697.11
2023,2,16,12,19483.21
2023,2,16,13,18985.47
2023,2,16,14,19111.04
2023,2,16,15,19804.24
2023,2,16,16,20997.32
2023,2,16,17,23249.75
2023,2,16,18,26196.51
2023,2,16,19,27581.26
2023,2,16,20,27363.69
2023,2,16,21,26781.34
2023,2,16,22,26074.89
2023,2,16,23,24601.6
2023,2,16,24,23197.08
2023,2,17,1,22873.29
2023,2,17,2,22139.5
2023,2,17,3,21718.78
2023,2,17,4,21643.13
2023,2,17,5,22208.43
2023,2,17,6,23728.52
2023,2,17,7,26075.34
2023,2,17,8,26675.16
2023,2,17,9,25345.17
2023,2,17,10,22960.45
2023,2,17,11,21514.94
2023,2,17,12,20157.55
2023,2,17,13,19518.13
2023,2,17,14,19484.82
2023,2,17,15,20005.58
2023,2,17,16,21042.24
2023,2,17,17,23001.3
2023,2,17,18,25525.57
2023,2,17,19,26899.56
2023,2,17,20,26561.51
2023,2,17,21,25998.41
2023,2,17,22,25467.97
2023,2,17,23,24400.08
2023,2,17,24,23108.57
2023,2,18,1,22207.03
2023,2,18,2,21468.87
2023,2,18,3,21002.23
2023,2,18,4,20794.57
2023,2,18,5,20815.67
2023,2,18,6,21599.95
2023,2,18,7,22832.52
2023,2,18,8,22718.82
2023,2,18,9,20826.9
2023,2,18,10,19150.76
2023,2,18,11,17651.33
2023,2,18,12,16552.39
2023,2,18,13,16037.17
2023,2,18,14,16106.8
2023,2,18,15,16752.8
2023,2,18,16,18252.1
2023,2,18,17,20435.12
2023,2,18,18,23449.11
2023,2,18,19,25217.97
2023,2,18,20,24938.49
2023,2,18,21,24409.75
2023,2,18,22,23885.96
2023,2,18,23,23006.99
2023,2,18,24,22073.41
2023,2,19,1,21122.45
2023,2,19,2,20449.56
2023,2,19,3,20016.74
2023,2,19,4,19809.05
2023,2,19,5,19739.96
2023,2,19,6,20307.0
2023,2,19,7,21002.58
2023,2,19,8,20481.99
2023,2,19,9,19079.49
2023,2,19,10,17419.16
2023,2,19,11,16063.62
2023,2,19,12,15171.87
2023,2,19,13,14817.21
2023,2,19,14,15107.36
2023,2,19,15,16015.67
2023,2,19,16,17629.27
2023,2,19,17,19992.98
2023,2,19,18,22822.64
2023,2,19,19,24645.95
2023,2,19,20,24432.49
2023,2,19,21,23901.6
2023,2,19,22,23332.33
2023,2,19,23,22251.54
2023,2,19,24,21116.56
2023,2,20,1,20603.75
2023,2,20,2,20019.35
2023,2,20,3,19656.34
2023,2,20,4,19618.19
2023,2,20,5,19869.69
2023,2,20,6,21052.37
2023,2,20,7,22278.72
2023,2,20,8,22463.37
2023,2,20,9,21358.17
2023,2,20,10,20075.1
2023,2,20,11,18753.02
2023,2,20,12,17796.05
2023,2,20,13,17343.81
2023,2,20,14,17706.59
2023,2,20,15,18658.38
2023,2,20,16,20240.36
2023,2,20,17,22039.3
