Year,Month,Day,Hour,$/MWh
2024,10,1,1,51.14267
2024,10,1,2,49.66507
2024,10,1,3,47.39949
2024,10,1,4,47.24415
2024,10,1,5,47.26299
2024,10,1,6,48.98564
2024,10,1,7,57.43138
2024,10,1,8,56.40957
2024,10,1,9,40.39573
2024,10,1,10,33.42989
2024,10,1,11,32.59005
2024,10,1,12,34.46668
2024,10,1,13,35.84094
2024,10,1,14,40.3673
2024,10,1,15,44.1956
2024,10,1,16,57.42267
2024,10,1,17,67.09316
2024,10,1,18,101.99168
2024,10,1,19,156.50134
2024,10,1,20,91.33692
2024,10,1,21,72.78064
2024,10,1,22,63.44414
2024,10,1,23,59.91184
2024,10,1,24,51.67979
2024,10,2,1,49.24177
2024,10,2,2,47.2468
2024,10,2,3,46.02083
2024,10,2,4,45.4307
2024,10,2,5,46.83353
2024,10,2,6,48.67643
2024,10,2,7,54.95893
2024,10,2,8,55.79153
2024,10,2,9,43.10009
2024,10,2,10,39.14226
2024,10,2,11,36.63146
2024,10,2,12,37.27277
2024,10,2,13,41.45928
2024,10,2,14,44.17698
2024,10,2,15,50.19907
2024,10,2,16,61.32653
2024,10,2,17,70.68
2024,10,2,18,121.7887
2024,10,2,19,184.58481
2024,10,2,20,94.50993
2024,10,2,21,76.07511
2024,10,2,22,68.27308
2024,10,2,23,61.87738
2024,10,2,24,53.29904
2024,10,3,1,49.36889
2024,10,3,2,46.33608
2024,10,3,3,45.45811
2024,10,3,4,45.00626
2024,10,3,5,45.01588
2024,10,3,6,45.9155
2024,10,3,7,52.85776
2024,10,3,8,52.59217
2024,10,3,9,43.50207
2024,10,3,10,38.63571
2024,10,3,11,39.27874
2024,10,3,12,40.80706
2024,10,3,13,42.69797
2024,10,3,14,44.41216
2024,10,3,15,46.48249
2024,10,3,16,54.60359
2024,10,3,17,65.22434
2024,10,3,18,90.88211
2024,10,3,19,127.71377
2024,10,3,20,87.31874
2024,10,3,21,71.24885
2024,10,3,22,67.34245
2024,10,3,23,55.07505
2024,10,3,24,52.48155
2024,10,4,1,51.21589
2024,10,4,2,49.04301
2024,10,4,3,48.54079
2024,10,4,4,48.58414
2024,10,4,5,48.58944
2024,10,4,6,50.51055
2024,10,4,7,57.28227
2024,10,4,8,53.16071
2024,10,4,9,39.69619
2024,10,4,10,37.56742
2024,10,4,11,36.9798
2024,10,4,12,39.79849
2024,10,4,13,39.73051
2024,10,4,14,40.25667
2024,10,4,15,42.46654
2024,10,4,16,53.65005
2024,10,4,17,63.6882
2024,10,4,18,80.82171
2024,10,4,19,102.25424
2024,10,4,20,78.78771
2024,10,4,21,69.81026
2024,10,4,22,66.0756
2024,10,4,23,59.88382
2024,10,4,24,56.26507
2024,10,5,1,53.91107
2024,10,5,2,52.82332
2024,10,5,3,50.89556
2024,10,5,4,49.49898
2024,10,5,5,48.97471
2024,10,5,6,49.66393
2024,10,5,7,50.94244
2024,10,5,8,49.32418
2024,10,5,9,38.11311
2024,10,5,10,34.1979
2024,10,5,11,35.51412
2024,10,5,12,34.20015
2024,10,5,13,36.69098
2024,10,5,14,39.6114
2024,10,5,15,42.59838
2024,10,5,16,52.77443
2024,10,5,17,62.78285
2024,10,5,18,94.75904
2024,10,5,19,131.97858
2024,10,5,20,91.40906
2024,10,5,21,73.2179
2024,10,5,22,68.453
2024,10,5,23,64.13003
2024,10,5,24,57.70038
2024,10,6,1,54.93805
2024,10,6,2,52.02372
2024,10,6,3,51.01238
2024,10,6,4,50.86569
2024,10,6,5,50.38271
2024,10,6,6,50.07818
2024,10,6,7,50.65856
2024,10,6,8,48.94011
2024,10,6,9,36.03914
2024,10,6,10,32.56337
