OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2025-08-01,11,0,2025-08-01T17:00:00-00:00,2025-08-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2544.51,DAM,1
2025-08-01,24,0,2025-08-02T06:00:00-00:00,2025-08-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2025-08-01,10,0,2025-08-01T16:00:00-00:00,2025-08-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2461.87,DAM,1
2025-08-01,15,0,2025-08-01T21:00:00-00:00,2025-08-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2573.9,DAM,1
2025-08-01,9,0,2025-08-01T15:00:00-00:00,2025-08-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2260.88,DAM,1
2025-08-01,20,0,2025-08-02T02:00:00-00:00,2025-08-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,369.48,DAM,1
2025-08-01,8,0,2025-08-01T14:00:00-00:00,2025-08-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1423.22,DAM,1
2025-08-01,12,0,2025-08-01T18:00:00-00:00,2025-08-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2582.69,DAM,1
2025-08-01,7,0,2025-08-01T13:00:00-00:00,2025-08-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,200.91,DAM,1
2025-08-01,19,0,2025-08-02T01:00:00-00:00,2025-08-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1550.96,DAM,1
2025-08-01,6,0,2025-08-01T12:00:00-00:00,2025-08-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
