Year,Month,Day,Hour,$/MWh
2024,5,1,1,40.13274
2024,5,1,2,34.54621
2024,5,1,3,32.37294
2024,5,1,4,30.38237
2024,5,1,5,35.54886
2024,5,1,6,40.51864
2024,5,1,7,41.53686
2024,5,1,8,20.37032
2024,5,1,9,3.74538
2024,5,1,10,-5.06093
2024,5,1,11,-6.64495
2024,5,1,12,-9.79603
2024,5,1,13,-9.56108
2024,5,1,14,-10.84905
2024,5,1,15,-8.55693
2024,5,1,16,-10.18506
2024,5,1,17,-1.32287
2024,5,1,18,11.41224
2024,5,1,19,39.45741
2024,5,1,20,50.36649
2024,5,1,21,51.33703
2024,5,1,22,43.47511
2024,5,1,23,38.12861
2024,5,1,24,36.18628
2024,5,2,1,36.70045
2024,5,2,2,34.98657
2024,5,2,3,33.70538
2024,5,2,4,32.60176
2024,5,2,5,35.24869
2024,5,2,6,44.30474
2024,5,2,7,44.97541
2024,5,2,8,25.55571
2024,5,2,9,7.41935
2024,5,2,10,6.96189
2024,5,2,11,0.08662
2024,5,2,12,1.77133
2024,5,2,13,-1.67028
2024,5,2,14,-0.19147
2024,5,2,15,-0.96506
2024,5,2,16,4.26926
2024,5,2,17,6.4568
2024,5,2,18,17.63469
2024,5,2,19,39.01141
2024,5,2,20,49.80422
2024,5,2,21,47.78085
2024,5,2,22,42.36377
2024,5,2,23,38.72615
2024,5,2,24,35.76324
2024,5,3,1,32.58744
2024,5,3,2,31.41991
2024,5,3,3,31.11683
2024,5,3,4,30.87433
2024,5,3,5,31.52715
2024,5,3,6,39.32669
2024,5,3,7,39.17417
2024,5,3,8,22.47165
2024,5,3,9,11.26885
2024,5,3,10,6.59184
2024,5,3,11,4.98047
2024,5,3,12,4.41505
2024,5,3,13,4.18565
2024,5,3,14,3.8115
2024,5,3,15,3.52171
2024,5,3,16,3.86536
2024,5,3,17,5.23322
2024,5,3,18,10.33693
2024,5,3,19,33.23967
2024,5,3,20,46.55718
2024,5,3,21,46.49768
2024,5,3,22,44.1698
2024,5,3,23,35.09752
2024,5,3,24,34.37416
2024,5,4,1,34.49354
2024,5,4,2,32.17767
2024,5,4,3,30.09729
2024,5,4,4,29.37615
2024,5,4,5,30.56921
2024,5,4,6,34.82774
2024,5,4,7,34.5951
2024,5,4,8,18.95664
2024,5,4,9,9.89769
2024,5,4,10,11.12531
2024,5,4,11,11.56808
2024,5,4,12,12.33362
2024,5,4,13,12.5214
2024,5,4,14,13.78898
2024,5,4,15,12.3768
2024,5,4,16,12.45054
2024,5,4,17,12.17167
2024,5,4,18,27.96331
2024,5,4,19,34.92386
2024,5,4,20,36.50777
2024,5,4,21,37.62282
2024,5,4,22,36.39389
2024,5,4,23,34.69299
2024,5,4,24,34.04368
2024,5,5,1,27.58318
2024,5,5,2,25.21034
2024,5,5,3,25.1231
2024,5,5,4,24.66901
2024,5,5,5,27.03399
2024,5,5,6,27.66262
2024,5,5,7,26.3241
2024,5,5,8,1.58357
2024,5,5,9,-5.6334
2024,5,5,10,-14.32173
2024,5,5,11,-18.537
2024,5,5,12,-23.04387
2024,5,5,13,-24.20255
2024,5,5,14,-25.58624
2024,5,5,15,-25.42396
2024,5,5,16,-24.06379
2024,5,5,17,-17.71654
2024,5,5,18,-7.58854
2024,5,5,19,17.06667
2024,5,5,20,31.31524
2024,5,5,21,32.62288
2024,5,5,22,32.29626
2024,5,5,23,30.05527
2024,5,5,24,29.06696
2024,5,6,1,27.10478
2024,5,6,2,28.47501
2024,5,6,3,27.41748
