Year,Month,Day,Hour,LMP
2024,5,1,1,38.21697666666666
2024,5,1,2,33.04148333333333
2024,5,1,3,31.023946666666664
2024,5,1,4,29.866423333333334
2024,5,1,5,34.400863333333334
2024,5,1,6,38.70434
2024,5,1,7,39.613080000000004
2024,5,1,8,18.1666
2024,5,1,9,-4.621
2024,5,1,10,-13.16157
2024,5,1,11,-3.76991
2024,5,1,12,-10.049776666666666
2024,5,1,13,-6.585526666666667
2024,5,1,14,-11.717233333333333
2024,5,1,15,-16.095206666666666
2024,5,1,16,-15.330363333333333
2024,5,1,17,-7.23436
2024,5,1,18,3.96121
2024,5,1,19,35.0007
2024,5,1,20,47.238526666666665
2024,5,1,21,48.46501
2024,5,1,22,41.406913333333335
2024,5,1,23,35.98065333333333
2024,5,1,24,34.161163333333334
2024,5,2,1,34.962763333333335
2024,5,2,2,33.400686666666665
2024,5,2,3,33.32413333333333
2024,5,2,4,32.39575333333334
2024,5,2,5,33.793146666666665
2024,5,2,6,42.30741
2024,5,2,7,42.44142
2024,5,2,8,20.536523333333335
2024,5,2,9,1.5294433333333337
2024,5,2,10,-1.235316666666667
2024,5,2,11,-5.839803333333333
2024,5,2,12,-4.677856666666666
2024,5,2,13,-6.632246666666667
2024,5,2,14,-6.043293333333334
2024,5,2,15,-5.889523333333333
2024,5,2,16,-2.9374466666666668
2024,5,2,17,1.1006633333333333
2024,5,2,18,12.04939
2024,5,2,19,35.60700333333333
2024,5,2,20,46.357103333333335
2024,5,2,21,44.60458333333333
2024,5,2,22,39.68140333333333
2024,5,2,23,35.99922333333333
2024,5,2,24,32.98936666666666
2024,5,3,1,30.333596666666665
2024,5,3,2,29.43143333333333
2024,5,3,3,29.14410666666667
2024,5,3,4,28.891183333333334
2024,5,3,5,29.59671
2024,5,3,6,36.85718666666667
2024,5,3,7,34.44112333333333
2024,5,3,8,17.031769999999998
2024,5,3,9,3.518663333333333
2024,5,3,10,-0.8998133333333337
2024,5,3,11,-1.1703733333333333
2024,5,3,12,-1.6129033333333334
2024,5,3,13,-1.6987166666666667
2024,5,3,14,-1.8402866666666666
2024,5,3,15,-2.0493400000000004
2024,5,3,16,-1.4608166666666669
2024,5,3,17,-0.12441333333333304
2024,5,3,18,6.059046666666667
2024,5,3,19,30.82211666666667
2024,5,3,20,44.022083333333335
2024,5,3,21,44.052813333333326
2024,5,3,22,41.91037333333333
2024,5,3,23,33.3809
2024,5,3,24,32.706003333333335
2024,5,4,1,32.99273
2024,5,4,2,30.841686666666664
2024,5,4,3,28.956419999999998
2024,5,4,4,28.617026666666664
2024,5,4,5,29.41284333333333
2024,5,4,6,33.520316666666666
2024,5,4,7,33.44418666666667
2024,5,4,8,18.852236666666666
2024,5,4,9,8.931056666666667
2024,5,4,10,10.36426
2024,5,4,11,11.211419999999999
2024,5,4,12,12.220106666666666
2024,5,4,13,12.78987
2024,5,4,14,13.798373333333336
2024,5,4,15,12.931876666666668
2024,5,4,16,12.80404
2024,5,4,17,12.242156666666666
2024,5,4,18,26.540536666666668
2024,5,4,19,33.37597
2024,5,4,20,34.93566
2024,5,4,21,35.909196666666666
2024,5,4,22,34.84549333333333
2024,5,4,23,33.2109
2024,5,4,24,32.63366666666666
2024,5,5,1,26.513333333333332
2024,5,5,2,24.239346666666666
2024,5,5,3,24.184643333333337
2024,5,5,4,23.749813333333332
2024,5,5,5,26.021776666666668
2024,5,5,6,26.64458666666667
2024,5,5,7,25.36703
2024,5,5,8,-0.09683333333333326
2024,5,5,9,-8.221226666666666
2024,5,5,10,-17.05517
2024,5,5,11,-20.895923333333332
2024,5,5,12,-24.72104333333333
2024,5,5,13,-25.848356666666664
2024,5,5,14,-27.189423333333334
2024,5,5,15,-27.04165666666667
2024,5,5,16,-26.237470000000002
2024,5,5,17,-19.386936666666667
2024,5,5,18,-9.63373
2024,5,5,19,15.868956666666667
2024,5,5,20,29.888140000000003
2024,5,5,21,31.172676666666664
2024,5,5,22,30.874013333333334
2024,5,5,23,28.749913333333335
2024,5,5,24,27.85405666666667
2024,5,6,1,27.04364
2024,5,6,2,27.403796666666665
2024,5,6,3,26.34116333333333
2024,5,6,4,25.87481
2024,5,6,5,27.716586666666668
2024,5,6,6,35.22980333333334
2024,5,6,7,36.59628333333333
2024,5,6,8,23.408749999999998
2024,5,6,9,-0.3815733333333335
2024,5,6,10,-6.627336666666667
2024,5,6,11,-8.607023333333332
2024,5,6,12,-11.028793333333333
2024,5,6,13,-11.209983333333334
2024,5,6,14,-10.949673333333331
2024,5,6,15,-14.131913333333335
2024,5,6,16,-11.599143333333332
2024,5,6,17,-9.155813333333333
2024,5,6,18,-4.50846
2024,5,6,19,27.692089999999997
2024,5,6,20,35.95932
2024,5,6,21,39.72750333333333
2024,5,6,22,36.12328333333333
2024,5,6,23,31.186113333333335
2024,5,6,24,30.420523333333335
2024,5,7,1,23.302066666666665
2024,5,7,2,22.65876
2024,5,7,3,22.22819
2024,5,7,4,22.413313333333335
2024,5,7,5,23.433346666666665
2024,5,7,6,27.566933333333335
2024,5,7,7,30.933016666666663
2024,5,7,8,11.464026666666667
2024,5,7,9,-6.923846666666667
2024,5,7,10,-15.167046666666666
2024,5,7,11,-18.445096666666668
2024,5,7,12,-21.91118
2024,5,7,13,-23.18068
2024,5,7,14,-23.090076666666665
2024,5,7,15,-22.844696666666664
2024,5,7,16,-22.343126666666667
2024,5,7,17,-18.668856666666667
2024,5,7,18,-4.732403333333334
2024,5,7,19,23.63446
2024,5,7,20,37.12600333333333
2024,5,7,21,39.830083333333334
2024,5,7,22,38.444539999999996
2024,5,7,23,31.64654
2024,5,7,24,28.39073
2024,5,8,1,26.368223333333333
2024,5,8,2,25.869816666666665
2024,5,8,3,25.29689
2024,5,8,4,25.97189333333333
2024,5,8,5,27.594233333333335
2024,5,8,6,35.067056666666666
2024,5,8,7,35.79845
2024,5,8,8,14.636063333333334
2024,5,8,9,-3.316003333333333
2024,5,8,10,-9.103253333333333
2024,5,8,11,-13.179426666666666
2024,5,8,12,-14.170940000000002
2024,5,8,13,-15.229013333333333
2024,5,8,14,-15.046276666666666
2024,5,8,15,-13.745303333333334
2024,5,8,16,-11.90023
2024,5,8,17,-7.015406666666666
2024,5,8,18,4.270593333333333
2024,5,8,19,34.60775666666667
2024,5,8,20,48.05214
2024,5,8,21,50.35323666666667
2024,5,8,22,43.241659999999996
2024,5,8,23,38.27506
2024,5,8,24,38.54389
2024,5,9,1,36.19210666666667
2024,5,9,2,35.741393333333335
2024,5,9,3,36.285576666666664
2024,5,9,4,34.18043333333333
2024,5,9,5,35.16994
2024,5,9,6,37.91617333333334
2024,5,9,7,38.35214666666666
2024,5,9,8,18.343823333333333
2024,5,9,9,1.6078866666666662
2024,5,9,10,-5.860616666666668
2024,5,9,11,-7.787820000000001
2024,5,9,12,-10.59765
2024,5,9,13,-9.006533333333334
2024,5,9,14,-8.537416666666667
2024,5,9,15,-7.012136666666668
2024,5,9,16,-5.326576666666667
2024,5,9,17,3.367479999999999
2024,5,9,18,13.254
2024,5,9,19,37.35977666666667
2024,5,9,20,49.69842666666667
2024,5,9,21,51.01166
2024,5,9,22,42.770270000000004
2024,5,9,23,37.36406
2024,5,9,24,36.51170333333334
2024,5,10,1,37.12346
2024,5,10,2,35.83325333333334
2024,5,10,3,34.79312
2024,5,10,4,35.47962666666667
2024,5,10,5,35.57241333333334
2024,5,10,6,38.35339
2024,5,10,7,38.642516666666666
2024,5,10,8,21.062053333333335
2024,5,10,9,2.1965033333333337
2024,5,10,10,-1.72427
2024,5,10,11,-3.2737233333333333
2024,5,10,12,-4.732376666666667
2024,5,10,13,-3.9820299999999995
2024,5,10,14,-2.486053333333334
2024,5,10,15,-2.21097
2024,5,10,16,-1.7722533333333341
