Year,Month,Day,OPR_HR,RENEWABLE_TYPE,MW
2022,8,1,1,Solar,0.0
2022,8,1,1,Wind,1939.4099999999999
2022,8,1,2,Solar,0.0
2022,8,1,2,Wind,1851.5
2022,8,1,3,Solar,0.0
2022,8,1,3,Wind,1709.12
2022,8,1,4,Solar,0.0
2022,8,1,4,Wind,1516.07
2022,8,1,5,Solar,0.0
2022,8,1,5,Wind,1420.13
2022,8,1,6,Solar,0.2
2022,8,1,6,Wind,1269.23
2022,8,1,7,Solar,703.41
2022,8,1,7,Wind,1128.25
2022,8,1,8,Solar,4662.14
2022,8,1,8,Wind,921.1100000000001
2022,8,1,9,Solar,8048.01
2022,8,1,9,Wind,712.2
2022,8,1,10,Solar,9467.869999999999
2022,8,1,10,Wind,624.73
2022,8,1,11,Solar,10272.289999999999
2022,8,1,11,Wind,567.81
2022,8,1,12,Solar,10741.13
2022,8,1,12,Wind,531.53
2022,8,1,13,Solar,10920.97
2022,8,1,13,Wind,560.34
2022,8,1,14,Solar,10979.48
2022,8,1,14,Wind,667.89
2022,8,1,15,Solar,10809.49
2022,8,1,15,Wind,827.3
2022,8,1,16,Solar,10493.81
2022,8,1,16,Wind,1102.25
2022,8,1,17,Solar,9685.810000000001
2022,8,1,17,Wind,1382.8700000000001
2022,8,1,18,Solar,7996.8
2022,8,1,18,Wind,1574.26
2022,8,1,19,Solar,4506.83
2022,8,1,19,Wind,1721.2
2022,8,1,20,Solar,651.76
2022,8,1,20,Wind,1850.44
2022,8,1,21,Solar,0.29
2022,8,1,21,Wind,2075.07
2022,8,1,22,Solar,0.0
2022,8,1,22,Wind,2272.42
2022,8,1,23,Solar,0.0
2022,8,1,23,Wind,2417.55
2022,8,1,24,Solar,0.0
2022,8,1,24,Wind,2423.77
2022,8,2,1,Solar,0.0
2022,8,2,1,Wind,2698.46
2022,8,2,2,Solar,0.0
2022,8,2,2,Wind,2585.81
2022,8,2,3,Solar,0.0
2022,8,2,3,Wind,2454.4
2022,8,2,4,Solar,0.0
2022,8,2,4,Wind,2344.38
2022,8,2,5,Solar,0.0
2022,8,2,5,Wind,2211.8
2022,8,2,6,Solar,0.18
2022,8,2,6,Wind,1973.16
2022,8,2,7,Solar,728.6500000000001
2022,8,2,7,Wind,1812.6799999999998
2022,8,2,8,Solar,4997.4
2022,8,2,8,Wind,1513.9
2022,8,2,9,Solar,8524.5
2022,8,2,9,Wind,1161.17
2022,8,2,10,Solar,9932.130000000001
2022,8,2,10,Wind,917.8499999999999
2022,8,2,11,Solar,10825.92
2022,8,2,11,Wind,800.5
2022,8,2,12,Solar,11236.6
2022,8,2,12,Wind,901.8699999999999
2022,8,2,13,Solar,11431.44
2022,8,2,13,Wind,1052.78
2022,8,2,14,Solar,11478.39
2022,8,2,14,Wind,1359.35
2022,8,2,15,Solar,11290.029999999999
2022,8,2,15,Wind,1885.3000000000002
2022,8,2,16,Solar,10971.220000000001
2022,8,2,16,Wind,2536.63
2022,8,2,17,Solar,10157.939999999999
2022,8,2,17,Wind,3093.06
2022,8,2,18,Solar,8541.45
2022,8,2,18,Wind,3396.5499999999997
2022,8,2,19,Solar,4811.62
2022,8,2,19,Wind,3585.76
2022,8,2,20,Solar,692.02
2022,8,2,20,Wind,3682.04
2022,8,2,21,Solar,0.19
2022,8,2,21,Wind,3778.28
2022,8,2,22,Solar,0.0
2022,8,2,22,Wind,3841.81
2022,8,2,23,Solar,0.0
2022,8,2,23,Wind,3936.74
2022,8,2,24,Solar,0.0
2022,8,2,24,Wind,3887.64
2022,8,3,1,Solar,0.0
2022,8,3,1,Wind,3931.66
2022,8,3,2,Solar,0.0
2022,8,3,2,Wind,3828.86
2022,8,3,3,Solar,0.0
2022,8,3,3,Wind,3680.7999999999997
2022,8,3,4,Solar,0.0
2022,8,3,4,Wind,3540.68
2022,8,3,5,Solar,0.0
2022,8,3,5,Wind,3374.77
2022,8,3,6,Solar,0.18
2022,8,3,6,Wind,3071.8799999999997
2022,8,3,7,Solar,712.33
2022,8,3,7,Wind,2832.02
2022,8,3,8,Solar,4896.49
2022,8,3,8,Wind,2468.14
2022,8,3,9,Solar,8463.35
2022,8,3,9,Wind,2007.3
2022,8,3,10,Solar,9871.63
2022,8,3,10,Wind,1538.5300000000002
2022,8,3,11,Solar,10726.650000000001
2022,8,3,11,Wind,1163.44
2022,8,3,12,Solar,11170.869999999999
2022,8,3,12,Wind,1016.49
2022,8,3,13,Solar,11240.56
2022,8,3,13,Wind,1020.27
2022,8,3,14,Solar,11275.95
2022,8,3,14,Wind,1079.83
2022,8,3,15,Solar,11103.07
2022,8,3,15,Wind,1360.29
2022,8,3,16,Solar,10722.66
2022,8,3,16,Wind,1830.12
2022,8,3,17,Solar,9986.12
2022,8,3,17,Wind,2342.93
