Year,Month,Day,Hour,LMP
2023,2,28,24,82.70967333333334
2023,3,1,1,92.79440333333332
2023,3,1,2,88.61460666666666
2023,3,1,3,88.09523666666666
2023,3,1,4,88.53349333333334
2023,3,1,5,91.38526999999999
2023,3,1,6,102.25616333333333
2023,3,1,7,121.27279666666668
2023,3,1,8,97.48510666666668
2023,3,1,9,77.28955333333333
2023,3,1,10,54.74333333333334
2023,3,1,11,48.714933333333335
2023,3,1,12,44.56789333333333
2023,3,1,13,41.75103333333333
2023,3,1,14,40.82109666666667
2023,3,1,15,45.05265
2023,3,1,16,57.27664333333333
2023,3,1,17,72.47781333333333
2023,3,1,18,102.28441666666667
2023,3,1,19,115.40114999999999
2023,3,1,20,107.07130000000001
2023,3,1,21,103.87907666666666
2023,3,1,22,94.88457333333334
2023,3,1,23,91.11601
2023,3,1,24,80.39398999999999
2023,3,2,1,95.69232
2023,3,2,2,95.9184
2023,3,2,3,95.89404333333334
2023,3,2,4,96.92911
2023,3,2,5,105.10532333333333
2023,3,2,6,129.70895
2023,3,2,7,154.28200666666666
2023,3,2,8,116.77303333333333
2023,3,2,9,78.23092
2023,3,2,10,58.50382333333334
2023,3,2,11,49.28180666666666
2023,3,2,12,45.191763333333334
2023,3,2,13,47.26076666666666
2023,3,2,14,44.71872
2023,3,2,15,39.29392
2023,3,2,16,49.93371
2023,3,2,17,92.97309333333334
2023,3,2,18,134.17716333333334
2023,3,2,19,149.87049
2023,3,2,20,138.5425
2023,3,2,21,132.14214666666666
2023,3,2,22,128.86584000000002
2023,3,2,23,111.25913666666666
2023,3,2,24,102.69024
2023,3,3,1,99.16866
2023,3,3,2,94.70988
2023,3,3,3,93.70525666666667
2023,3,3,4,94.14527
2023,3,3,5,111.49743333333333
2023,3,3,6,124.36296333333333
2023,3,3,7,144.66989333333333
2023,3,3,8,115.95855999999999
2023,3,3,9,82.87365
2023,3,3,10,72.33333666666665
2023,3,3,11,56.27589
2023,3,3,12,44.82924333333333
2023,3,3,13,45.75671
2023,3,3,14,44.270720000000004
2023,3,3,15,43.535133333333334
2023,3,3,16,57.20112
2023,3,3,17,88.55395666666668
2023,3,3,18,131.87432666666666
