Year,Month,Day,Hour,$/MWh
2024,9,1,1,36.7548
2024,9,1,2,35.77766
2024,9,1,3,35.60731
2024,9,1,4,35.53244
2024,9,1,5,34.48628
2024,9,1,6,35.05021
2024,9,1,7,35.06811
2024,9,1,8,28.30827
2024,9,1,9,14.63969
2024,9,1,10,14.40757
2024,9,1,11,12.81754
2024,9,1,12,14.35945
2024,9,1,13,14.89058
2024,9,1,14,15.26292
2024,9,1,15,16.55641
2024,9,1,16,23.01349
2024,9,1,17,27.79868
2024,9,1,18,38.44502
2024,9,1,19,50.38841
2024,9,1,20,51.41252
2024,9,1,21,45.62324
2024,9,1,22,42.03
2024,9,1,23,40.1905
2024,9,1,24,36.76403
2024,9,2,1,34.55732
2024,9,2,2,34.31788
2024,9,2,3,34.02494
2024,9,2,4,33.28228
2024,9,2,5,33.4137
2024,9,2,6,33.10076
2024,9,2,7,32.83978
2024,9,2,8,28.74257
2024,9,2,9,17.59191
2024,9,2,10,18.03223
2024,9,2,11,16.48784
2024,9,2,12,17.56138
2024,9,2,13,18.24755
2024,9,2,14,18.05616
2024,9,2,15,20.93871
2024,9,2,16,27.57836
2024,9,2,17,28.85031
2024,9,2,18,42.35838
2024,9,2,19,51.10126
2024,9,2,20,56.49111
2024,9,2,21,48.33305
2024,9,2,22,43.55567
2024,9,2,23,42.43564
2024,9,2,24,36.18379
2024,9,3,1,32.84239
2024,9,3,2,32.52378
2024,9,3,3,32.50928
2024,9,3,4,32.49083
2024,9,3,5,32.56167
2024,9,3,6,38.23995
2024,9,3,7,39.16052
2024,9,3,8,35.46263
2024,9,3,9,27.89446
2024,9,3,10,26.57165
2024,9,3,11,24.99212
2024,9,3,12,26.34352
2024,9,3,13,27.10294
2024,9,3,14,29.60461
2024,9,3,15,33.05086
2024,9,3,16,35.74708
2024,9,3,17,40.48967
2024,9,3,18,55.0517
2024,9,3,19,86.43976
2024,9,3,20,96.4456
2024,9,3,21,58.32292
2024,9,3,22,51.01049
2024,9,3,23,47.80371
2024,9,3,24,42.17235
2024,9,4,1,45.00526
2024,9,4,2,43.12475
2024,9,4,3,41.75517
2024,9,4,4,40.98649
2024,9,4,5,40.98649
2024,9,4,6,43.86327
2024,9,4,7,49.3206
2024,9,4,8,36.76819
2024,9,4,9,33.40577
2024,9,4,10,31.34616
2024,9,4,11,31.00715
2024,9,4,12,34.02626
2024,9,4,13,35.90242
2024,9,4,14,38.99612
2024,9,4,15,42.23825
2024,9,4,16,51.85418
2024,9,4,17,61.22137
2024,9,4,18,88.24919
2024,9,4,19,237.46764
2024,9,4,20,284.93015
2024,9,4,21,109.44469
2024,9,4,22,66.59839
2024,9,4,23,55.55747
2024,9,4,24,48.73392
2024,9,5,1,43.53746
2024,9,5,2,42.9359
2024,9,5,3,42.19488
2024,9,5,4,42.13251
2024,9,5,5,42.029
2024,9,5,6,43.528
2024,9,5,7,54.61178
2024,9,5,8,46.38132
2024,9,5,9,37.61561
2024,9,5,10,36.68859
2024,9,5,11,37.43697
2024,9,5,12,40.04993
2024,9,5,13,41.03357
2024,9,5,14,49.45087
2024,9,5,15,57.48233
2024,9,5,16,71.20471
2024,9,5,17,103.07295
2024,9,5,18,235.67825
2024,9,5,19,509.05542
2024,9,5,20,578.23145
2024,9,5,21,215.4394
2024,9,5,22,106.10151
2024,9,5,23,67.19419
2024,9,5,24,56.45022
2024,9,6,1,52.41487
2024,9,6,2,45.54721
2024,9,6,3,40.29752
2024,9,6,4,39.67543
2024,9,6,5,39.89374
2024,9,6,6,44.38516
2024,9,6,7,47.73218
2024,9,6,8,40.1815
2024,9,6,9,34.307
2024,9,6,10,34.08544
2024,9,6,11,34.88698
2024,9,6,12,36.91967
2024,9,6,13,38.07597
2024,9,6,14,42.843
2024,9,6,15,49.71174
2024,9,6,16,65.19074
2024,9,6,17,76.50808
2024,9,6,18,120.9801
2024,9,6,19,258.69174
2024,9,6,20,234.0516
2024,9,6,21,102.75134
2024,9,6,22,73.25709
2024,9,6,23,58.93083
2024,9,6,24,54.66866
2024,9,7,1,52.85007
2024,9,7,2,47.23678
2024,9,7,3,41.83261
2024,9,7,4,39.05799
2024,9,7,5,39.58472
2024,9,7,6,40.1381
2024,9,7,7,39.74315
2024,9,7,8,37.36158
2024,9,7,9,32.12996
2024,9,7,10,29.20706
2024,9,7,11,29.76881
2024,9,7,12,32.25228
2024,9,7,13,32.73346
2024,9,7,14,36.0178
2024,9,7,15,36.5462
2024,9,7,16,43.1569
2024,9,7,17,49.17759
2024,9,7,18,56.09564
2024,9,7,19,86.42947
2024,9,7,20,81.89739
2024,9,7,21,58.18986
2024,9,7,22,54.12397
2024,9,7,23,48.98566
2024,9,7,24,45.54756
2024,9,8,1,50.16356
2024,9,8,2,46.70809
2024,9,8,3,45.67283
2024,9,8,4,43.01486
2024,9,8,5,40.51249
2024,9,8,6,41.4477
2024,9,8,7,40.79927
2024,9,8,8,33.22627
2024,9,8,9,28.79001
2024,9,8,10,28.08595
2024,9,8,11,28.87141
2024,9,8,12,29.56583
2024,9,8,13,31.02084
2024,9,8,14,32.5896
2024,9,8,15,34.16856
2024,9,8,16,41.73121
2024,9,8,17,46.51443
2024,9,8,18,50.80421
2024,9,8,19,73.43302
2024,9,8,20,68.17349
2024,9,8,21,55.88673
2024,9,8,22,52.83998
2024,9,8,23,47.7973
2024,9,8,24,44.99288
2024,9,9,1,39.67686
2024,9,9,2,40.03203
2024,9,9,3,36.03535
2024,9,9,4,35.60153
2024,9,9,5,35.70814
2024,9,9,6,39.75733
2024,9,9,7,42.27763
2024,9,9,8,37.64341
2024,9,9,9,33.18052
2024,9,9,10,33.01975
2024,9,9,11,32.5257
2024,9,9,12,32.25761
2024,9,9,13,34.09088
2024,9,9,14,35.27296
2024,9,9,15,41.45784
2024,9,9,16,49.05528
2024,9,9,17,53.0328
2024,9,9,18,68.12007
2024,9,9,19,95.93675
2024,9,9,20,91.02262
2024,9,9,21,67.17551
2024,9,9,22,56.58622
2024,9,9,23,47.38591
2024,9,9,24,41.43544
2024,9,10,1,36.3465
2024,9,10,2,35.92616
2024,9,10,3,35.4508
2024,9,10,4,35.02746
2024,9,10,5,35.36788
2024,9,10,6,38.74809
2024,9,10,7,40.80229
2024,9,10,8,35.35096
2024,9,10,9,28.86241
2024,9,10,10,26.56296
2024,9,10,11,26.03178
2024,9,10,12,26.49216
2024,9,10,13,27.85644
2024,9,10,14,29.20269
2024,9,10,15,31.8573
2024,9,10,16,34.47499
2024,9,10,17,37.18319
2024,9,10,18,46.27484
2024,9,10,19,63.86048
2024,9,10,20,61.70641
2024,9,10,21,49.07139
2024,9,10,22,46.96484
2024,9,10,23,40.41777
2024,9,10,24,38.25885
2024,9,11,1,34.06963
2024,9,11,2,33.61082
2024,9,11,3,33.54377
2024,9,11,4,32.93192
2024,9,11,5,33.81883
2024,9,11,6,35.50188
2024,9,11,7,35.55208
2024,9,11,8,31.30486
2024,9,11,9,13.60223
2024,9,11,10,11.49771
2024,9,11,11,10.74391
2024,9,11,12,9.55984
2024,9,11,13,9.38256
2024,9,11,14,11.72473
2024,9,11,15,12.83805
2024,9,11,16,15.75721
2024,9,11,17,21.22673
2024,9,11,18,33.49218
2024,9,11,19,42.01598
2024,9,11,20,46.52718
2024,9,11,21,39.66504
2024,9,11,22,38.13845
2024,9,11,23,37.50682
2024,9,11,24,36.18664
2024,9,12,1,33.56216
2024,9,12,2,33.30644
2024,9,12,3,32.10587
2024,9,12,4,32.87251
2024,9,12,5,33.22364
2024,9,12,6,32.12728
2024,9,12,7,33.22242
2024,9,12,8,29.01297
2024,9,12,9,9.92564
2024,9,12,10,8.95706
2024,9,12,11,6.10491
2024,9,12,12,5.65393
2024,9,12,13,5.97364
2024,9,12,14,8.06567
2024,9,12,15,9.25767
2024,9,12,16,12.21748
2024,9,12,17,15.88026
2024,9,12,18,30.86768
2024,9,12,19,39.18863
2024,9,12,20,43.79709
2024,9,12,21,38.82057
2024,9,12,22,36.93609
2024,9,12,23,36.67542
2024,9,12,24,33.54584
2024,9,13,1,31.76651
2024,9,13,2,31.51871
2024,9,13,3,30.92664
2024,9,13,4,31.10038
2024,9,13,5,31.36516
2024,9,13,6,35.0
2024,9,13,7,39.22006
2024,9,13,8,32.99251
2024,9,13,9,18.69588
2024,9,13,10,18.04104
2024,9,13,11,16.82821
2024,9,13,12,16.78826
2024,9,13,13,15.97
2024,9,13,14,16.51
2024,9,13,15,18.30054
2024,9,13,16,22.15282
2024,9,13,17,27.1499
2024,9,13,18,40.02671
2024,9,13,19,42.34148
2024,9,13,20,43.35405
2024,9,13,21,41.06737
2024,9,13,22,38.64805
2024,9,13,23,38.21074
2024,9,13,24,37.53161
2024,9,14,1,31.05269
2024,9,14,2,32.44844
2024,9,14,3,31.76031
2024,9,14,4,31.32838
2024,9,14,5,32.97221
2024,9,14,6,33.07348
2024,9,14,7,34.15
2024,9,14,8,28.41273
2024,9,14,9,11.57738
2024,9,14,10,9.66787
2024,9,14,11,8.58621
2024,9,14,12,7.29208
2024,9,14,13,6.93059
2024,9,14,14,8.07564
2024,9,14,15,9.73529
2024,9,14,16,13.50971
2024,9,14,17,20.75006
2024,9,14,18,36.34328
2024,9,14,19,42.25787
2024,9,14,20,41.31093
2024,9,14,21,39.2562
2024,9,14,22,37.07364
2024,9,14,23,35.978
2024,9,14,24,35.21837
2024,9,15,1,32.72835
2024,9,15,2,32.98874
2024,9,15,3,32.89501
2024,9,15,4,32.44574
2024,9,15,5,32.85472
2024,9,15,6,32.86136
2024,9,15,7,32.93458
2024,9,15,8,24.64008
2024,9,15,9,5.3059
2024,9,15,10,3.73194
2024,9,15,11,3.36843
2024,9,15,12,2.06001
2024,9,15,13,1.85042
2024,9,15,14,1.81831
2024,9,15,15,0.8951
2024,9,15,16,2.31929
2024,9,15,17,6.95832
2024,9,15,18,29.0951
2024,9,15,19,37.55638
2024,9,15,20,39.86007
2024,9,15,21,37.72641
2024,9,15,22,34.72261
2024,9,15,23,33.9642
2024,9,15,24,33.36044
2024,9,16,1,30.8769
2024,9,16,2,30.9795
2024,9,16,3,29.98201
2024,9,16,4,29.8459
2024,9,16,5,31.85759
2024,9,16,6,37.03691
2024,9,16,7,39.25481
2024,9,16,8,34.51392
2024,9,16,9,16.81064
2024,9,16,10,15.28548
2024,9,16,11,13.19649
2024,9,16,12,12.3447
2024,9,16,13,11.64305
2024,9,16,14,11.79618
2024,9,16,15,10.51817
2024,9,16,16,10.81733
2024,9,16,17,13.57991
2024,9,16,18,29.25323
2024,9,16,19,34.88
2024,9,16,20,36.39088
2024,9,16,21,35.67182
2024,9,16,22,33.79213
2024,9,16,23,34.60873
2024,9,16,24,33.61809
2024,9,17,1,31.95604
2024,9,17,2,31.15401
2024,9,17,3,30.50087
2024,9,17,4,30.10749
2024,9,17,5,31.16047
2024,9,17,6,32.12206
2024,9,17,7,35.22201
2024,9,17,8,32.50377
2024,9,17,9,11.84023
2024,9,17,10,9.71182
2024,9,17,11,6.89097
2024,9,17,12,5.55391
2024,9,17,13,3.71368
2024,9,17,14,3.75758
2024,9,17,15,3.74643
2024,9,17,16,5.7743
2024,9,17,17,10.4771
2024,9,17,18,28.79544
2024,9,17,19,38.11834
2024,9,17,20,37.64138
2024,9,17,21,36.0161
2024,9,17,22,35.16517
2024,9,17,23,35.02731
2024,9,17,24,33.9577
2024,9,18,1,36.77528
2024,9,18,2,34.70601
2024,9,18,3,33.65542
2024,9,18,4,33.64879
2024,9,18,5,33.74126
2024,9,18,6,39.47935
2024,9,18,7,41.81301
2024,9,18,8,36.53277
2024,9,18,9,19.65981
2024,9,18,10,14.29943
2024,9,18,11,13.43016
2024,9,18,12,12.78879
2024,9,18,13,13.05464
2024,9,18,14,12.87527
2024,9,18,15,14.55778
2024,9,18,16,15.53379
2024,9,18,17,21.75065
2024,9,18,18,37.33398
2024,9,18,19,41.9468
2024,9,18,20,42.15148
2024,9,18,21,40.69176
2024,9,18,22,39.38591
2024,9,18,23,39.06746
2024,9,18,24,38.36138
2024,9,19,1,39.38917
2024,9,19,2,38.91864
2024,9,19,3,36.77613
2024,9,19,4,35.59184
2024,9,19,5,38.87935
2024,9,19,6,40.12266
2024,9,19,7,41.34197
2024,9,19,8,35.88869
2024,9,19,9,20.60285
2024,9,19,10,13.56101
2024,9,19,11,13.34767
2024,9,19,12,12.54084
2024,9,19,13,11.49301
2024,9,19,14,10.05004
2024,9,19,15,11.06027
2024,9,19,16,13.79885
2024,9,19,17,19.36791
2024,9,19,18,39.69696
2024,9,19,19,41.55666
2024,9,19,20,40.56786
2024,9,19,21,39.88112
2024,9,19,22,39.54445
2024,9,19,23,38.38858
2024,9,19,24,37.20363
2024,9,20,1,38.36763
2024,9,20,2,36.6171
2024,9,20,3,34.41618
2024,9,20,4,34.23739
2024,9,20,5,34.66593
2024,9,20,6,40.53999
2024,9,20,7,42.17625
2024,9,20,8,38.50036
2024,9,20,9,20.11715
2024,9,20,10,17.11486
2024,9,20,11,16.97442
2024,9,20,12,16.32802
2024,9,20,13,14.78196
2024,9,20,14,16.11517
2024,9,20,15,17.00979
2024,9,20,16,19.12466
2024,9,20,17,27.21159
2024,9,20,18,39.83123
2024,9,20,19,41.44648
2024,9,20,20,41.38338
2024,9,20,21,40.1874
2024,9,20,22,39.58549
2024,9,20,23,39.26095
2024,9,20,24,37.21885
2024,9,21,1,36.97622
2024,9,21,2,37.29369
2024,9,21,3,35.05262
2024,9,21,4,33.60324
2024,9,21,5,34.53787
2024,9,21,6,35.01976
2024,9,21,7,37.25939
2024,9,21,8,27.94314
2024,9,21,9,10.3047
2024,9,21,10,7.70639
2024,9,21,11,6.48142
2024,9,21,12,5.59102
2024,9,21,13,5.24726
2024,9,21,14,6.63109
2024,9,21,15,8.13582
2024,9,21,16,9.77569
2024,9,21,17,18.60825
2024,9,21,18,36.46563
2024,9,21,19,41.4399
2024,9,21,20,41.5175
2024,9,21,21,39.65847
2024,9,21,22,41.26474
2024,9,21,23,40.65867
2024,9,21,24,39.52836
2024,9,22,1,45.13564
2024,9,22,2,44.79685
2024,9,22,3,43.99641
2024,9,22,4,38.88247
2024,9,22,5,41.60905
2024,9,22,6,40.47885
2024,9,22,7,41.17401
2024,9,22,8,30.96693
2024,9,22,9,12.18763
2024,9,22,10,10.71165
2024,9,22,11,10.11403
2024,9,22,12,10.56247
2024,9,22,13,11.31415
2024,9,22,14,11.44724
2024,9,22,15,13.79872
2024,9,22,16,20.54317
2024,9,22,17,31.58405
2024,9,22,18,47.32084
2024,9,22,19,58.8922
2024,9,22,20,55.59
2024,9,22,21,44.46613
2024,9,22,22,43.59669
2024,9,22,23,42.40988
2024,9,22,24,37.7038
2024,9,23,1,37.46392
2024,9,23,2,36.52836
2024,9,23,3,36.18148
2024,9,23,4,35.74446
2024,9,23,5,36.3543
2024,9,23,6,42.91201
2024,9,23,7,42.94741
2024,9,23,8,37.31343
2024,9,23,9,25.36526
2024,9,23,10,22.86758
2024,9,23,11,23.41097
2024,9,23,12,23.66479
2024,9,23,13,25.30739
2024,9,23,14,27.31937
2024,9,23,15,28.58725
2024,9,23,16,36.1066
2024,9,23,17,40.51613
2024,9,23,18,56.50154
2024,9,23,19,74.62687
2024,9,23,20,68.48695
2024,9,23,21,52.83934
2024,9,23,22,50.27839
2024,9,23,23,48.99781
2024,9,23,24,41.59301
2024,9,24,1,37.94714
2024,9,24,2,37.77596
2024,9,24,3,36.4937
2024,9,24,4,36.24648
2024,9,24,5,36.26474
2024,9,24,6,39.99562
2024,9,24,7,44.14017
2024,9,24,8,38.02887
2024,9,24,9,24.74261
2024,9,24,10,24.187
2024,9,24,11,23.35404
2024,9,24,12,24.06213
2024,9,24,13,25.58636
2024,9,24,14,25.94094
2024,9,24,15,29.38038
2024,9,24,16,34.97679
2024,9,24,17,41.59151
2024,9,24,18,51.94805
2024,9,24,19,74.42073
2024,9,24,20,60.58158
2024,9,24,21,47.23672
2024,9,24,22,46.41385
2024,9,24,23,45.68575
2024,9,24,24,44.8836
2024,9,25,1,40.52227
2024,9,25,2,40.43564
2024,9,25,3,39.07534
2024,9,25,4,38.62203
2024,9,25,5,38.52928
2024,9,25,6,43.0018
2024,9,25,7,43.80889
2024,9,25,8,37.29941
2024,9,25,9,23.22998
2024,9,25,10,20.70935
2024,9,25,11,20.1845
2024,9,25,12,20.16111
2024,9,25,13,19.05334
2024,9,25,14,19.41508
2024,9,25,15,20.68266
2024,9,25,16,24.84521
2024,9,25,17,32.77816
2024,9,25,18,43.75492
2024,9,25,19,53.98406
2024,9,25,20,48.79942
2024,9,25,21,45.79682
2024,9,25,22,44.14254
2024,9,25,23,43.22665
2024,9,25,24,39.84444
2024,9,26,1,42.20165
2024,9,26,2,39.22919
2024,9,26,3,39.06972
2024,9,26,4,38.76312
2024,9,26,5,38.85
2024,9,26,6,45.76269
2024,9,26,7,46.27647
2024,9,26,8,39.9634
2024,9,26,9,24.68871
2024,9,26,10,21.98802
2024,9,26,11,21.27105
2024,9,26,12,21.55746
2024,9,26,13,21.16
2024,9,26,14,21.4644
2024,9,26,15,24.11017
2024,9,26,16,27.83946
2024,9,26,17,36.44316
2024,9,26,18,48.04394
2024,9,26,19,62.70452
2024,9,26,20,52.32821
2024,9,26,21,47.52046
2024,9,26,22,46.51189
2024,9,26,23,46.28775
2024,9,26,24,45.26146
2024,9,27,1,37.27273
2024,9,27,2,36.9157
2024,9,27,3,37.13275
2024,9,27,4,37.15385
2024,9,27,5,37.29232
2024,9,27,6,41.91929
2024,9,27,7,43.31458
2024,9,27,8,41.17605
2024,9,27,9,25.61724
2024,9,27,10,24.40955
2024,9,27,11,22.8926
2024,9,27,12,23.28776
2024,9,27,13,24.16764
2024,9,27,14,24.47751
2024,9,27,15,26.74931
2024,9,27,16,33.95291
2024,9,27,17,41.16178
2024,9,27,18,53.94468
2024,9,27,19,65.42137
2024,9,27,20,57.22685
2024,9,27,21,51.45232
2024,9,27,22,49.44367
2024,9,27,23,46.29856
2024,9,27,24,42.87487
2024,9,28,1,43.36066
2024,9,28,2,42.31155
2024,9,28,3,41.76166
2024,9,28,4,41.07143
2024,9,28,5,40.83595
2024,9,28,6,41.65478
2024,9,28,7,41.50819
2024,9,28,8,34.57068
2024,9,28,9,20.29914
2024,9,28,10,17.65185
2024,9,28,11,18.05511
2024,9,28,12,17.80636
2024,9,28,13,18.67665
2024,9,28,14,19.44683
2024,9,28,15,20.48351
2024,9,28,16,26.85073
2024,9,28,17,36.38522
2024,9,28,18,45.2871
2024,9,28,19,57.17688
2024,9,28,20,51.97349
2024,9,28,21,44.3687
2024,9,28,22,43.58711
2024,9,28,23,42.48947
2024,9,28,24,39.50884
2024,9,29,1,37.98906
2024,9,29,2,37.74759
2024,9,29,3,37.6088
2024,9,29,4,37.24111
2024,9,29,5,36.58988
2024,9,29,6,37.8092
2024,9,29,7,39.78547
2024,9,29,8,32.25824
2024,9,29,9,12.03025
2024,9,29,10,10.08415
2024,9,29,11,9.14318
2024,9,29,12,9.15452
2024,9,29,13,10.15619
2024,9,29,14,10.78442
2024,9,29,15,12.20785
2024,9,29,16,19.53978
2024,9,29,17,33.77143
2024,9,29,18,45.95878
2024,9,29,19,56.01677
2024,9,29,20,54.36011
2024,9,29,21,46.51616
2024,9,29,22,45.4879
2024,9,29,23,44.42178
2024,9,29,24,43.71746
