INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1179.14,DAM,1
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2951.36,DAM,3
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1596.22,DAM,4
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,221.98,DAM,5
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,87.54,DAM,6
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,108.95,DAM,7
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1128.18,DAM,8
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,25.57,DAM,9
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,6788.36,DAM,10
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21628.95,DAM,11
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,EPE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,728.17,DAM,12
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1850.36,DAM,13
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2201.09,DAM,14
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,208.06,DAM,15
2024-12-01T07:00:00-00:00,2024-12-01T08:00:00-00:00,1,2024-11-30,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3757.39,DAM,16
