OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2025-02-28,24,0,2025-03-01T07:00:00-00:00,2025-03-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,1
2025-02-28,24,0,2025-03-01T07:00:00-00:00,2025-03-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,736.39,DAM,2
2025-02-28,24,0,2025-03-01T07:00:00-00:00,2025-03-01T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,3
2025-02-28,24,0,2025-03-01T07:00:00-00:00,2025-03-01T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,835.18,DAM,4
2025-02-28,24,0,2025-03-01T07:00:00-00:00,2025-03-01T08:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,5
2025-02-28,24,0,2025-03-01T07:00:00-00:00,2025-03-01T08:00:00-00:00,ZP26,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,8.74,DAM,6
2025-03-01,19,0,2025-03-02T02:00:00-00:00,2025-03-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,7
2025-03-01,10,0,2025-03-01T17:00:00-00:00,2025-03-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,2335.43,DAM,7
2025-03-01,18,0,2025-03-02T01:00:00-00:00,2025-03-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,311.1,DAM,7
2025-03-01,22,0,2025-03-02T05:00:00-00:00,2025-03-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,7
2025-03-01,17,0,2025-03-02T00:00:00-00:00,2025-03-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1330.86,DAM,7
2025-03-01,5,0,2025-03-01T12:00:00-00:00,2025-03-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0,DAM,7
