Year,Month,Day,Hour,MW
2023,12,31,24,22051.86
2024,1,1,1,21349.7
2024,1,1,2,20538.19
2024,1,1,3,20007.62
2024,1,1,4,19605.11
2024,1,1,5,19634.55
2024,1,1,6,20003.03
2024,1,1,7,20690.07
2024,1,1,8,21006.36
2024,1,1,9,20285.2
2024,1,1,10,19084.23
2024,1,1,11,17957.83
2024,1,1,12,17157.94
2024,1,1,13,16973.92
2024,1,1,14,17339.15
2024,1,1,15,18339.33
2024,1,1,16,20091.95
2024,1,1,17,22763.04
2024,1,1,18,25489.85
2024,1,1,19,25743.96
2024,1,1,20,25498.85
2024,1,1,21,25158.71
2024,1,1,22,24733.41
2024,1,1,23,23467.04
2024,1,1,24,22266.27
2024,1,2,1,21272.49
2024,1,2,2,20527.95
2024,1,2,3,20061.0
2024,1,2,4,19951.59
2024,1,2,5,20317.47
2024,1,2,6,21509.59
2024,1,2,7,23400.63
2024,1,2,8,24756.99
2024,1,2,9,24543.16
2024,1,2,10,23667.36
2024,1,2,11,22873.71
2024,1,2,12,22039.6
2024,1,2,13,21608.58
2024,1,2,14,21545.53
2024,1,2,15,22056.96
2024,1,2,16,23163.92
2024,1,2,17,24841.21
2024,1,2,18,26930.03
2024,1,2,19,27149.3
2024,1,2,20,26797.14
2024,1,2,21,26175.41
2024,1,2,22,25383.77
2024,1,2,23,23934.95
2024,1,2,24,22543.77
2024,1,3,1,21251.55
2024,1,3,2,20609.04
2024,1,3,3,20094.66
2024,1,3,4,19960.6
2024,1,3,5,20437.14
2024,1,3,6,21844.84
2024,1,3,7,24110.09
2024,1,3,8,25638.14
2024,1,3,9,25260.51
2024,1,3,10,24439.59
2024,1,3,11,23486.29
2024,1,3,12,22463.23
2024,1,3,13,21748.89
2024,1,3,14,21615.71
2024,1,3,15,21898.03
2024,1,3,16,22865.37
2024,1,3,17,24743.95
2024,1,3,18,27073.88
2024,1,3,19,27339.27
2024,1,3,20,26955.63
2024,1,3,21,26407.9
2024,1,3,22,25611.7
2024,1,3,23,24181.72
2024,1,3,24,22767.58
2024,1,4,1,21980.65
2024,1,4,2,21205.09
2024,1,4,3,20752.96
2024,1,4,4,20680.39
2024,1,4,5,21091.18
2024,1,4,6,22470.36
2024,1,4,7,24721.58
2024,1,4,8,26294.53
2024,1,4,9,25521.53
2024,1,4,10,24182.4
2024,1,4,11,22744.45
2024,1,4,12,21683.21
2024,1,4,13,21130.77
2024,1,4,14,21310.81
2024,1,4,15,21985.25
2024,1,4,16,23220.54
2024,1,4,17,25381.52
2024,1,4,18,28071.36
2024,1,4,19,28207.14
2024,1,4,20,27871.52
2024,1,4,21,27309.78
2024,1,4,22,26582.96
2024,1,4,23,25101.08
2024,1,4,24,23668.71
2024,1,5,1,21695.35
2024,1,5,2,21027.16
2024,1,5,3,20485.58
2024,1,5,4,20335.48
2024,1,5,5,20837.28
2024,1,5,6,22095.98
2024,1,5,7,24117.71
2024,1,5,8,25505.81
2024,1,5,9,24673.72
2024,1,5,10,23038.8
2024,1,5,11,21352.23
2024,1,5,12,20131.32
2024,1,5,13,19585.35
2024,1,5,14,19823.59
2024,1,5,15,20573.71
2024,1,5,16,21944.95
2024,1,5,17,24199.85
2024,1,5,18,26826.25
2024,1,5,19,27169.53
2024,1,5,20,26801.23
2024,1,5,21,26340.07
2024,1,5,22,25765.71
2024,1,5,23,24583.88
2024,1,5,24,23342.36
2024,1,6,1,22007.39
2024,1,6,2,21227.28
2024,1,6,3,20661.8
2024,1,6,4,20420.67
2024,1,6,5,20597.92
2024,1,6,6,21182.64
2024,1,6,7,22159.21
2024,1,6,8,22661.87
2024,1,6,9,22003.49
2024,1,6,10,21218.09
2024,1,6,11,20143.89
2024,1,6,12,19209.33
2024,1,6,13,18835.11
2024,1,6,14,18922.72
2024,1,6,15,19529.71
2024,1,6,16,20566.15
2024,1,6,17,22170.01
2024,1,6,18,24705.16
2024,1,6,19,25232.72
2024,1,6,20,24939.72
2024,1,6,21,24574.56
2024,1,6,22,24076.54
2024,1,6,23,23166.41
2024,1,6,24,22104.1
2024,1,7,1,21615.85
2024,1,7,2,20878.91
2024,1,7,3,20322.78
2024,1,7,4,20137.11
2024,1,7,5,20238.52
2024,1,7,6,20731.12
2024,1,7,7,21747.51
2024,1,7,8,22190.12
2024,1,7,9,21246.25
2024,1,7,10,19801.46
2024,1,7,11,18323.08
2024,1,7,12,17231.94
2024,1,7,13,16681.75
2024,1,7,14,16739.41
2024,1,7,15,17670.28
2024,1,7,16,19276.78
2024,1,7,17,21772.35
2024,1,7,18,24828.35
2024,1,7,19,25469.92
2024,1,7,20,25330.35
2024,1,7,21,25020.25
2024,1,7,22,24562.79
2024,1,7,23,23356.84
2024,1,7,24,22104.03
2024,1,8,1,22193.76
2024,1,8,2,21610.12
2024,1,8,3,21286.39
2024,1,8,4,21326.06
2024,1,8,5,21997.13
2024,1,8,6,23520.25
2024,1,8,7,26049.25
2024,1,8,8,27269.04
2024,1,8,9,26047.8
2024,1,8,10,24368.03
2024,1,8,11,22619.24
2024,1,8,12,21373.32
2024,1,8,13,20722.13
2024,1,8,14,20900.08
2024,1,8,15,21748.46
2024,1,8,16,23197.99
2024,1,8,17,25484.73
2024,1,8,18,28296.5
2024,1,8,19,28741.59
2024,1,8,20,28422.74
2024,1,8,21,27910.54
2024,1,8,22,27053.48
2024,1,8,23,25582.62
2024,1,8,24,24048.27
2024,1,9,1,22789.57
2024,1,9,2,21997.84
2024,1,9,3,21531.65
2024,1,9,4,21448.96
2024,1,9,5,22120.94
2024,1,9,6,23603.46
2024,1,9,7,26054.07
2024,1,9,8,27503.91
2024,1,9,9,26465.02
2024,1,9,10,24742.11
2024,1,9,11,23174.62
2024,1,9,12,22045.58
2024,1,9,13,21474.56
2024,1,9,14,21596.98
2024,1,9,15,22154.23
2024,1,9,16,23506.72
2024,1,9,17,25696.18
2024,1,9,18,28269.14
2024,1,9,19,28596.15
2024,1,9,20,28223.11
2024,1,9,21,27647.38
2024,1,9,22,26811.04
2024,1,9,23,25419.23
2024,1,9,24,23884.42
2024,1,10,1,22698.99
2024,1,10,2,21872.95
2024,1,10,3,21391.43
2024,1,10,4,21332.46
2024,1,10,5,21918.86
2024,1,10,6,23440.18
2024,1,10,7,26010.56
2024,1,10,8,27526.02
2024,1,10,9,26503.55
2024,1,10,10,24852.31
2024,1,10,11,23286.56
2024,1,10,12,22088.93
2024,1,10,13,21400.28
2024,1,10,14,21685.02
2024,1,10,15,22268.72
2024,1,10,16,23509.24
2024,1,10,17,25700.57
2024,1,10,18,28315.93
2024,1,10,19,28671.92
2024,1,10,20,28265.66
2024,1,10,21,27728.8
2024,1,10,22,26820.01
2024,1,10,23,25326.49
2024,1,10,24,23833.4
2024,1,11,1,22416.67
2024,1,11,2,21664.54
2024,1,11,3,21202.34
2024,1,11,4,21127.01
2024,1,11,5,21675.57
2024,1,11,6,23094.63
2024,1,11,7,25565.41
2024,1,11,8,26894.1
2024,1,11,9,25821.68
2024,1,11,10,24096.51
2024,1,11,11,22320.18
2024,1,11,12,20940.7
2024,1,11,13,20287.59
2024,1,11,14,20358.95
2024,1,11,15,21166.02
2024,1,11,16,22691.41
2024,1,11,17,24956.09
2024,1,11,18,27640.41
2024,1,11,19,28080.1
2024,1,11,20,27782.22
2024,1,11,21,27288.73
2024,1,11,22,26532.12
2024,1,11,23,25025.53
2024,1,11,24,23598.57
2024,1,12,1,22723.19
2024,1,12,2,22016.23
2024,1,12,3,21515.36
2024,1,12,4,21450.35
2024,1,12,5,22041.71
2024,1,12,6,23443.9
2024,1,12,7,25922.51
2024,1,12,8,27035.17
2024,1,12,9,25931.15
2024,1,12,10,24216.26
2024,1,12,11,22466.73
2024,1,12,12,21227.26
2024,1,12,13,20498.77
2024,1,12,14,20691.84
2024,1,12,15,21446.39
2024,1,12,16,22996.2
2024,1,12,17,24998.93
2024,1,12,18,27438.27
2024,1,12,19,27594.4
2024,1,12,20,27193.94
2024,1,12,21,26686.79
2024,1,12,22,26075.76
