Year,Month,Day,Hour,MW
2023,11,1,1,22057.64
2023,11,1,2,21333.38
2023,11,1,3,20814.13
2023,11,1,4,20519.61
2023,11,1,5,20936.35
2023,11,1,6,22215.03
2023,11,1,7,24431.38
2023,11,1,8,25825.89
2023,11,1,9,24693.42
2023,11,1,10,22982.89
2023,11,1,11,21343.34
2023,11,1,12,20237.71
2023,11,1,13,19941.81
2023,11,1,14,20402.45
2023,11,1,15,21560.16
2023,11,1,16,23083.26
2023,11,1,17,25076.89
2023,11,1,18,27008.94
2023,11,1,19,28193.45
2023,11,1,20,27814.82
2023,11,1,21,26971.75
2023,11,1,22,26036.76
2023,11,1,23,24446.49
2023,11,1,24,23017.69
2023,11,2,1,21820.86
2023,11,2,2,21021.8
2023,11,2,3,20461.76
2023,11,2,4,20283.7
2023,11,2,5,20755.25
2023,11,2,6,21973.2
2023,11,2,7,24140.5
2023,11,2,8,25421.28
2023,11,2,9,24367.26
2023,11,2,10,22628.6
2023,11,2,11,20806.36
2023,11,2,12,19710.26
2023,11,2,13,19630.73
2023,11,2,14,20468.25
2023,11,2,15,21512.9
2023,11,2,16,23025.44
2023,11,2,17,24784.33
2023,11,2,18,26541.86
2023,11,2,19,27614.81
2023,11,2,20,27057.06
2023,11,2,21,26271.85
2023,11,2,22,25463.38
2023,11,2,23,24073.62
2023,11,2,24,22655.67
2023,11,3,1,21799.77
2023,11,3,2,21089.18
2023,11,3,3,20621.34
2023,11,3,4,20436.75
2023,11,3,5,20765.46
2023,11,3,6,21791.66
2023,11,3,7,23790.68
2023,11,3,8,25206.54
2023,11,3,9,24319.44
2023,11,3,10,22834.64
2023,11,3,11,21484.96
2023,11,3,12,20526.17
2023,11,3,13,20316.38
2023,11,3,14,20709.22
2023,11,3,15,21714.49
2023,11,3,16,23210.13
2023,11,3,17,25076.7
2023,11,3,18,26929.92
2023,11,3,19,27702.52
2023,11,3,20,26957.6
2023,11,3,21,26067.88
2023,11,3,22,25316.65
2023,11,3,23,24095.34
2023,11,3,24,22795.21
2023,11,4,1,21700.87
2023,11,4,2,20855.0
2023,11,4,3,20262.36
2023,11,4,4,19837.21
2023,11,4,5,19793.25
2023,11,4,6,20151.83
2023,11,4,7,20859.56
2023,11,4,8,21742.73
2023,11,4,9,21159.82
2023,11,4,10,20045.38
2023,11,4,11,18747.9
2023,11,4,12,17904.39
2023,11,4,13,17608.59
2023,11,4,14,18119.02
2023,11,4,15,19406.97
2023,11,4,16,21331.01
2023,11,4,17,23388.19
2023,11,4,18,25545.24
2023,11,4,19,26566.69
2023,11,4,20,25910.54
2023,11,4,21,25038.99
2023,11,4,22,24313.5
2023,11,4,23,23244.67
2023,11,4,24,22036.8
2023,11,5,1,21158.75
2023,11,5,2,20391.5
2023,11,5,3,19851.46
2023,11,5,4,19529.63
2023,11,5,5,19407.15
2023,11,5,6,19647.92
2023,11,5,7,19813.73
2023,11,5,8,19478.54
2023,11,5,9,18453.19
2023,11,5,10,17516.13
2023,11,5,11,16774.82
2023,11,5,12,16531.53
2023,11,5,13,17411.28
2023,11,5,14,18751.94
2023,11,5,15,20608.73
2023,11,5,16,22689.01
2023,11,5,17,24955.47
2023,11,5,18,26638.41
2023,11,5,19,26428.5
2023,11,5,20,25546.02
2023,11,5,21,24687.9
2023,11,5,22,23734.11
2023,11,5,23,22603.25
2023,11,5,24,21405.65
2023,11,5,25,20391.5
2023,11,6,1,20749.55
2023,11,6,2,20168.71
2023,11,6,3,19751.92
2023,11,6,4,19658.55
2023,11,6,5,20179.52
2023,11,6,6,21451.9
2023,11,6,7,23000.53
2023,11,6,8,23623.21
2023,11,6,9,23408.57
2023,11,6,10,22756.91
2023,11,6,11,22204.3
2023,11,6,12,21826.46
2023,11,6,13,22128.36
2023,11,6,14,22895.04
2023,11,6,15,24073.11
2023,11,6,16,25531.12
2023,11,6,17,27031.54
2023,11,6,18,28484.37
2023,11,6,19,27902.41
2023,11,6,20,27131.0
2023,11,6,21,26111.04
2023,11,6,22,25079.2
2023,11,6,23,23591.13
2023,11,6,24,22264.71
2023,11,7,1,21515.55
2023,11,7,2,20739.89
2023,11,7,3,20157.49
2023,11,7,4,20015.54
2023,11,7,5,20415.46
2023,11,7,6,21676.48
2023,11,7,7,23470.36
2023,11,7,8,23589.34
2023,11,7,9,23268.86
2023,11,7,10,22177.22
2023,11,7,11,21046.71
2023,11,7,12,20519.04
2023,11,7,13,20696.29
2023,11,7,14,21618.5
2023,11,7,15,22928.63
2023,11,7,16,24875.2
2023,11,7,17,26780.6
2023,11,7,18,28294.9
2023,11,7,19,27880.0
2023,11,7,20,27218.13
2023,11,7,21,26331.41
2023,11,7,22,25517.16
2023,11,7,23,24035.76
2023,11,7,24,22631.1
2023,11,8,1,21658.49
2023,11,8,2,21013.79
2023,11,8,3,20479.02
2023,11,8,4,20368.4
2023,11,8,5,20852.26
2023,11,8,6,22129.17
2023,11,8,7,23892.3
2023,11,8,8,23916.68
2023,11,8,9,22294.73
2023,11,8,10,20805.92
2023,11,8,11,19590.53
2023,11,8,12,18883.39
2023,11,8,13,19015.94
2023,11,8,14,20320.99
2023,11,8,15,21923.79
2023,11,8,16,24085.09
2023,11,8,17,26326.84
2023,11,8,18,27957.03
2023,11,8,19,27647.65
2023,11,8,20,26927.43
2023,11,8,21,26247.65
2023,11,8,22,25320.8
2023,11,8,23,23890.05
2023,11,8,24,22526.04
2023,11,9,1,21949.73
2023,11,9,2,21294.82
2023,11,9,3,20761.52
2023,11,9,4,20630.3
2023,11,9,5,21190.49
2023,11,9,6,22529.17
2023,11,9,7,24366.27
2023,11,9,8,24770.25
2023,11,9,9,23306.39
2023,11,9,10,21749.23
2023,11,9,11,20633.15
2023,11,9,12,20024.62
2023,11,9,13,20223.5
2023,11,9,14,21284.99
2023,11,9,15,22777.77
2023,11,9,16,24573.99
2023,11,9,17,26437.85
2023,11,9,18,28054.2
2023,11,9,19,27825.77
