Year,Month,Day,Hour,MW
2023,2,28,24,23663.54
2023,3,1,1,22686.89
2023,3,1,2,22002.27
2023,3,1,3,21596.82
2023,3,1,4,21543.62
2023,3,1,5,22090.1
2023,3,1,6,23600.81
2023,3,1,7,25767.09
2023,3,1,8,26590.78
2023,3,1,9,25913.81
2023,3,1,10,24741.38
2023,3,1,11,23398.93
2023,3,1,12,22286.79
2023,3,1,13,21540.84
2023,3,1,14,21247.98
2023,3,1,15,21574.51
2023,3,1,16,22714.64
2023,3,1,17,24715.0
2023,3,1,18,27184.38
2023,3,1,19,28951.85
2023,3,1,20,28718.62
2023,3,1,21,28135.4
2023,3,1,22,27206.6
2023,3,1,23,25795.77
2023,3,1,24,24315.44
2023,3,2,1,22837.81
2023,3,2,2,22137.72
2023,3,2,3,21774.22
2023,3,2,4,21812.3
2023,3,2,5,22438.57
2023,3,2,6,24119.83
2023,3,2,7,26362.36
2023,3,2,8,26276.79
2023,3,2,9,24245.67
2023,3,2,10,22205.45
2023,3,2,11,20524.15
2023,3,2,12,19211.44
2023,3,2,13,18545.83
2023,3,2,14,18705.34
2023,3,2,15,19478.45
2023,3,2,16,20670.69
2023,3,2,17,23026.79
2023,3,2,18,26121.92
2023,3,2,19,28238.79
2023,3,2,20,28108.4
2023,3,2,21,27493.33
2023,3,2,22,26603.72
2023,3,2,23,25187.07
2023,3,2,24,23750.28
2023,3,3,1,22417.33
2023,3,3,2,21673.96
2023,3,3,3,21211.37
2023,3,3,4,21242.18
2023,3,3,5,21824.1
2023,3,3,6,23325.24
2023,3,3,7,25701.18
2023,3,3,8,25910.16
2023,3,3,9,24091.64
2023,3,3,10,22263.29
2023,3,3,11,20648.49
2023,3,3,12,19454.46
2023,3,3,13,18753.05
2023,3,3,14,18683.68
2023,3,3,15,19232.81
2023,3,3,16,20489.32
2023,3,3,17,22434.54
2023,3,3,18,25502.03
2023,3,3,19,27278.2
2023,3,3,20,27088.07
2023,3,3,21,26548.8
2023,3,3,22,25950.77
2023,3,3,23,24668.16
2023,3,3,24,23301.53
2023,3,4,1,21767.64
2023,3,4,2,21094.43
2023,3,4,3,20566.45
2023,3,4,4,20333.37
2023,3,4,5,20446.6
2023,3,4,6,21189.98
2023,3,4,7,22178.89
2023,3,4,8,22080.45
2023,3,4,9,21544.26
2023,3,4,10,20743.68
2023,3,4,11,20053.89
2023,3,4,12,19547.79
2023,3,4,13,18861.95
2023,3,4,14,18428.78
2023,3,4,15,18462.97
2023,3,4,16,19387.46
2023,3,4,17,21079.06
2023,3,4,18,23325.84
2023,3,4,19,25074.64
2023,3,4,20,24969.29
2023,3,4,21,24392.56
2023,3,4,22,23906.04
2023,3,4,23,23050.47
2023,3,4,24,22041.46
2023,3,5,1,21206.04
2023,3,5,2,20524.11
2023,3,5,3,20043.5
2023,3,5,4,19882.94
2023,3,5,5,19924.33
2023,3,5,6,20327.79
2023,3,5,7,20798.61
2023,3,5,8,20833.49
2023,3,5,9,20583.29
2023,3,5,10,20081.93
2023,3,5,11,19526.73
2023,3,5,12,18979.41
2023,3,5,13,18964.75
2023,3,5,14,18770.46
2023,3,5,15,19113.05
2023,3,5,16,19925.09
2023,3,5,17,21602.32
2023,3,5,18,24212.46
2023,3,5,19,25883.64
2023,3,5,20,25820.91
2023,3,5,21,25303.09
2023,3,5,22,24450.96
2023,3,5,23,23026.63
2023,3,5,24,21749.48
2023,3,6,1,20992.09
2023,3,6,2,20459.78
2023,3,6,3,20220.2
2023,3,6,4,20300.36
2023,3,6,5,21019.06
2023,3,6,6,22623.03
2023,3,6,7,24736.33
2023,3,6,8,25576.51
2023,3,6,9,24231.4
2023,3,6,10,22928.14
2023,3,6,11,21931.11
2023,3,6,12,21181.96
2023,3,6,13,20859.27
2023,3,6,14,20850.87
2023,3,6,15,21030.1
2023,3,6,16,21845.14
2023,3,6,17,23558.98
2023,3,6,18,26030.14
2023,3,6,19,27892.55
2023,3,6,20,27727.83
2023,3,6,21,27016.31
2023,3,6,22,26006.18
2023,3,6,23,24523.94
2023,3,6,24,23252.38
2023,3,7,1,22092.85
2023,3,7,2,21361.63
2023,3,7,3,20996.37
2023,3,7,4,20964.64
2023,3,7,5,21594.39
2023,3,7,6,23222.36
2023,3,7,7,25664.36
2023,3,7,8,25936.8
2023,3,7,9,24392.41
2023,3,7,10,22512.39
2023,3,7,11,20930.66
2023,3,7,12,20120.21
2023,3,7,13,19774.03
2023,3,7,14,19850.38
2023,3,7,15,20307.86
2023,3,7,16,21376.84
2023,3,7,17,23416.17
2023,3,7,18,25832.96
2023,3,7,19,27778.38
2023,3,7,20,27673.56
2023,3,7,21,26999.43
2023,3,7,22,26158.25
2023,3,7,23,24668.43
2023,3,7,24,23193.46
2023,3,8,1,22204.86
2023,3,8,2,21527.29
2023,3,8,3,21194.44
2023,3,8,4,21157.38
2023,3,8,5,21726.96
2023,3,8,6,23215.31
2023,3,8,7,25097.02
2023,3,8,8,25497.4
2023,3,8,9,24261.74
2023,3,8,10,22685.8
2023,3,8,11,21032.37
2023,3,8,12,19959.99
2023,3,8,13,19545.16
2023,3,8,14,19444.04
2023,3,8,15,20014.52
2023,3,8,16,20844.02
2023,3,8,17,22753.62
2023,3,8,18,25550.29
2023,3,8,19,27536.2
2023,3,8,20,27417.85
2023,3,8,21,26768.12
2023,3,8,22,25944.79
2023,3,8,23,24471.61
2023,3,8,24,23090.15
2023,3,9,1,22172.29
2023,3,9,2,21485.19
2023,3,9,3,21209.29
2023,3,9,4,21241.93
2023,3,9,5,21807.54
2023,3,9,6,23270.51
2023,3,9,7,25251.63
2023,3,9,8,25581.92
2023,3,9,9,24869.75
2023,3,9,10,24025.03
2023,3,9,11,23200.4
2023,3,9,12,22527.48
2023,3,9,13,22293.07
2023,3,9,14,22460.99
2023,3,9,15,22500.85
2023,3,9,16,22976.66
2023,3,9,17,23884.48
2023,3,9,18,25547.5
2023,3,9,19,27270.27
2023,3,9,20,27135.21
2023,3,9,21,26490.93
2023,3,9,22,25653.65
2023,3,9,23,24131.44
2023,3,9,24,22693.74
2023,3,10,1,21944.1
2023,3,10,2,21343.64
2023,3,10,3,20936.86
2023,3,10,4,20820.0
2023,3,10,5,21280.39
2023,3,10,6,22618.89
2023,3,10,7,24467.7
2023,3,10,8,25618.47
2023,3,10,9,25851.92
2023,3,10,10,25970.07
2023,3,10,11,25834.62
2023,3,10,12,25551.6
2023,3,10,13,25457.97
2023,3,10,14,25438.14
2023,3,10,15,25248.9
2023,3,10,16,25162.14
2023,3,10,17,25495.0
2023,3,10,18,26546.55
2023,3,10,19,27585.27
2023,3,10,20,27132.38
2023,3,10,21,26271.7
2023,3,10,22,25509.16
2023,3,10,23,24252.23
2023,3,10,24,22878.59
2023,3,11,1,21687.56
2023,3,11,2,20901.38
2023,3,11,3,20372.39
2023,3,11,4,20130.6
2023,3,11,5,20256.93
2023,3,11,6,20830.41
2023,3,11,7,21392.64
2023,3,11,8,21743.4
2023,3,11,9,22060.51
2023,3,11,10,22017.95
2023,3,11,11,21636.68
2023,3,11,12,21415.85
2023,3,11,13,21105.76
2023,3,11,14,20969.48
2023,3,11,15,21002.85
2023,3,11,16,21464.21
2023,3,11,17,22247.3
2023,3,11,18,23748.15
2023,3,11,19,25215.56
2023,3,11,20,25071.6
2023,3,11,21,24543.52
2023,3,11,22,23985.54
2023,3,11,23,23010.53
2023,3,11,24,21965.16
2023,3,12,1,20825.26
2023,3,12,2,20010.49
2023,3,12,4,19155.69
2023,3,12,5,19025.18
2023,3,12,6,19258.63
2023,3,12,7,19997.14
2023,3,12,8,20431.16
2023,3,12,9,20364.37
2023,3,12,10,19787.25
2023,3,12,11,19033.89
2023,3,12,12,18367.53
2023,3,12,13,17938.64
2023,3,12,14,17765.21
2023,3,12,15,17946.96
2023,3,12,16,18497.34
2023,3,12,17,19561.37
2023,3,12,18,21384.46
