INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1353.37,DAM,1
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3016.37,DAM,2
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1690.52,DAM,3
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,276.23,DAM,4
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,101.28,DAM,5
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BANCRSVL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,112.73,DAM,6
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BANCSMUD,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1165.96,DAM,7
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BANCWASN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,28.31,DAM,8
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,BPAT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,7282.14,DAM,9
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23663.54,DAM,10
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,IPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1874.77,DAM,11
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,LADWP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2713.29,DAM,12
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,MWD-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.3,119.7,DAM,13
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3869.42,DAM,14
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,NWMT,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1348.1,DAM,15
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5468.62,DAM,16
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2605.11,DAM,17
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2688.55,DAM,18
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10856.12,DAM,19
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1472.16,DAM,20
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3215.48,DAM,21
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10550.96,DAM,22
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,SCL,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1207.16,DAM,23
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2054.91,DAM,24
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,SRP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2813.48,DAM,25
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,TEPC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1127.59,DAM,26
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,TIDC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,291.22,DAM,27
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,TPWR,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,615.87,DAM,28
2023-03-01T07:00:00-00:00,2023-03-01T08:00:00-00:00,1,2023-02-28,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,81.86,DAM,29
2023-03-01T12:00:00-00:00,2023-03-01T13:00:00-00:00,1,2023-03-01,5,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1395.16,DAM,30
2023-03-02T02:00:00-00:00,2023-03-02T03:00:00-00:00,1,2023-03-01,19,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1632.31,DAM,30
2023-03-01T17:00:00-00:00,2023-03-01T18:00:00-00:00,1,2023-03-01,10,0,DAM,AVA,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1674.31,DAM,30
